Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
375	395	20
665	675	10
934	944	10
1394	1414	20
1564	1594	30
2843	2873	30
3483	3503	20
3873	3973	100
3983	4023	40
4033	4103	70
4113	4143	30
4232	4252	20
4412	4442	30
4482	4502	20
4602	4622	20
4802	4822	20
4932	4972	40
4982	4992	10
5142	5162	20
6721	6771	50
7710	7730	20
8330	8370	40
8690	8710	20
8890	8910	20
9120	9140	20
9269	9299	30
9529	9569	40
9759	9789	30
9959	9999	40
10159	10189	30
10309	10349	40
10519	10559	40
10868	10928	60
11148	11168	20
11328	11358	30
11688	11718	30
11918	11938	20
12098	12128	30
12368	12398	30
12547	12567	20
12767	12797	30
12967	13007	40
13147	13167	20
13227	13237	10
13287	13317	30
13497	13517	20
13537	13577	40
13607	13617	10
13637	13647	10
13677	13687	10
13707	13727	20
13797	13827	30
14147	14176	30
14236	14246	10
14366	14386	20
14626	14686	60
14746	14756	10
15006	15036	30
15206	15216	10
15236	15266	30
15276	15326	50
15476	15506	30
15636	15666	30
15676	15706	30
16655	16685	30
16855	16915	60
17085	17135	50
17215	17245	30
17644	17684	40
17954	17984	30
17994	18004	10
18034	18064	30
18154	18174	20
18364	18384	20
18524	18544	20
19253	19263	10
19323	19343	20
19923	19983	60
20223	20233	10
20253	20263	10
22581	22621	40
23371	23391	20
24300	24320	20
24410	24440	30
24610	24620	10
24950	24970	20
25260	25300	40
25550	25580	30
25799	25819	20
25879	25939	60
26199	26219	20
26409	26459	50
26709	26739	30
26909	26939	30
27149	27159	10
27179	27199	20
27239	27249	10
27279	27309	30
27399	27508	110
27528	27538	10
27938	27958	20
28138	28158	20
28168	28178	10
28318	28338	20
28438	28448	10
28518	28578	60
28598	28648	50
28808	28898	90
29108	29147	40
29917	29947	30
30507	30537	30
34504	34524	20
34534	34554	20
35194	35264	70
35314	35324	10
35334	35354	20
35434	35454	20
35654	35684	30
35704	35714	10
35744	35754	10
35774	35793	20
35813	35833	20
36013	36033	20
36273	36293	20
36353	36383	30
36393	36403	10
36423	36453	30
36463	36553	90
