Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	185	185	776.0	482.0
285	355	70	783.0	463.0
435	695	260	810.0	417.0
735	964	230	823.0	405.0
1004	1164	160	839.0	386.0
2104	2194	90	564.0	663.0
2274	2344	70	670.0	588.0
2444	2623	180	766.0	710.0
2703	2893	190	755.0	743.0
3023	3193	170	1402.0	529.0
3213	3343	130	1255.0	558.0
3653	3763	110	680.0	766.0
3783	3883	100	726.0	772.0
3903	4013	110	774.0	761.0
4083	4233	150	872.0	647.0
4332	4492	160	850.0	619.0
4512	4602	90	744.0	640.0
4642	4732	90	715.0	624.0
4752	4822	70	708.0	614.0
4902	4992	90	812.0	598.0
5012	5152	140	787.0	614.0
5172	5362	190	754.0	623.0
5462	5562	100	1306.0	504.0
5732	5852	120	1088.0	459.0
5942	6061	120	1114.0	516.0
6071	6301	230	978.0	502.0
6331	6411	80	1090.0	555.0
6481	6671	190	1055.0	561.0
6721	6831	110	858.0	493.0
6851	7111	260	904.0	525.0
7151	7281	130	1013.0	548.0
7301	7391	90	1099.0	587.0
7431	7880	450	1140.0	513.0
7900	8360	460	1155.0	482.0
8400	8570	170	1134.0	557.0
8670	9080	410	1184.0	600.0
9110	9349	240	1049.0	485.0
9459	9589	130	878.0	657.0
9659	9809	150	973.0	660.0
10019	10299	280	1169.0	370.0
10319	10559	240	1171.0	383.0
10959	11068	110	882.0	676.0
11088	11248	160	955.0	644.0
11338	11528	190	559.0	728.0
11538	11688	150	656.0	706.0
11738	11818	80	767.0	544.0
11868	11978	110	871.0	799.0
11998	12248	250	850.0	739.0
12268	12348	80	856.0	705.0
12438	12548	110	843.0	710.0
12698	12857	160	767.0	722.0
12897	12967	70	732.0	715.0
12987	13097	110	702.0	693.0
13247	13357	110	597.0	698.0
13497	13617	120	1131.0	511.0
13697	13797	100	973.0	631.0
13817	13887	70	939.0	641.0
13947	14117	170	951.0	665.0
14237	14347	110	728.0	692.0
14367	14436	70	670.0	685.0
14826	15026	200	1173.0	519.0
15066	15256	190	1142.0	529.0
15306	15446	140	893.0	428.0
15536	15666	130	909.0	349.0
15786	15946	160	876.0	487.0
16046	16145	100	828.0	555.0
16175	16295	120	829.0	442.0
16585	16675	90	791.0	689.0
16715	16895	180	867.0	649.0
16915	16985	70	855.0	639.0
17405	17485	80	997.0	713.0
17535	17635	100	832.0	633.0
17685	18034	350	793.0	621.0
18104	18314	210	947.0	375.0
18484	18574	90	935.0	569.0
18614	18924	310	958.0	604.0
19034	19284	250	946.0	730.0
19454	19543	90	1074.0	402.0
19613	19693	80	1089.0	431.0
19713	19863	150	1111.0	469.0
19883	20023	140	1092.0	530.0
20043	20113	70	1079.0	435.0
20133	20363	230	1085.0	424.0
20403	20623	220	1077.0	439.0
20663	20803	140	1098.0	452.0
21212	21362	150	669.0	668.0
21382	21462	80	749.0	697.0
21512	21612	100	773.0	696.0
21632	21872	240	763.0	710.0
22182	22272	90	1250.0	576.0
22602	22752	150	979.0	666.0
22872	23011	140	958.0	664.0
23131	23241	110	805.0	699.0
23261	23371	110	730.0	639.0
23481	23681	200	867.0	745.0
23721	23981	260	826.0	702.0
24131	24371	240	893.0	661.0
24451	24551	100	871.0	636.0
24571	24660	90	856.0	631.0
24750	24960	210	699.0	622.0
25060	25230	170	735.0	621.0
25280	25450	170	719.0	619.0
25630	25780	150	1263.0	523.0
25800	25910	110	1174.0	551.0
25970	26299	330	1030.0	546.0
26649	26899	250	839.0	618.0
26989	27209	220	737.0	601.0
27599	27719	120	1134.0	573.0
27759	27869	110	1032.0	619.0
27969	28148	180	1079.0	516.0
28168	28298	130	1097.0	518.0
28318	28578	260	1087.0	527.0
28738	28818	80	959.0	675.0
28838	28918	80	1010.0	670.0
29038	29108	70	487.0	876.0
29318	29528	210	658.0	623.0
29857	30057	200	1171.0	566.0
30097	30227	130	1296.0	620.0
30247	30357	110	1221.0	619.0
30517	30697	180	1192.0	553.0
30797	30887	90	1190.0	465.0
30907	31367	460	1217.0	448.0
31666	31756	90	828.0	687.0
31976	32136	160	611.0	675.0
32236	32346	110	759.0	534.0
32386	32506	120	800.0	550.0
32666	32916	250	844.0	686.0
32966	33036	70	866.0	660.0
33215	33345	130	889.0	644.0
33485	33615	130	884.0	625.0
33845	33955	110	1273.0	639.0
34215	34335	120	1009.0	660.0
34455	34685	230	849.0	717.0
34764	34894	130	1165.0	441.0
35014	35114	100	995.0	499.0
35134	35244	110	948.0	527.0
35264	35394	130	1017.0	503.0
