Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
0	125	125
135	175	40
255	285	30
854	884	30
1834	1944	110
1994	2004	10
2014	2084	70
2164	2194	30
2354	2394	40
3373	3413	40
3523	3563	40
4043	4053	10
4362	4372	10
4392	4442	50
4492	4522	30
4572	4592	20
4602	4622	20
4632	4692	60
4702	4742	40
4772	4802	30
4962	4992	30
5202	5232	30
5432	5462	30
5871	5901	30
6431	6461	30
6681	6701	20
6961	7011	50
7520	7550	30
7730	7750	20
8820	8840	20
8890	8920	30
8930	8940	10
8970	9020	50
9549	9599	50
9619	9639	20
9659	9689	30
10129	10149	20
10369	10399	30
10669	10679	10
10838	10878	40
11028	11048	20
11238	11258	20
11428	11448	20
11638	11648	10
11878	11928	50
12378	12418	40
12597	12617	20
12737	12767	30
12957	12967	10
13437	13457	20
13617	13647	30
13817	13857	40
14226	14266	40
14586	14626	40
14676	14706	30
14766	14826	60
14836	14886	50
14896	14936	40
14946	15006	60
15026	15036	10
15935	15955	20
16095	16165	70
16225	16235	10
16375	16385	10
16815	16845	30
17025	17055	30
17464	17484	20
17644	17664	20
17974	17994	20
18294	18374	80
18404	18434	30
18444	18464	20
18594	18624	30
18884	18914	30
19153	19173	20
19373	19393	20
19603	19633	30
19823	19843	20
20013	20093	80
20143	20163	20
20173	20193	20
20233	20253	20
20293	20323	30
20842	20912	70
21132	21162	30
21352	21382	30
21642	21672	30
21812	21822	10
21852	21862	10
21882	21902	20
21932	21972	40
23081	23121	40
23271	23311	40
23931	23951	20
24240	24260	20
24270	24320	50
24400	24430	30
24440	24550	110
24820	24840	20
24850	24890	40
24920	24950	30
25310	25340	30
25360	25400	40
25490	25540	50
25640	25680	40
25839	25869	30
26179	26199	20
26439	26459	20
26639	26669	30
26689	26709	20
26869	26909	40
26979	26989	10
27059	27069	10
27279	27299	20
28378	28448	70
28508	28528	20
28748	28788	40
28828	28838	10
28888	28908	20
28928	28948	20
29097	29127	30
29287	29317	30
29417	29437	20
29457	29547	90
29567	29587	20
29627	29637	10
29697	29727	30
29837	29857	20
29947	29987	40
30187	30217	30
30417	30437	20
30597	30607	10
30766	30806	40
30846	30866	20
30956	30966	10
31286	31306	20
31686	31716	30
32256	32296	40
32625	32675	50
32775	32795	20
32825	32845	20
32885	32905	20
32925	32945	20
32965	32985	20
33055	33075	20
33335	33355	20
33725	33745	20
34064	34074	10
34394	34414	20
34424	34444	20
34454	34494	40
34564	34584	20
34714	34734	20
34804	34854	50
34984	35034	50
35044	35064	20
35144	35154	10
35174	35194	20
35664	35694	30
35843	35923	80
36013	36033	20
36583	36623	40
36763	36793	30
36833	36863	30
36953	36973	20
36983	37003	20
37203	37223	20
37372	37392	20
38172	38192	20
38212	38232	20
38252	38272	20
38512	38542	30
38772	38802	30
39021	39121	100
39171	39191	20
39221	39231	10
39331	39361	30
39511	39541	30
39791	39831	40
39971	39991	20
40860	40890	30
41320	41350	30
41410	41450	40
41480	41580	100
41620	41630	10
41650	41670	20
41830	41860	30
43339	43429	90
43439	43469	30
43719	43739	20
43889	43909	20
44028	44048	20
44258	44288	30
44678	44778	100
44808	44858	50
44878	44888	10
44918	44928	10
44978	44998	20
45178	45208	30
45368	45388	20
45568	45578	10
46007	46027	20
46227	46247	20
46557	46607	50
46647	46727	80
46737	46797	60
46857	46887	30
47067	47087	20
47297	47366	70
47396	47416	20
47436	47446	10
47496	47506	10
47696	47726	30
47976	48006	30
48096	48126	30
48556	48566	10
48666	48706	40
49045	49065	20
49745	49805	60
49865	49885	20
50035	50075	40
50724	50744	20
51324	51344	20
51554	51654	100
51674	51734	60
51754	51774	20
51864	51884	20
52024	52054	30
52244	52274	30
52433	52443	10
52803	52843	40
53613	53633	20
54062	54092	30
55152	55202	50
55312	55332	20
55352	55422	70
55562	55582	20
55731	55761	30
55931	55971	40
56321	56331	10
56371	56401	30
56801	56831	30
57400	57410	10
57930	58000	70
58230	58240	10
58390	58410	20
58800	58830	30
59079	59149	70
59189	59199	10
59209	59239	30
59359	59389	30
60169	60189	20
60608	60648	40
60848	60868	20
61128	61148	20
61488	61508	20
61618	61628	10
61948	61988	40
62078	62247	170
62447	62477	30
62627	62657	30
62837	62857	20
64156	64166	10
65086	65176	90
65226	65246	20
65276	65286	10
65296	65326	30
65486	65516	30
65705	65725	20
66075	66085	10
66355	66375	20
66805	66825	20
67185	67274	90
67304	67324	20
68344	68374	30
69003	69043	40
69253	69303	50
69313	69333	20
69373	69423	50
69523	69543	20
69713	69743	30
69953	70003	50
70173	70253	80
70273	70283	10
70842	70852	10
71082	71162	80
71182	71232	50
71572	71622	50
71692	71712	20
71742	71762	20
71782	71802	20
71822	71842	20
73311	73331	20
73341	73471	130
73481	73581	100
73930	74010	80
74040	74060	20
74080	74100	20
74240	74260	20
74450	74470	20
74730	74760	30
75220	75240	20
75899	75919	20
75959	75969	10
76659	76709	50
76759	76779	20
76789	76819	30
76829	76869	40
76879	76889	10
76949	76979	30
77338	77348	10
77628	77658	30
78238	78258	20
78448	78468	20
78937	79057	120
79087	79137	50
79157	79177	20
79187	79217	30
79237	79257	20
79497	79517	20
79587	79637	50
80097	80127	30
80556	80596	40
81036	81076	40
81546	81556	10
82106	82145	40
82235	82435	200
82475	82485	10
82605	82635	30
82995	83035	40
83185	83215	30
84524	84614	90
84644	84674	30
84814	84834	20
85134	85154	20
85433	85453	20
85613	85663	50
85823	85843	20
85903	85943	40
