Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
345	415	70
455	485	30
525	535	10
545	555	10
1904	1914	10
3423	3533	110
3543	3613	70
3743	3783	40
4063	4093	30
4103	4133	30
4163	4193	30
5932	5972	40
6761	6771	10
7391	7401	10
7581	7601	20
7641	7661	20
7860	7880	20
7910	7920	10
7950	7970	20
8090	8110	20
8120	8190	70
8310	8350	40
8390	8410	20
8420	8430	10
8510	8540	30
8620	8640	20
9090	9100	10
11688	11698	10
12408	12488	80
12538	12568	30
13457	13487	30
14127	14137	10
14626	14706	80
14716	14746	30
14836	14876	40
15096	15126	30
15636	15696	60
16136	16205	70
16375	16405	30
16995	17045	50
17475	17495	20
17675	17715	40
17935	17964	30
18174	18204	30
18334	18364	30
18584	18614	30
19014	19054	40
19234	19274	40
19833	19863	30
20063	20083	20
20773	20793	20
21013	21043	30
21263	21283	20
21412	21432	20
21612	21652	40
21962	21972	10
22372	22412	40
23481	23501	20
23701	23711	10
23851	23871	20
24501	24611	110
24651	24671	20
24691	24701	10
24721	24751	30
24770	24790	20
24810	24840	30
24850	24870	20
24930	24940	10
26250	26350	100
26370	26390	20
27219	27229	10
27409	27439	30
29158	29218	60
30007	30027	20
30357	30367	10
31946	31996	50
32206	32246	40
32536	32596	60
34055	34065	10
34585	34705	120
34755	34775	20
34795	34815	20
35024	35044	20
35384	35394	10
35574	35594	20
35864	35884	20
36444	36464	20
36803	36813	10
37203	37213	10
40661	40731	70
40921	40941	20
41860	41920	60
42130	42140	10
42960	42980	20
43510	43549	40
43849	43859	10
44639	44659	20
46148	46198	50
47057	47077	20
47327	47357	30
47537	47547	10
47647	47667	20
48067	48087	20
48617	48696	80
48746	48756	10
49426	49446	20
50246	50266	20
50705	50715	10
51165	51185	20
51295	51335	40
51435	51525	90
51885	51955	70
52124	52144	20
52434	52464	30
52684	52764	80
53224	53284	60
53324	53334	10
53724	53753	30
53773	53833	60
54033	54053	20
54073	54093	20
54363	54433	70
54723	54773	50
55073	55103	30
55193	55213	20
55263	55283	20
56132	56142	10
56802	56932	130
56992	57032	40
57042	57052	10
57072	57092	20
57191	57221	30
57721	57741	20
58071	58081	10
58231	58271	40
59220	59240	20
59620	59710	90
59750	59800	50
60050	60060	10
60180	60190	10
60200	60230	30
60270	60290	20
60500	60510	10
60599	60619	20
60639	60709	70
62258	62348	90
62378	62398	20
62468	62498	30
63568	63628	60
63878	63918	40
64077	64107	30
64207	64237	30
64267	64287	20
64527	64547	20
65667	65686	20
65706	65726	20
66086	66096	10
66466	66496	30
66746	66836	90
66996	67016	20
67076	67096	20
67435	67465	30
67755	67765	10
68305	68325	20
68545	68565	20
68905	68915	10
69324	69354	30
69934	70024	90
70514	70524	10
71573	71583	10
71763	71783	20
72033	72053	20
72652	72762	110
72772	72862	90
73092	73122	30
74181	74211	30
75031	75131	100
75141	75161	20
75171	75201	30
75311	75341	30
75491	75501	10
75910	75940	30
76210	76220	10
76360	76390	30
77100	77140	40
77929	77949	20
82846	82906	60
82916	82926	10
82956	82966	10
83296	83306	10
84435	84465	30
84495	84545	50
84565	84665	100
84725	84755	30
85395	85415	20
85455	85475	20
86184	86214	30
86354	86384	30
86404	86454	50
88563	88613	50
88633	88663	30
88683	88693	10
88703	88773	70
89772	89792	20
89992	90012	20
91162	91211	50
91271	91291	20
91421	91431	10
91831	91851	20
92011	92051	40
93160	93170	10
93730	93770	40
94110	94150	40
95079	95169	90
95209	95229	20
95239	95249	10
95259	95269	10
95299	95349	50
95589	95679	90
96159	96308	150
96328	96348	20
97268	97298	30
97548	97558	10
98197	98217	20
98427	98467	40
100376	100386	10
101565	101625	60
102955	102965	10
103124	103144	20
103564	103634	70
103654	103744	90
103874	103914	40
104624	104664	40
104843	104873	30
105803	105833	30
105923	105963	40
105973	105993	20
106003	106033	30
106043	106073	30
106083	106113	30
106213	106233	20
106552	106572	20
106952	106962	10
107292	107312	20
107542	107572	30
108561	108591	30
109011	109021	10
109711	109731	20
109880	109900	20
110460	110490	30
111500	111570	70
112269	112279	10
113009	113019	10
113568	113588	20
113778	113828	50
113908	113968	60
118236	118266	30
118495	118525	30
118635	118665	30
