event_type	start_time	end_time	duration	saccade_amplitude
Saccade	5	35	30	
Saccade	45	95	50	
Saccade	295	325	30	
Saccade	335	355	20	
Saccade	365	375	10	
Saccade	445	475	30	
Saccade	505	525	20	
Fixation	525	655	130	
Fixation	665	755	90	
Saccade	765	795	30	
Saccade	835	874	40	
Fixation	874	1234	360	
Saccade	1234	1244	10	1.18
Fixation	1244	1324	80	
Saccade	1324	1344	20	1.39
Fixation	1344	1424	80	
Saccade	1424	1444	20	3.78
Fixation	1444	1524	80	
Saccade	1524	1544	20	
Saccade	1554	1594	40	
Fixation	1594	2104	510	
Saccade	2104	2124	20	1.21
Fixation	2124	2314	190	
Saccade	2314	2344	30	4.77
Fixation	2344	2623	280	
Saccade	2623	2643	20	
Saccade	2653	2673	20	
Fixation	2673	3053	380	
Saccade	3053	3123	70	
Saccade	3143	3173	30	
Saccade	3193	3203	10	
Fixation	3203	3333	130	
Saccade	3333	3353	20	5.39
Fixation	3353	3513	160	
Saccade	3513	3553	40	8.29
Fixation	3553	3713	160	
Saccade	3713	3733	20	1.8
Fixation	3733	3893	160	
Saccade	3893	3923	30	5.13
Fixation	3923	4063	140	
Saccade	4063	4083	20	1.99
Fixation	4083	4242	160	
Saccade	4242	4272	30	5.61
Fixation	4272	4422	150	
Saccade	4422	4472	50	3.9
Fixation	4472	4812	340	
Saccade	4812	4842	30	8.64
Fixation	4842	5302	460	
Saccade	5302	5332	30	5.45
Fixation	5332	5732	400	
Saccade	5732	5772	40	9.43
Fixation	5772	6271	500	
Saccade	6271	6301	30	8.1
Fixation	6301	6461	160	
Saccade	6461	6501	40	6.15
Fixation	6501	6611	110	
Saccade	6611	6651	40	
Saccade	6671	6711	40	
Saccade	6761	6831	70	
Saccade	6841	6931	90	
Fixation	6931	7131	200	
Saccade	7131	7141	10	6.64
Fixation	7141	7361	220	
Saccade	7361	7391	30	8.25
Fixation	7391	7501	110	
Saccade	7501	7521	20	4.13
Fixation	7521	7770	250	
Saccade	7770	7790	20	3.81
Fixation	7790	8210	420	
Saccade	8210	8230	20	1.94
Fixation	8230	8430	200	
Saccade	8430	8460	30	4.01
Fixation	8460	9369	909	
Saccade	9369	9419	50	
Saccade	9459	9579	120	
Saccade	9609	9629	20	
Saccade	9649	9659	10	
Saccade	9679	9689	10	
Fixation	9689	9829	140	
Saccade	9829	9859	30	7.52
Fixation	9859	10049	190	
Saccade	10049	10079	30	4.24
