Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
1654	1664	10
1684	1744	60
2134	2174	40
2184	2214	30
2284	2314	30
2324	2354	30
3953	3973	20
6281	6311	30
8570	8600	30
11089	11109	20
11298	11308	10
11808	11848	40
11958	11978	20
12758	12778	20
13547	13567	20
13597	13627	30
13757	13767	10
13787	13817	30
13857	13877	20
14766	14816	50
14886	14926	40
15246	15276	30
25130	25180	50
25380	25430	50
25580	25600	20
26180	26210	30
26220	26250	30
26779	26809	30
27319	27369	50
27479	27529	50
27539	27569	30
27579	27609	30
27819	27859	40
29008	29018	10
29028	29098	70
29718	29778	60
29828	29858	30
30187	30217	30
30397	30417	20
30777	30817	40
31007	31027	20
31277	31307	30
31677	31736	60
32076	32186	110
32246	32266	20
34365	34405	40
34775	34875	100
34915	34925	10
35035	35124	90
35154	35184	30
35204	35214	10
36414	36484	70
36654	36674	20
36843	36853	10
37233	37283	50
38483	38542	60
39002	39022	20
39062	39082	20
39312	39422	110
39552	39572	20
39822	39842	20
39992	40012	20
40122	40142	20
40232	40242	10
40421	40451	30
40771	40801	30
40941	40991	50
41071	41131	60
41521	41531	10
41871	41891	20
42600	42690	90
42710	42730	20
42960	42980	20
46638	46658	20
47317	47347	30
47407	47427	20
47467	47497	30
47617	47647	30
47777	47857	80
47887	47917	30
47937	47957	20
48027	48047	20
48097	48117	20
48477	48497	20
49286	49306	20
49516	49566	50
50006	50066	60
50276	50296	20
51605	51675	70
52244	52294	50
52864	52924	60
53014	53034	20
53374	53434	60
53474	53484	10
54093	54133	40
54483	54533	50
54673	54693	20
55103	55133	30
55153	55173	20
55443	55473	30
55623	55642	20
56022	56052	30
56322	56402	80
56412	56432	20
56462	56482	20
56532	56562	30
56602	56622	20
56842	56892	50
57371	57391	20
57521	57551	30
58201	58221	20
58481	58511	30
58781	58801	20
59250	59280	30
59620	59650	30
61519	61579	60
61629	61649	20
61849	61879	30
61919	61939	20
62389	62439	50
62658	62718	60
63138	63168	30
63208	63228	20
63338	63368	30
63798	63818	20
63908	63948	40
64647	64677	30
64747	64767	20
64787	64857	70
64877	64917	40
64967	64987	20
65537	65567	30
65587	65617	30
65986	66026	40
66406	66436	30
66626	66656	30
67366	67376	10
67955	67965	10
68385	68405	20
69394	69434	40
70034	70064	30
70264	70274	10
70774	70784	10
72373	72443	70
72493	72503	10
72533	72563	30
72673	72733	60
72742	72762	20
72792	72802	10
73002	73052	50
73462	73482	20
73652	73672	20
73702	73742	40
73902	73962	60
74002	74042	40
74561	74581	20
74591	74611	20
74921	74931	10
75621	75631	10
76141	76200	60
76470	76510	40
76890	76910	20
77160	77170	10
77360	77370	10
77510	77530	20
77850	77869	20
78599	78619	20
78809	78849	40
79029	79069	40
79429	79439	10
80098	80138	40
80518	80538	20
80718	80738	20
81467	81487	20
81907	81947	40
81987	82007	20
82567	82597	30
82607	82637	30
82647	82667	20
82687	82707	20
82927	82947	20
83946	84036	90
84106	84116	10
84146	84156	10
84196	84266	70
84296	84316	20
84326	84336	10
84586	84606	20
84925	84945	20
85025	85045	20
85085	85105	20
85125	85145	20
85325	85345	20
87424	87534	110
87544	87604	60
87674	87684	10
87694	87744	50
87864	87884	20
88133	88143	10
88303	88333	30
88483	88503	20
89253	89263	10
89653	89683	30
91122	91142	20
91581	91611	30
91801	91851	50
92381	92391	10
93620	93660	40
93670	93750	80
93820	93840	20
94550	94600	50
94960	94979	20
95149	95159	10
95279	95289	10
95299	95319	20
96209	96229	20
97148	97168	20
97658	97668	10
97748	97788	40
98278	98328	50
98617	98627	10
98787	98807	20
98987	98997	10
99537	99577	40
99827	99847	20
99937	99957	20
100196	100226	30
100876	100906	30
102065	102075	10
103205	103275	70
103295	103355	60
103415	103435	20
103554	103584	30
104764	104784	20
104804	104814	10
105483	105533	50
105923	105933	10
106333	106353	20
106613	106633	20
106643	106673	30
106952	106982	30
107172	107192	20
107552	107572	20
107972	108022	50
109021	109061	40
109231	109261	30
109461	109481	20
109841	109851	10
110051	110081	30
110271	110281	10
110490	110510	20
110870	110880	10
111280	111330	50
112459	112549	90
112569	112619	50
112649	112659	10
112729	112759	30
113059	113069	10
113109	113149	40
113369	113399	30
113539	113549	10
113808	113828	20
113848	113868	20
114258	114348	90
114388	114408	20
114458	114468	10
115178	115198	20
115527	115577	50
115627	115657	30
116277	116367	90
116397	116457	60
116467	116477	10
116577	116597	20
116727	116757	30
116877	116897	20
117087	117147	60
117626	117646	20
117866	117896	30
118666	118686	20
119075	119085	10
119485	119515	30
119925	119945	20
120794	120814	20
122873	122893	20
123053	123073	20
123093	123133	40
123533	123543	10
123643	123673	30
124052	124062	10
124142	124162	20
125482	125502	20
126001	126051	50
126511	126531	20
126731	126801	70
127430	127510	80
127540	127560	20
127750	127770	20
127980	128020	40
128260	128270	10
128650	128720	70
128880	128900	20
129419	129469	50
129979	130049	70
131208	131228	20
131288	131358	70
131528	131538	10
131888	131948	60
132258	132278	20
133347	133377	30
133557	133587	30
134616	134626	10
136005	136055	50
136625	136635	10
136785	136815	30
137015	137035	20
137285	137345	60
137644	137674	30
137774	137894	120
137934	137954	20
138154	138164	10
138594	138604	10
139613	139633	20
139783	139793	10
140083	140103	20
140393	140433	40
140743	140753	10
140893	140913	20
141262	141272	10
141562	141582	20
141642	141662	20
141852	141872	20
142182	142212	30
142672	142712	40
142991	143011	20
143231	143251	20
143751	143771	20
144161	144181	20
144441	144461	20
144860	144870	10
145470	145500	30
145530	145610	80
145650	145690	40
145710	145720	10
145770	145790	20
146399	146419	20
146439	146459	20
148228	148268	40
148288	148318	30
148328	148348	20
148628	148638	10
149268	149288	20
150677	150697	20
151167	151187	20
151356	151366	10
151716	151736	20
152106	152126	20
152216	152276	60
152326	152366	40
152896	152936	40
152985	153005	20
153305	153385	80
155034	155054	20
155604	155654	50
156553	156653	100
156683	156693	10
156953	156973	20
156993	157013	20
157163	157183	20
157993	158033	40
158053	158102	50
158113	158152	40
158182	158202	20
160291	160371	80
160411	160431	20
160561	160591	30
160771	160811	40
160971	160981	10
161401	161411	10
161421	161520	100
162700	162800	100
162870	162880	10
162910	162940	30
162980	162990	10
163120	163160	40
163509	163529	20
163569	163589	20
163649	163669	20
163729	163749	20
164019	164039	20
164209	164259	50
164349	164369	20
164609	164669	60
164829	164859	30
164958	164978	20
165008	165028	20
165318	165388	70
165528	165538	10
165798	165858	60
165998	166018	20
166218	166238	20
166657	166707	50
167017	167067	50
167177	167197	20
167367	167417	50
167787	167807	20
168067	168127	60
168926	168986	60
169126	169146	20
169556	169576	20
169876	169926	50
170135	170195	60
170715	170735	20
171205	171235	30
171245	171305	60
172514	172524	10
172784	172804	20
172904	172934	30
172964	172974	10
173204	173254	50
173304	173314	10
173404	173433	30
173823	173843	20
173883	173903	20
174043	174063	20
174083	174143	60
175912	175922	10
176132	176232	100
176252	176272	20
176492	176572	80
176592	176632	40
177001	177081	80
177261	177281	20
177791	177841	50
178870	178880	10
179230	179240	10
179330	179420	90
179460	179480	20
179830	179860	30
180040	180050	10
180230	180260	30
181109	181129	20
182148	182248	100
182268	182288	20
182308	182318	10
182438	182448	10
183648	183667	20
183847	183877	30
184287	184317	30
184767	184817	50
184977	184987	10
185167	185197	30
185466	185496	30
185676	185686	10
185886	185926	40
186366	186446	80
186876	186896	20
187395	187465	70
188365	188385	20
188834	188904	70
189164	189184	20
189974	190064	90
190523	190593	70
191203	191283	80
191613	191623	10
192123	192133	10
193382	193402	20
193612	193622	10
