Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
525	655	130	962.0	633.0
665	755	90	949.0	625.0
874	1234	360	942.0	488.0
1244	1324	80	948.0	455.0
1344	1424	80	928.0	498.0
1444	1524	80	940.0	405.0
1594	2104	510	898.0	488.0
2124	2314	190	922.0	500.0
2344	2623	280	864.0	404.0
2673	3053	380	905.0	408.0
3203	3333	130	1001.0	370.0
3353	3513	160	893.0	311.0
3553	3713	160	966.0	484.0
3733	3893	160	928.0	495.0
3923	4063	140	959.0	384.0
4083	4242	160	985.0	345.0
4272	4422	150	1022.0	468.0
4472	4812	340	1106.0	443.0
4842	5302	460	917.0	375.0
5332	5732	400	975.0	498.0
5772	6271	500	819.0	356.0
6301	6461	160	895.0	508.0
6501	6611	110	891.0	380.0
6931	7131	200	797.0	438.0
7141	7361	220	928.0	386.0
7391	7501	110	964.0	578.0
7521	7770	250	887.0	526.0
7790	8210	420	891.0	437.0
8230	8430	200	899.0	395.0
8460	9369	909	953.0	473.0
9689	9829	140	1015.0	480.0
9859	10049	190	880.0	576.0
10079	10209	130	956.0	529.0
10229	10409	180	892.0	519.0
10539	10719	180	1028.0	422.0
10729	10899	170	902.0	377.0
10919	11348	430	823.0	489.0
11398	11508	110	1018.0	330.0
11838	12408	570	821.0	555.0
12468	13357	889	1001.0	363.0
13377	13457	80	974.0	367.0
13497	13667	170	1002.0	368.0
13737	14017	280	894.0	658.0
14287	14526	240	792.0	455.0
14546	14866	320	834.0	436.0
14876	15196	320	944.0	429.0
15216	15326	110	917.0	467.0
15406	15596	190	921.0	483.0
15616	15716	100	880.0	480.0
15726	15876	150	779.0	446.0
16046	16125	80	1105.0	643.0
16165	16365	200	896.0	528.0
16635	16905	270	958.0	594.0
16935	17525	590	893.0	507.0
17585	17924	340	882.0	502.0
17994	18194	200	1118.0	406.0
18224	18524	300	1019.0	405.0
18544	18664	120	1035.0	425.0
18684	18944	260	963.0	426.0
19244	19324	80	741.0	585.0
19344	19434	90	781.0	552.0
19583	19783	200	1000.0	338.0
19803	20043	240	934.0	328.0
20073	20223	150	1025.0	361.0
20253	20473	220	1017.0	459.0
20493	20573	80	1012.0	529.0
20663	20813	150	1004.0	588.0
20923	21143	220	720.0	451.0
21292	21522	230	1040.0	564.0
21572	21972	400	773.0	432.0
21992	22072	80	875.0	430.0
22112	22242	130	830.0	461.0
22262	22372	110	777.0	533.0
22642	22792	150	913.0	483.0
22832	22961	130	865.0	470.0
23031	23171	140	773.0	507.0
23271	23551	280	919.0	510.0
24441	24590	150	785.0	414.0
24670	25060	390	875.0	321.0
25080	25330	250	857.0	378.0
25350	25490	140	833.0	386.0
25500	25710	210	816.0	457.0
25720	25790	70	761.0	432.0
