Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	155	155	1069.0	273.0
405	725	320	906.0	271.0
785	1124	340	939.0	198.0
1244	1384	140	912.0	283.0
2434	2553	120	766.0	622.0
2563	2773	210	878.0	708.0
2793	3113	320	935.0	619.0
3213	3473	260	952.0	647.0
3503	4402	899	911.0	733.0
4422	5262	839	955.0	680.0
5282	5542	260	968.0	713.0
5552	6211	660	902.0	611.0
6321	6561	240	1263.0	639.0
6601	6821	220	1222.0	442.0
6851	7550	700	1129.0	447.0
7700	7810	110	649.0	599.0
7830	8010	180	745.0	550.0
8050	8360	310	710.0	549.0
8660	8980	320	1146.0	478.0
9010	9319	310	1150.0	577.0
9359	10988	1629	994.0	391.0
11198	11848	650	690.0	581.0
11868	12248	380	786.0	568.0
12278	12478	200	654.0	608.0
12508	12937	430	954.0	605.0
13317	13477	160	680.0	501.0
13517	13697	180	957.0	574.0
13717	13977	260	926.0	497.0
13997	14127	130	999.0	489.0
14167	14416	250	960.0	680.0
14436	14746	310	823.0	631.0
14786	14996	210	945.0	535.0
15016	15716	700	832.0	558.0
15746	16205	460	904.0	508.0
16225	16345	120	775.0	605.0
16385	16545	160	935.0	535.0
16575	16865	290	820.0	577.0
16875	17075	200	824.0	554.0
17095	17694	600	883.0	609.0
17714	17934	220	884.0	638.0
17954	18774	819	876.0	604.0
18854	19453	600	905.0	541.0
19473	21192	1719	935.0	489.0
21282	21482	200	845.0	526.0
21492	21852	360	816.0	586.0
21872	22422	550	935.0	494.0
22691	22851	160	1395.0	739.0
22871	23211	340	1083.0	729.0
23221	23401	180	1052.0	692.0
23421	24051	630	984.0	676.0
24171	24331	160	1267.0	752.0
24360	24610	250	1039.0	673.0
24660	24760	100	1169.0	551.0
24880	25470	590	786.0	665.0
25500	25900	400	755.0	652.0
25980	26449	470	1247.0	656.0
26469	26549	80	1288.0	592.0
26579	27329	750	1118.0	535.0
27419	27758	340	670.0	648.0
27838	28048	210	1213.0	693.0
28098	28408	310	1324.0	541.0
28448	28858	410	1071.0	493.0
28968	29288	320	620.0	729.0
29328	29577	250	816.0	667.0
29607	30527	919	716.0	614.0
30617	31576	959	1290.0	343.0
31636	32356	720	674.0	545.0
32426	33065	640	1144.0	419.0
33135	33565	430	652.0	544.0
33585	33725	140	798.0	542.0
33775	34135	360	1115.0	439.0
34175	34564	390	925.0	588.0
34724	34924	200	339.0	309.0
34944	35104	160	532.0	333.0
35134	37183	2049	904.0	498.0
37213	37363	150	857.0	499.0
37563	37673	110	1433.0	623.0
37693	37772	80	1259.0	646.0
37782	37922	140	1188.0	609.0
37932	38442	510	1027.0	671.0
38462	39072	610	881.0	605.0
39092	39951	859	904.0	618.0
40031	41101	1069	873.0	587.0
41180	41380	200	1498.0	691.0
41410	41580	170	1621.0	674.0
41670	42170	500	785.0	574.0
42190	42490	300	761.0	589.0
42670	42770	100	1385.0	654.0
42789	42969	180	1378.0	587.0
42989	43329	340	1290.0	537.0
43529	44718	1189	823.0	618.0
44978	45138	160	1139.0	578.0
45178	45528	350	1195.0	598.0
45568	45848	280	989.0	537.0
45878	46088	210	1041.0	665.0
46118	46287	170	956.0	729.0
46307	46417	110	890.0	757.0
46457	46857	400	845.0	583.0
46877	47067	190	832.0	589.0
47087	47267	180	920.0	516.0
47277	47487	210	885.0	463.0
47517	47737	220	757.0	469.0
47777	48066	290	1045.0	587.0
48236	48676	440	737.0	641.0
48696	49206	510	738.0	617.0
49316	49735	420	1258.0	541.0
49895	50275	380	692.0	625.0
50395	50745	350	1279.0	724.0
50785	51244	460	1025.0	530.0
51304	51814	510	709.0	648.0
51874	52274	400	1245.0	400.0
52344	52694	350	709.0	626.0
52854	53133	280	1193.0	584.0
53163	53563	400	1273.0	631.0
53573	54003	430	1218.0	564.0
54023	54632	610	1192.0	553.0
54822	55262	440	664.0	615.0
55442	55872	430	1311.0	530.0
56012	56341	330	546.0	621.0
56431	56661	230	1408.0	628.0
56671	57641	969	1303.0	505.0
57801	58480	680	636.0	594.0
58640	59000	360	1329.0	477.0
59030	59260	230	1254.0	572.0
59280	59809	530	1152.0	481.0
59849	60199	350	1263.0	564.0
60229	60579	350	1089.0	598.0
60599	61119	520	1157.0	551.0
61288	61368	80	581.0	523.0
61398	61938	540	783.0	516.0
62058	62258	200	1195.0	730.0
62288	62458	170	995.0	623.0
62478	62658	180	1070.0	566.0
62678	62838	160	957.0	533.0
62858	63067	210	1032.0	502.0
63087	63317	230	946.0	434.0
63357	63637	280	1102.0	374.0
63657	63797	140	1011.0	403.0
63837	64167	330	787.0	442.0
64207	64347	140	1095.0	535.0
64377	64746	370	1002.0	590.0
64786	64946	160	1102.0	466.0
65026	65596	570	664.0	608.0
65786	65906	120	1288.0	438.0
65916	66046	130	1228.0	390.0
66076	66276	200	1124.0	474.0
66305	66545	240	1238.0	519.0
66575	66905	330	1009.0	478.0
66945	67265	320	1229.0	498.0
67435	67925	490	642.0	615.0
68134	68204	70	1255.0	605.0
68224	68344	120	1233.0	575.0
68364	68754	390	1272.0	466.0
68824	68954	130	860.0	452.0
69054	69424	370	1329.0	597.0
69484	69664	180	859.0	418.0
69703	69923	220	1303.0	580.0
70133	70593	460	659.0	620.0
70613	70703	90	738.0	598.0
70723	71053	330	622.0	609.0
71163	71273	110	1507.0	719.0
71362	71832	470	1340.0	612.0
72102	72472	370	630.0	636.0
72492	72762	270	820.0	622.0
72782	72981	200	748.0	639.0
72992	73201	210	893.0	672.0
73401	73491	90	576.0	663.0
73511	73701	190	658.0	606.0
73751	74071	320	907.0	764.0
74101	74181	80	810.0	701.0
74211	74860	650	927.0	587.0
74950	75120	170	931.0	528.0
75140	75500	360	1018.0	537.0
75540	76599	1059	895.0	558.0
76719	76969	250	1478.0	734.0
76999	77209	210	1170.0	646.0
77219	77609	390	1061.0	684.0
77629	77909	280	874.0	679.0
77919	78098	180	870.0	631.0
78168	78378	210	1223.0	627.0
78398	78628	230	1081.0	510.0
78648	78808	160	955.0	493.0
78838	78988	150	1039.0	438.0
79018	79208	190	1135.0	527.0
79228	79298	70	1049.0	529.0
79308	79478	170	1108.0	490.0
79508	79688	180	1220.0	576.0
79698	79877	180	1133.0	565.0
79897	80047	150	1118.0	648.0
80067	80207	140	1031.0	722.0
80307	80407	100	430.0	694.0
80497	80707	210	505.0	681.0
80727	80817	90	430.0	699.0
80937	81097	160	1184.0	530.0
81117	81337	220	1081.0	426.0
81357	81526	170	957.0	440.0
81556	81786	230	1046.0	473.0
81816	82206	390	865.0	474.0
82226	82336	110	829.0	468.0
82346	82836	490	818.0	429.0
82866	82956	90	952.0	468.0
82976	84635	1659	1023.0	460.0
84665	85024	360	980.0	541.0
85104	85964	859	1013.0	445.0
85994	86344	350	1002.0	522.0
86364	86783	420	1103.0	506.0
86803	87453	650	1067.0	459.0
87753	87833	80	595.0	664.0
87853	88103	250	759.0	598.0
88142	88502	360	935.0	733.0
88522	88812	290	903.0	536.0
88842	89042	200	1016.0	539.0
89072	89242	170	870.0	463.0
89262	89841	580	889.0	565.0
89861	90001	140	870.0	595.0
90021	90311	290	932.0	497.0
90341	90581	240	1050.0	697.0
90681	90871	190	1090.0	712.0
90921	91241	320	843.0	595.0
91271	91520	250	894.0	466.0
91560	91940	380	977.0	696.0
91950	92100	150	899.0	675.0
92150	93459	1309	856.0	436.0
93629	93739	110	1476.0	667.0
93809	94119	310	1202.0	644.0
94149	94449	300	918.0	700.0
94459	94739	280	925.0	731.0
94828	95108	280	915.0	747.0
95128	95288	160	823.0	732.0
95298	96118	819	826.0	660.0
96128	96667	540	871.0	630.0
96737	96807	70	1425.0	844.0
96917	97037	120	1055.0	680.0
97047	97267	220	1057.0	642.0
97287	97417	130	968.0	575.0
97457	97647	190	838.0	496.0
97697	97927	230	1122.0	637.0
98047	98137	90	599.0	704.0
98147	98486	340	709.0	620.0
98806	99816	1009	1102.0	632.0
99865	100105	240	788.0	591.0
100135	100325	190	995.0	540.0
100355	100555	200	841.0	551.0
100575	101015	440	914.0	627.0
101035	101385	350	1066.0	668.0
101415	102284	869	937.0	539.0
102324	102584	260	1084.0	517.0
102614	102824	210	915.0	446.0
102854	103233	380	863.0	551.0
103253	103503	250	851.0	622.0
103533	103793	260	1034.0	661.0
103803	103943	140	1036.0	578.0
103973	104143	170	916.0	495.0
104173	104493	320	850.0	595.0
104503	107121	2618	902.0	534.0
107211	108480	1269	850.0	560.0
108630	108810	180	1285.0	658.0
108820	108950	130	1133.0	669.0
108980	109350	370	968.0	570.0
109370	110059	690	940.0	663.0
110189	110349	160	1188.0	650.0
110379	110589	210	1151.0	565.0
