Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
25	155	130	507.0	749.0
265	545	280	774.0	970.0
765	1214	450	837.0	971.0
1594	1814	220	946.0	1034.0
2034	2194	160	913.0	952.0
2254	2504	250	841.0	906.0
2543	2823	280	783.0	895.0
2843	3223	380	818.0	864.0
3453	3683	230	1051.0	753.0
3723	3793	70	1276.0	973.0
3833	3953	120	1214.0	940.0
4033	4372	340	1316.0	971.0
4492	4772	280	1189.0	669.0
4862	5052	190	1524.0	1051.0
5192	5362	170	1224.0	748.0
5382	5602	220	1273.0	705.0
5662	6011	350	1437.0	914.0
6171	6481	310	1162.0	713.0
6651	6751	100	1176.0	729.0
6801	6891	90	1179.0	839.0
7301	7451	150	694.0	668.0
7481	7710	230	727.0	589.0
7730	7890	160	925.0	633.0
7920	8340	420	797.0	756.0
8350	9170	819	871.0	853.0
9599	10019	420	947.0	849.0
10049	10169	120	910.0	1010.0
10229	10309	80	888.0	1030.0
10369	10689	320	904.0	955.0
10739	10919	180	848.0	916.0
10959	11098	140	775.0	875.0
11138	11358	220	811.0	871.0
11398	11478	80	805.0	861.0
11828	11918	90	1122.0	566.0
12018	12148	130	1078.0	499.0
12208	12538	330	763.0	839.0
12588	13727	1139	1083.0	614.0
13817	14087	270	1003.0	760.0
14147	14297	150	708.0	980.0
14307	14477	170	845.0	935.0
14497	15076	580	884.0	890.0
15146	15296	150	581.0	1064.0
15376	15526	150	655.0	1067.0
15576	15656	80	1045.0	988.0
15686	16415	730	1043.0	917.0
16485	16675	190	564.0	1005.0
16795	17105	310	950.0	966.0
17145	17495	350	622.0	1036.0
17595	17705	110	1143.0	814.0
17745	18024	280	930.0	955.0
18064	18504	440	1113.0	755.0
18744	19154	410	738.0	997.0
19504	19574	70	1298.0	785.0
19613	19743	130	1291.0	797.0
19883	19973	90	749.0	963.0
19993	20273	280	627.0	1017.0
20293	20483	190	784.0	943.0
20573	20783	210	1350.0	929.0
21033	21113	80	562.0	608.0
21143	21402	260	634.0	486.0
21412	21952	540	727.0	622.0
