event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	175	175	
Fixation	295	515	220	
Fixation	555	1074	520	
Fixation	1094	1314	220	
Fixation	1394	1604	210	
Fixation	1644	2014	370	
Fixation	2054	2224	170	
Fixation	2244	2324	80	
Fixation	2344	2434	90	
Saccade	2434	2454	20	
Fixation	2643	2713	70	
Saccade	2753	2793	40	
Saccade	2933	3023	90	
Saccade	3073	3143	70	
Saccade	3223	3233	10	
Saccade	3243	3263	20	
Saccade	3273	3303	30	
Saccade	3323	3343	20	
Saccade	3403	3433	30	
Saccade	3473	3533	60	
Saccade	3543	3583	40	
Saccade	3653	3673	20	
Saccade	3703	3723	20	
Fixation	3723	3793	70	
Saccade	3793	3813	20	
Saccade	3853	3873	20	
Fixation	3873	3943	70	
Saccade	3943	4053	110	
Saccade	4103	4123	20	
Saccade	4173	4193	20	
Fixation	4272	4402	130	
Fixation	4462	4552	90	
Saccade	4722	4752	30	
Fixation	4752	4932	180	
Saccade	4932	4972	40	
Saccade	5042	5062	20	
Saccade	5082	5102	20	
Saccade	5132	5152	20	
Fixation	5292	5422	130	
Fixation	5442	5512	70	
Fixation	5572	5702	130	
Saccade	5722	5752	30	
Fixation	5822	5892	70	
Saccade	5892	5911	20	
Fixation	5971	6351	380	
Fixation	6371	6451	80	
Fixation	6521	6691	170	
Saccade	6711	6771	60	
Saccade	6821	6831	10	
Fixation	6831	6931	100	
Saccade	6931	6971	40	
Saccade	7091	7111	20	
Saccade	7131	7191	60	
Fixation	7211	7301	90	
Saccade	7371	7391	20	
Fixation	7471	7590	120	
Fixation	7610	7740	130	
Saccade	7820	7870	50	
Saccade	7910	7940	30	
Saccade	8010	8040	30	
Fixation	8190	8270	80	
Saccade	8270	8300	30	
Saccade	8360	8400	40	
Saccade	8420	8440	20	
Saccade	8510	8560	50	
Saccade	8600	8620	20	
Fixation	8640	8720	80	
Saccade	8720	8740	20	
Saccade	8780	8810	30	
Fixation	8890	8990	100	
Fixation	9060	9220	160	
Saccade	9220	9299	80	
Saccade	9359	9379	20	
Saccade	9389	9419	30	
Saccade	9449	9459	10	
Fixation	9459	9539	80	
Fixation	9609	9719	110	
Fixation	9739	9809	70	
Saccade	9809	9849	40	
Saccade	9939	9969	30	
Fixation	10029	10119	90	
Saccade	10119	10139	20	
Saccade	10199	10229	30	
Fixation	10289	10389	100	
Saccade	10479	10529	50	
Fixation	10579	10889	310	
Fixation	10988	11238	250	
Fixation	11258	11388	130	
Fixation	11408	11518	110	
Saccade	11578	11648	70	
Saccade	11688	11808	120	
Saccade	11828	11858	30	
Saccade	11878	11918	40	
Saccade	11938	11958	20	
Fixation	11978	12088	110	
Saccade	12108	12138	30	
Fixation	12138	12218	80	
Fixation	12238	12378	140	
Saccade	12378	12408	30	6.03
Fixation	12408	12617	210	
Fixation	12637	12737	100	
Saccade	12737	12747	10	2.72
Fixation	12747	12887	140	
Fixation	12927	13017	90	
Fixation	13057	13167	110	
Fixation	13207	13317	110	
Fixation	13337	13447	110	
Fixation	13487	13607	120	
Saccade	13607	13647	40	7.08
Fixation	13647	13817	170	
Saccade	13817	13837	20	
Fixation	13907	14077	170	
Saccade	14077	14117	40	
Fixation	14177	14356	180	
Fixation	14376	14486	110	
Fixation	14586	14716	130	
Fixation	14836	15106	270	
Saccade	15126	15216	90	
Fixation	15216	15366	150	
Saccade	15426	15446	20	
Saccade	15476	15496	20	
Fixation	15496	15706	210	
Fixation	15726	15936	210	
Fixation	16025	16105	80	
