event_type	start_time	end_time	duration	saccade_amplitude
Saccade	45	75	30	
Fixation	75	195	120	
Fixation	255	1044	790	
Saccade	1044	1064	20	5.32
Fixation	1064	1244	180	
Saccade	1244	1344	100	
Saccade	1364	1404	40	
Saccade	1424	1464	40	
Saccade	1504	1514	10	
Fixation	1514	2054	540	
Saccade	2054	2154	100	
Saccade	2174	2224	50	
Fixation	2224	2314	90	
Saccade	2314	2394	80	
Saccade	2424	2454	30	
Saccade	2464	2474	10	
Fixation	2474	2723	250	
Saccade	2723	2843	120	
Saccade	2863	2883	20	
Saccade	2893	2943	50	
Fixation	2943	3443	500	
Saccade	3443	3463	20	13.09
Fixation	3463	3603	140	
Saccade	3603	3683	80	
Saccade	3703	3753	50	
Fixation	3753	3833	80	
Saccade	3833	3853	20	5.46
Fixation	3853	4043	190	
Saccade	4043	4083	40	10.53
Fixation	4083	4322	240	
Saccade	4322	4352	30	6.69
Fixation	4352	4522	170	
Saccade	4522	4552	30	5.93
Fixation	4552	4972	420	
Saccade	4972	5002	30	4.98
Fixation	5002	5612	610	
Saccade	5612	5632	20	0.83
Fixation	5632	5971	340	
Saccade	5971	5981	10	4.72
Fixation	5981	7041	1059	
Saccade	7041	7131	90	
Saccade	7171	7201	30	
Saccade	7221	7241	20	
Fixation	7241	7351	110	
Saccade	7351	7361	10	9.42
Fixation	7361	7620	260	
Saccade	7620	7630	10	5.62
Fixation	7630	8160	530	
Saccade	8160	8190	30	
Saccade	8200	8230	30	
Fixation	8230	8300	70	
Saccade	8300	8320	20	8.52
Fixation	8320	8430	110	
Saccade	8430	8480	50	
Saccade	8510	8530	20	
Fixation	8530	8680	150	
Saccade	8680	8700	20	2.85
Fixation	8700	9040	340	
Saccade	9040	9060	20	5.73
Fixation	9060	9229	170	
Saccade	9229	9259	30	5.88
Fixation	9259	9519	260	
Saccade	9519	9549	30	6.77
Fixation	9549	9709	160	
Saccade	9709	9729	20	4.53
Fixation	9729	9889	160	
Saccade	9889	9909	20	4.18
Fixation	9909	10059	150	
Saccade	10059	10079	20	6.6
Fixation	10079	10299	220	
Saccade	10299	10339	40	12.7
Fixation	10339	10619	280	
Saccade	10619	10649	30	6.62
Fixation	10649	10848	200	
Saccade	10848	10868	20	4.65
Fixation	10868	10998	130	
Saccade	10998	11038	40	4.78
Fixation	11038	11698	660	
Saccade	11698	11738	40	17.63
Fixation	11738	12038	300	
Saccade	12038	12088	50	13.3
Fixation	12088	12398	310	
Saccade	12398	12438	40	10.01
Fixation	12438	12657	220	
Saccade	12657	12667	10	2.71
Fixation	12667	14007	1339	
Saccade	14007	14067	60	
Saccade	14206	14226	20	
Saccade	14246	14276	30	
Saccade	14286	14336	50	
Saccade	14376	14386	10	
Fixation	14386	15556	1169	
Fixation	15576	15746	170	
Saccade	15746	15825	80	
Saccade	15845	15855	10	
Saccade	15865	15885	20	
Fixation	15885	16025	140	
Saccade	16025	16045	20	11.47
Fixation	16045	16825	780	
Saccade	16825	16845	20	7.99
Fixation	16845	17285	440	
Saccade	17285	17295	10	3.22
Fixation	17295	18154	859	
Saccade	18154	18174	20	3.54
Fixation	18174	18604	430	
Saccade	18604	18624	20	3.07
Fixation	18624	19193	570	
Saccade	19193	19253	60	13.89
Fixation	19253	19603	350	
Saccade	19603	19643	40	2.68
Fixation	19643	19833	190	
Saccade	19833	19863	30	4.63
Fixation	19863	20093	230	
Saccade	20093	20133	40	9.22
Fixation	20133	20313	180	
Saccade	20313	20333	20	6.69
Fixation	20333	20812	480	
Saccade	20812	20852	40	10.87
Fixation	20852	21142	290	
Saccade	21152	21182	30	
Fixation	21182	21932	750	
Saccade	21932	21992	60	6.5
Fixation	21992	22621	630	
Saccade	22621	22661	40	8.68
Fixation	22661	24220	1559	
Saccade	24220	24260	40	
Saccade	24400	24430	30	
Saccade	24490	24550	60	
Saccade	24580	24590	10	
Saccade	24630	24650	20	
Fixation	24650	24820	170	
Saccade	24820	24840	20	7.44
Fixation	24840	24980	140	
Saccade	24980	25010	30	9.73
Fixation	25010	25370	360	
Saccade	25370	25400	30	6.97
Fixation	25400	25779	380	
Saccade	25779	25799	20	3.75
Fixation	25799	26029	230	
Saccade	26029	26059	30	6.73
Fixation	26059	26699	640	
Saccade	26699	26719	20	4.74
Fixation	26719	27009	290	
Saccade	27009	27039	30	6.57
Fixation	27039	27518	480	
Saccade	27518	27538	20	4.81
Fixation	27538	27708	170	
Saccade	27708	27738	30	7.84
Fixation	27738	27858	120	
Saccade	27858	27888	30	8.27
Fixation	27888	28278	390	
Saccade	28278	28308	30	5.5
Fixation	28308	28558	250	
Saccade	28558	28568	10	3.01
Fixation	28568	28718	150	
Saccade	28718	28748	30	10.14
Fixation	28748	28948	200	
Saccade	28948	29038	90	
Saccade	29057	29077	20	
Saccade	29087	29117	30	
Saccade	29127	29147	20	
Fixation	29147	29247	100	
Saccade	29247	29267	20	5.47
Fixation	29267	29367	100	
Saccade	29367	29387	20	8.45
Fixation	29387	29537	150	
Saccade	29537	29547	10	6.18
Fixation	29547	29987	440	
Saccade	29987	30007	20	4.65
Fixation	30007	30417	410	
Saccade	30417	30437	20	6.09
Fixation	30437	30597	160	
Saccade	30597	30617	20	4.12
Fixation	30617	30916	300	
Saccade	30916	30946	30	6.12
Fixation	30946	31206	260	
Saccade	31206	31286	80	
Saccade	31296	31316	20	
Saccade	31356	31366	10	
Fixation	31366	31506	140	
Saccade	31506	31536	30	4.84
Fixation	31536	31846	310	
Saccade	31846	31886	40	13.8
Fixation	31886	32056	170	
Saccade	32056	32106	50	20.5
Fixation	32106	32505	400	
Saccade	32505	32525	20	4.44
Fixation	32525	32895	370	
Saccade	32895	32915	20	4.67
Fixation	32915	33405	490	
Saccade	33405	33415	10	3.56
Fixation	33415	33875	460	
Saccade	33875	33925	50	7.61
Fixation	33925	34254	330	
Saccade	34254	34274	20	5.56
Fixation	34274	34644	370	
Saccade	34644	34664	20	7.78
Fixation	34664	35364	700	
Saccade	35364	35414	50	
Saccade	35544	35594	50	
Saccade	35604	35624	20	
Fixation	35624	35793	170	
Saccade	35793	35803	10	4.85
Fixation	35803	35973	170	
Saccade	35973	36003	30	10.85
Fixation	36003	36253	250	
Saccade	36253	36283	30	8.71
Fixation	36283	36533	250	
Saccade	36533	36543	10	4.9
Fixation	36543	37003	460	
Saccade	37003	37023	20	4.56
Fixation	37023	37273	250	
Fixation	37293	38162	869	
Saccade	38162	38252	90	
Saccade	38262	38282	20	
Fixation	38282	38482	200	
Saccade	38482	38522	40	19.5
Fixation	38522	39481	959	
Saccade	39481	39501	20	5.23
Fixation	39501	39821	320	
Saccade	39821	39841	20	4.08
Fixation	39841	40191	350	
Saccade	40191	40211	20	4.28
Fixation	40211	40551	340	
Saccade	40551	40561	10	2.61
Fixation	40561	40920	360	
Saccade	40920	40940	20	7.78
Fixation	40940	41120	180	
Saccade	41120	41200	80	18.97
Fixation	41200	41510	310	
Saccade	41510	41540	30	14.36
Fixation	41540	41690	150	
Saccade	41690	41740	50	12.51
Fixation	41740	42170	430	
Saccade	42170	42210	40	12.35
Fixation	42210	42599	390	
Saccade	42599	42629	30	6.45
Fixation	42629	42819	190	
Saccade	42819	42849	30	6.61
Fixation	42849	43069	220	
Saccade	43069	43119	50	17.27
Fixation	43119	43619	500	
Saccade	43619	43649	30	7.96
Fixation	43649	43869	220	
Saccade	43869	43919	50	12.99
Fixation	43919	44058	140	
Saccade	44058	44088	30	7.81
Fixation	44088	44668	580	
Saccade	44668	44678	10	7.31
Fixation	44678	45608	929	
Saccade	45608	45618	10	5.89
Fixation	45618	45927	310	
Saccade	45927	45977	50	
Saccade	46087	46137	50	
Saccade	46147	46187	40	
Fixation	46187	46377	190	
Saccade	46377	46407	30	9.92
Fixation	46407	46497	90	
Saccade	46497	46527	30	6.26
Fixation	46527	46807	280	
Saccade	46807	46837	30	5.41
Fixation	46837	46997	160	
Saccade	46997	47017	20	4.99
Fixation	47017	47207	190	
Saccade	47207	47227	20	3.95
Fixation	47227	47966	740	
Fixation	47986	48606	620	
Saccade	48606	48706	100	
Saccade	48746	48786	40	
Saccade	48836	48846	10	
Saccade	48906	48926	20	
Fixation	48926	49235	310	
Saccade	49235	49255	20	8.95
Fixation	49255	49425	170	
Saccade	49425	49445	20	
Fixation	49485	49765	280	
Saccade	49765	49795	30	5.82
Fixation	49795	50235	440	
Saccade	50235	50305	70	
Saccade	50335	50345	10	
Fixation	50345	50485	140	
Saccade	50485	50505	20	3.83
Fixation	50505	50714	210	
Saccade	50714	50734	20	3.14
Fixation	50734	50924	190	
Saccade	50924	50934	10	4.11
Fixation	50934	51104	170	
Saccade	51104	51114	10	2.42
Fixation	51114	51434	320	
Saccade	51434	51464	30	6.92
Fixation	51464	51624	160	
Saccade	51624	51654	30	6.98
Fixation	51654	51854	200	
Saccade	51854	51884	30	6.9
