Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	175	175	953.0	350.0
275	585	310	951.0	344.0
2434	2534	100	1010.0	553.0
2573	2683	110	918.0	610.0
2703	2793	90	907.0	657.0
2833	2903	70	896.0	670.0
2933	3063	130	897.0	550.0
3103	3233	130	881.0	548.0
3253	3363	110	865.0	561.0
3423	3513	90	945.0	635.0
3533	3653	120	946.0	614.0
3673	3793	120	951.0	599.0
3833	4013	180	949.0	630.0
4033	4103	70	954.0	613.0
4123	4233	110	942.0	547.0
4282	4642	360	991.0	517.0
4682	4912	230	960.0	520.0
4952	5202	250	973.0	522.0
5372	5482	110	956.0	543.0
5502	5582	80	957.0	564.0
5822	5951	130	1539.0	356.0
6081	6171	90	1443.0	308.0
6221	6341	120	1111.0	466.0
6431	6541	110	428.0	673.0
6551	6801	250	521.0	648.0
6951	7051	100	1357.0	248.0
7071	7251	180	1258.0	250.0
7271	7431	160	1235.0	399.0
7471	7651	180	1389.0	521.0
7720	7850	130	1454.0	422.0
7880	8040	160	1462.0	228.0
8070	8140	70	1367.0	127.0
8170	8310	140	1178.0	79.0
8350	8610	260	1409.0	120.0
8630	9110	480	1318.0	123.0
9150	9689	540	1454.0	176.0
9789	10029	240	1408.0	209.0
10289	10729	440	629.0	469.0
10779	11348	570	993.0	656.0
11388	12278	889	867.0	418.0
12288	12738	450	930.0	353.0
12787	13077	290	939.0	627.0
13117	13537	420	809.0	427.0
13797	14287	490	1234.0	321.0
14337	15066	730	1102.0	233.0
15076	15506	430	1289.0	289.0
15546	15656	110	1122.0	525.0
15676	15946	270	1003.0	651.0
15996	16445	450	865.0	414.0
16495	16805	310	982.0	661.0
17415	17505	90	635.0	346.0
17675	17745	70	620.0	233.0
17934	18034	100	702.0	431.0
18074	18304	230	822.0	461.0
18354	18584	230	781.0	457.0
18624	18734	110	830.0	448.0
18754	18824	70	819.0	430.0
18924	19034	110	1091.0	582.0
19214	19354	140	732.0	465.0
19374	19583	210	743.0	483.0
19743	20033	290	1247.0	485.0
20063	20223	160	1186.0	320.0
20243	20313	70	1148.0	414.0
20333	20433	100	1142.0	425.0
20473	20573	100	1193.0	404.0
20633	20883	250	1085.0	419.0
20903	21163	260	982.0	467.0
21183	21562	380	960.0	521.0
21602	21812	210	957.0	511.0
21922	22112	190	937.0	537.0
22152	22422	270	923.0	540.0
22442	22512	70	917.0	554.0
22552	22932	380	881.0	539.0
23151	23231	80	1255.0	319.0
23251	23341	90	1227.0	305.0
23421	23511	90	1052.0	353.0
23611	23711	100	1135.0	378.0
23821	23931	110	1086.0	377.0
23951	24101	150	1114.0	361.0
24121	24371	250	1165.0	388.0
24521	24750	230	687.0	551.0
24790	25170	380	713.0	519.0
25220	25300	80	756.0	521.0
25470	25640	170	1100.0	470.0
25740	26379	640	997.0	589.0
26459	26549	90	828.0	497.0
26589	26659	70	814.0	487.0
26699	26949	250	800.0	483.0
27039	27139	100	993.0	594.0
27579	27709	130	1043.0	158.0
27789	27899	110	1052.0	389.0
28068	28258	190	1184.0	212.0
28338	28598	260	1164.0	208.0
28888	28978	90	757.0	608.0
29018	29338	320	760.0	578.0
29358	29478	120	777.0	574.0
29688	29837	150	1120.0	577.0
29857	30157	300	1052.0	613.0
30267	30447	180	923.0	524.0
30477	30827	350	1015.0	621.0
31436	31546	110	607.0	399.0
31666	31846	180	674.0	335.0
32066	32316	250	1106.0	568.0
32376	32576	200	1191.0	606.0
32616	32726	110	1158.0	562.0
32956	33255	300	578.0	480.0
33265	33435	170	733.0	518.0
33455	33565	110	720.0	512.0
34175	34365	190	1024.0	602.0
34385	34565	180	1006.0	599.0
34585	34655	70	901.0	645.0
34725	34824	100	867.0	671.0
34884	34964	80	782.0	604.0
34984	35104	120	805.0	580.0
35124	35284	160	833.0	548.0
35384	35554	170	892.0	537.0
35574	35654	80	924.0	568.0
35674	35784	110	937.0	581.0
35824	35934	110	929.0	576.0
35954	36064	110	917.0	545.0
36104	36354	250	915.0	498.0
36633	36813	180	1480.0	330.0
36993	37073	80	1726.0	296.0
37223	37353	130	1743.0	285.0
37373	37453	80	1765.0	251.0
