Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
25	45	20
1054	1114	60
1134	1164	30
2044	2074	30
2134	2184	50
2244	2324	80
2364	2384	20
2394	2404	10
2444	2454	10
4073	4093	20
4322	4352	30
4602	4692	90
4712	4722	10
4752	4772	20
4792	4852	60
4982	5002	20
5062	5082	20
5272	5302	30
5512	5532	20
5662	5682	20
5802	5832	30
5981	6001	20
6341	6461	120
7221	7231	10
7451	7501	50
7830	7870	40
8270	8350	80
8370	8400	30
8480	8510	30
8560	8600	40
8950	8990	40
9519	9539	20
9599	9719	120
10119	10199	80
10569	10619	50
10949	10969	20
11098	11148	50
11298	11338	40
11398	11428	30
11518	11558	40
11578	11598	20
11628	11658	30
11678	11698	20
11708	11778	70
11848	11868	20
12038	12048	10
12208	12228	20
12658	12708	50
12718	12757	40
12827	12847	20
12887	12907	20
12957	13017	60
13907	13957	50
14177	14197	20
14207	14227	20
14377	14397	20
14466	14506	40
14636	14656	20
14676	14716	40
14866	14896	30
15406	15436	30
15566	15626	60
15686	15706	20
15756	15766	10
15856	15876	20
16275	16295	20
16515	16535	20
16715	16735	20
17215	17225	10
17315	17345	30
17365	17385	20
17835	17844	10
17864	17964	100
18204	18234	30
18734	18754	20
19174	19224	50
19324	19354	30
19434	19454	20
19494	19514	20
19603	19633	30
19733	19763	30
20003	20033	30
20233	20253	20
20463	20513	50
20593	20623	30
21532	21552	20
22432	22462	30
23111	23121	10
23331	23351	20
23821	23881	60
24061	24081	20
24111	24181	70
24441	24491	50
24730	24780	50
24830	24860	30
24970	24980	10
25220	25260	40
25550	25630	80
25670	25690	20
26729	26769	40
27229	27259	30
27789	27819	30
28148	28198	50
28568	28648	80
28728	28768	40
28798	28818	20
28938	28968	30
29008	29078	70
29238	29258	20
29977	30017	40
30287	30407	120
30427	30447	20
30747	30797	50
31307	31397	90
31726	31736	10
31976	31996	20
32486	32516	30
32656	32686	30
32806	32836	30
33066	33096	30
34085	34125	40
34385	34405	20
34435	34455	20
34475	34495	20
34575	34605	30
34615	34635	20
34715	34745	30
34904	34934	30
35314	35344	30
35494	35544	50
35944	35954	10
35984	36034	50
36304	36344	40
36424	36454	30
36464	36474	10
36613	36633	20
37003	37033	30
37363	37433	70
37873	37953	80
38532	38612	80
38972	38992	20
39142	39192	50
39772	39842	70
40081	40121	40
40151	40221	70
40271	40291	20
40641	40661	20
40761	40771	10
41301	41331	30
41491	41531	40
42060	42080	20
42280	42290	10
42460	42490	30
43300	43360	60
43639	43699	60
44799	44859	60
44919	44949	30
44999	45019	20
45049	45078	30
45108	45128	20
45498	45528	30
46298	46318	20
48017	48047	30
48267	48337	70
48646	48706	60
49116	49186	70
49206	49226	20
49636	49686	50
50056	50106	50
50275	50295	20
50425	50455	30
50475	50505	30
50975	51015	40
51415	51445	30
51745	51765	20
51884	51904	20
52014	52074	60
52254	52274	20
52284	52324	40
52394	52414	20
52774	52784	10
53304	53334	30
53524	53563	40
53923	53943	20
54403	54423	20
54853	54863	10
54883	54893	10
54903	54923	20
55342	55352	10
55682	55762	80
56012	56072	60
56612	56622	10
57281	57331	50
57511	57551	40
57601	57631	30
57641	57671	30
57901	57911	10
58591	58611	20
58800	58880	80
59140	59170	30
59310	59330	20
59510	59550	40
59560	59610	50
59700	59730	30
59740	59770	30
59840	59870	30
59910	59930	20
59960	60020	60
60110	60190	80
60300	60320	20
60419	60519	100
60869	60879	10
60909	60929	20
61269	61429	160
61489	61509	20
61669	61699	30
62228	62248	20
62818	62898	80
62948	62968	20
62998	63028	30
64237	64267	30
64387	64447	60
64687	64707	20
64777	64797	20
65197	65237	40
65277	65327	50
65566	65606	40
66006	66026	20
66286	66346	60
67106	67135	30
67385	67405	20
68715	68735	20
68984	69004	20
69344	69374	30
69384	69424	40
69544	69564	20
69574	69614	40
69634	69654	20
69684	69714	30
69994	70044	50
70633	70693	60
70783	70803	20
71293	71313	20
71543	71613	70
71623	71643	20
72183	72242	60
72562	72592	30
72742	72772	30
73132	73162	30
73702	73732	30
73802	73832	30
73842	73872	30
73932	73971	40
73981	73991	10
74761	74811	50
75081	75131	50
76560	76600	40
76630	76670	40
76880	76900	20
76920	76960	40
76980	77010	30
77579	77609	30
77879	77909	30
78509	78539	30
78559	78589	30
78599	78629	30
78649	78669	20
78709	78739	30
79328	79348	20
79818	79858	40
80558	80648	90
80957	80977	20
81017	81027	10
81167	81187	20
81497	81517	20
81637	81657	20
81687	81707	20
81727	81757	30
81807	81827	20
82067	82087	20
82207	82227	20
82666	82696	30
82956	82976	20
84315	84335	20
84535	84565	30
84815	84825	10
85325	85345	20
85854	85874	20
86104	86144	40
87464	87523	60
87693	87713	20
88013	88103	90
88373	88393	20
88433	88503	70
88693	88723	30
89282	89362	80
89382	89402	20
89492	89512	20
89562	89582	20
89832	89922	90
90292	90322	30
90362	90392	30
90402	90412	10
90562	90592	30
90692	90712	20
91481	91521	40
91631	91741	110
91941	91961	20
92421	92461	40
92730	92790	60
94599	94649	50
94709	94729	20
94829	94849	20
94869	94889	20
94989	95019	30
95109	95129	20
95409	95439	30
95869	95919	50
96008	96038	30
96098	96128	30
96178	96198	20
96278	96308	30
96378	96418	40
96468	96488	20
96528	96548	20
96568	96578	10
96598	96638	40
96998	97078	80
97148	97168	20
97448	97498	50
97548	97578	30
97588	97608	20
97947	97977	30
97997	98017	20
98227	98247	20
98367	98427	60
98547	98627	80
99157	99177	20
99376	99416	40
100146	100186	40
100246	100276	30
100356	100376	20
100766	100786	20
100926	100966	40
101195	101215	20
101715	101755	40
102055	102075	20
102725	102774	50
102984	103014	30
103634	103654	20
104004	104024	20
104304	104344	40
105563	105623	60
105833	105873	40
105913	105933	20
106023	106033	10
106053	106073	20
106083	106093	10
106182	106232	50
106952	106972	20
107542	107562	20
109351	109391	40
109401	109461	60
