event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	155	155	
Saccade	155	175	20	
Saccade	335	355	20	
Saccade	385	405	20	
Fixation	405	725	320	
Saccade	725	785	60	3.52
Fixation	785	1124	340	
Saccade	1124	1144	20	
Saccade	1164	1184	20	
Saccade	1224	1244	20	
Fixation	1244	1384	140	
Saccade	1384	1424	40	
Saccade	1444	1504	60	
Saccade	1774	1844	70	
Saccade	1854	1924	70	
Saccade	2104	2154	50	
Saccade	2184	2204	20	
Saccade	2214	2234	20	
Saccade	2244	2274	30	
Saccade	2284	2364	80	
Saccade	2384	2434	50	
Fixation	2434	2553	120	
Saccade	2553	2563	10	6.76
Fixation	2563	2773	210	
Saccade	2773	2793	20	5.16
Fixation	2793	3113	320	
Saccade	3173	3213	40	
Fixation	3213	3473	260	
Saccade	3473	3503	30	4.53
Fixation	3503	4402	899	
Saccade	4402	4422	20	3.19
Fixation	4422	5262	839	
Saccade	5262	5282	20	1.33
Fixation	5282	5542	260	
Saccade	5542	5552	10	5.69
Fixation	5552	6211	660	
Saccade	6211	6281	70	
Saccade	6311	6321	10	
Fixation	6321	6561	240	
Saccade	6561	6601	40	9.08
Fixation	6601	6821	220	
Saccade	6821	6851	30	4.07
Fixation	6851	7550	700	
Saccade	7680	7700	20	
Fixation	7700	7810	110	
Saccade	7810	7830	20	5.61
Fixation	7830	8010	180	
Saccade	8010	8050	40	1.62
Fixation	8050	8360	310	
Saccade	8360	8470	110	
Saccade	8480	8530	50	
Saccade	8550	8570	20	
Saccade	8610	8630	20	
Saccade	8650	8660	10	
Fixation	8660	8980	320	
Saccade	8980	9010	30	4.69
Fixation	9010	9319	310	
Saccade	9319	9359	40	11.09
Fixation	9359	10988	1629	
Saccade	10988	11008	20	
Saccade	11068	11088	20	
Saccade	11118	11198	80	
Fixation	11198	11848	650	
Saccade	11848	11868	20	4.28
Fixation	11868	12248	380	
Saccade	12248	12278	30	5.95
Fixation	12278	12478	200	
Saccade	12478	12508	30	13.74
Fixation	12508	12937	430	
Saccade	12937	13017	80	
Saccade	13057	13087	30	
Saccade	13097	13147	50	
Saccade	13167	13187	20	
Saccade	13227	13267	40	
Saccade	13287	13317	30	
Fixation	13317	13477	160	
Saccade	13477	13517	40	13.25
Fixation	13517	13697	180	
Saccade	13697	13717	20	3.98
Fixation	13717	13977	260	
Saccade	13977	13997	20	3.41
Fixation	13997	14127	130	
Saccade	14127	14167	40	9.58
Fixation	14167	14416	250	
Saccade	14416	14436	20	6.89
Fixation	14436	14746	310	
Saccade	14746	14786	40	7.35
Fixation	14786	14996	210	
Saccade	14996	15016	20	5.22
Fixation	15016	15716	700	
Saccade	15716	15746	30	4.19
Fixation	15746	16205	460	
Saccade	16205	16225	20	7.15
Fixation	16225	16345	120	
Saccade	16345	16385	40	7.88
Fixation	16385	16545	160	
Saccade	16545	16575	30	5.46
Fixation	16575	16865	290	
Saccade	16865	16875	10	0.78
Fixation	16875	17075	200	
Saccade	17075	17095	20	3.4
Fixation	17095	17694	600	
Saccade	17694	17714	20	1.6
Fixation	17714	17934	220	
Saccade	17934	17954	20	0.83
Fixation	17954	18774	819	
Saccade	18774	18804	30	
Saccade	18814	18854	40	
Fixation	18854	19453	600	
Saccade	19453	19473	20	2.62
Fixation	19473	21192	1719	
Fixation	21282	21482	200	
Saccade	21482	21492	10	3.21
Fixation	21492	21852	360	
Saccade	21852	21872	20	7.25
Fixation	21872	22422	550	
Saccade	22422	22532	110	
Saccade	22582	22602	20	
Saccade	22622	22691	70	
Fixation	22691	22851	160	
Saccade	22851	22871	20	13.06
Fixation	22871	23211	340	
Saccade	23211	23221	10	2.1
