Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
245	285	40
375	475	100
874	924	50
934	974	40
984	1024	40
1044	1074	30
1094	1134	40
1144	1154	10
1294	1324	30
1524	1544	20
1894	1904	10
2084	2104	20
2404	2424	20
2543	2553	10
2713	2733	20
2993	3013	20
3243	3263	20
4063	4083	20
4322	4342	20
4812	4892	80
4912	4982	70
5112	5132	20
5342	5352	10
5492	5532	40
5682	5732	50
5942	5981	40
6151	6171	20
6301	6331	30
6751	6761	10
6781	6801	20
6871	6911	40
6931	7031	100
7051	7071	20
7481	7531	50
7581	7611	30
7630	7680	50
8140	8200	60
8260	8300	40
8320	8370	50
8390	8400	10
9020	9070	50
9110	9130	20
9499	9539	40
9929	10039	110
10049	10169	120
10329	10349	20
10889	10919	30
11048	11088	40
12857	12867	10
12877	12907	30
13027	13167	140
13187	13217	30
13647	13667	20
13837	13857	20
14347	14367	20
14696	14716	20
15066	15096	30
15396	15406	10
15726	15746	20
16026	16056	30
16295	16305	10
16705	16725	20
17045	17075	30
17355	17375	20
19064	19084	20
19204	19214	10
19234	19274	40
19334	19364	30
19394	19444	50
19524	19573	50
19783	19803	20
20283	20293	10
20993	21063	70
21093	21163	70
21173	21183	10
21203	21223	20
21442	21472	30
21832	21882	50
21912	21972	60
22252	22312	60
23081	23121	40
23301	23321	20
23631	23671	40
24011	24071	60
25590	25620	30
25690	25720	30
25750	25850	100
25860	25910	50
25930	25970	40
26040	26070	30
26230	26250	20
26459	26479	20
26639	26669	30
27099	27109	10
27389	27399	10
27669	27679	10
28108	28138	30
28308	28328	20
28748	28768	20
29438	29448	10
29927	29957	30
30177	30197	20
30597	30617	20
30777	30797	20
31826	31856	30
31896	31916	20
31946	31956	10
31966	32006	40
32436	32456	20
33026	33066	40
33116	33195	80
33465	33475	10
33495	33505	10
33805	33825	20
33955	33995	40
34335	34365	30
34785	34815	30
35084	35104	20
35604	35634	30
35734	35754	20
35894	35904	10
36174	36194	20
38173	38262	90
38272	38402	130
38412	38452	40
38492	38502	10
39062	39092	30
39232	39242	10
39782	39802	20
40081	40101	20
40251	40281	30
40461	40471	10
40651	40661	10
42710	42740	30
42910	42920	10
43210	43260	50
43519	43529	10
43779	43809	30
45208	45218	10
45228	45258	30
45328	45348	20
45378	45468	90
45508	45518	10
45618	45628	10
46008	46058	50
46428	46458	30
47307	47377	70
47397	47437	40
47687	47707	20
48207	48217	10
48337	48367	30
48586	48596	10
48706	48736	30
49006	49016	10
49316	49336	20
49606	49646	40
49916	49926	10
50046	50066	20
50835	50845	10
51815	51844	30
51864	51894	30
52034	52064	30
52344	52374	30
52694	52714	20
52854	52884	30
53514	53593	80
