Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
85	95	10
565	585	20
595	655	60
1174	1214	40
1504	1524	20
1734	1754	20
1854	1874	20
2114	2134	20
2553	2653	100
2673	2753	80
3023	3033	10
3213	3233	20
3443	3473	30
3913	3953	40
4312	4352	40
4852	4892	40
5372	5422	50
5532	5552	20
6301	6341	40
6831	6841	10
6861	6911	50
6961	6991	30
7001	7031	30
7041	7141	100
7341	7371	30
7630	7670	40
8080	8110	30
8330	8360	30
8700	8720	20
9010	9040	30
9319	9329	10
9489	9509	20
9689	9709	20
10069	10089	20
10309	10329	20
11168	11178	10
11188	11218	30
11268	11298	30
11308	11368	60
11608	11638	30
11978	11988	10
12118	12148	30
12618	12628	10
13317	13357	40
13797	13867	70
13877	13947	70
14047	14057	10
14077	14087	10
14247	14267	20
14426	14456	30
14586	14616	30
14726	14756	30
14886	14916	30
15436	15466	30
15626	15656	30
16315	16345	30
18524	18554	30
18594	18634	40
18774	18844	70
18854	18944	90
19084	19094	10
19194	19214	20
19453	19473	20
19743	19753	10
19763	19803	40
19853	19883	30
19893	19933	40
20153	20203	50
20253	20273	20
20283	20303	20
20313	20353	40
20453	20473	20
20623	20633	10
20643	20733	90
20753	20783	30
20963	21003	40
21023	21052	30
21222	21262	40
21552	21602	50
21632	21752	120
22022	22052	30
22262	22302	40
22352	22432	80
22712	22781	70
22901	22931	30
23181	23221	40
23391	23411	20
23921	23951	30
24301	24321	20
24800	24880	80
24900	24940	40
25060	25080	20
25220	25240	20
25400	25430	30
25690	25750	60
25770	25790	20
26070	26090	20
26249	26259	10
26539	26559	20
26799	26829	30
26959	27009	50
27109	27159	50
27529	27569	40
27779	27818	40
29008	29068	60
29517	29557	40
30007	30017	10
30037	30067	30
30167	30187	20
30207	30257	50
30437	30457	20
30517	30537	20
30777	30807	30
30947	30977	30
31206	31226	20
31386	31406	20
31576	31596	20
32556	32586	30
33085	33115	30
34135	34185	50
34225	34265	40
34275	34345	70
34415	34445	30
34604	34624	20
34804	34824	20
35254	35274	20
35544	35554	10
35694	35724	30
35884	35904	20
36313	36333	20
36523	36543	20
36823	36843	20
37113	37143	30
37203	37233	30
37243	37293	50
37393	37413	20
37833	37863	30
38002	38012	10
38022	38102	80
38122	38182	60
38762	38782	20
39002	39022	20
39352	39372	20
39841	39861	20
40221	40261	40
40541	40581	40
40931	40951	20
41270	41300	30
41470	41500	30
41600	41640	40
42260	42310	50
42480	42490	10
42620	42660	40
42900	42910	10
43069	43119	50
43219	43249	30
43259	43279	20
43289	43329	40
43389	43419	30
43439	43499	60
43699	43709	10
43889	43919	30
44858	44868	10
45218	45228	10
45248	45278	30
45328	45358	30
45378	45428	50
45498	45518	20
45848	45878	30
46537	46557	20
46687	46707	20
46997	47027	30
47317	47397	80
47407	47447	40
47577	47607	30
47757	47767	10
48256	48276	20
48796	48836	40
49206	49256	50
50035	50055	20
50555	50595	40
50875	50895	20
51285	51295	10
51315	51365	50
51514	51584	70
51734	51754	20
52224	52254	30
53983	54003	20
54083	54103	20
54143	54173	30
54473	54493	20
54543	54653	110
55182	55242	60
55282	55332	50
55432	55462	30
55602	55622	20
55952	55982	30
56521	56551	30
56701	56731	30
57471	57501	30
57511	57561	50
57671	57681	10
57781	57801	20
57981	58001	20
58540	58560	20
58800	58830	30
59080	59110	30
59300	59320	20
59370	59390	20
59780	59810	30
59829	59869	40
60059	60089	30
60099	60129	30
60189	60229	40
60239	60279	40
60359	60379	20
60719	60749	30
60939	60959	20
61249	61259	10
61668	61698	30
62098	62108	10
62318	62338	20
63158	63177	20
63507	63547	40
63627	63697	70
63777	63807	30
64717	64767	50
64876	64906	30
65016	65056	40
65236	65306	70
65456	65506	50
65676	65696	20
66056	66076	20
66555	66585	30
66625	66705	80
66745	66755	10
66885	66905	20
67055	67115	60
67135	67195	60
67995	68065	70
68085	68135	50
68284	68314	30
68484	68504	20
68704	68744	40
69304	69344	40
69564	69574	10
69794	69824	30
69943	69953	10
69973	70063	90
70313	70353	40
70703	70723	20
71213	71243	30
72512	72542	30
72822	72842	20
73092	73142	50
73222	73252	30
73281	73361	80
73401	73431	30
73511	73521	10
73971	73981	10
74251	74271	20
74631	74681	50
75070	75100	30
75480	75490	10
76020	76030	10
76490	76530	40
76749	76769	20
76949	76989	40
77029	77049	20
77279	77309	30
78988	79018	30
79058	79078	20
79088	79118	30
79268	79298	30
79468	79508	40
79858	79868	10
79977	79998	20
81886	81956	70
81976	82046	70
82466	82486	20
82656	82686	30
82906	82926	20
83076	83116	40
83605	83625	20
84445	84465	20
84795	84805	10
85194	85214	20
85694	85724	30
86234	86264	30
86644	86674	30
87223	87243	20
87253	87293	40
87303	87413	110
87483	87493	10
87833	87863	30
89542	89552	10
89572	89622	50
89772	89802	30
89862	89872	10
89992	90012	20
90361	90371	10
90441	90461	20
90671	90701	30
91191	91211	20
91401	91421	20
91830	91900	70
91920	91950	30
92090	92120	30
92270	92300	30
92490	92500	10
92690	92720	30
92870	92890	20
93000	93020	20
93859	93899	40
94019	94049	30
94369	94379	10
94579	94589	10
95168	95188	20
95258	95308	50
95318	95378	60
95628	95638	10
95808	95848	40
96418	96478	60
96498	96558	60
96847	96887	40
96907	96927	20
96937	96967	30
97057	97097	40
97737	97797	60
97937	98067	130
98187	98207	20
98387	98407	20
98646	98666	20
98836	98856	20
99426	99456	30
99696	99716	20
100275	100295	20
100445	100465	20
100695	100715	20
101065	101075	10
101605	101625	20
101845	101855	10
102184	102234	50
102304	102324	20
102334	102374	40
102484	102514	30
102834	102864	30
103054	103074	20
103194	103224	30
103434	103464	30
103943	103993	50
104023	104033	10
104253	104273	20
104483	104493	10
104673	104693	20
104863	104913	50
105352	105382	30
105722	105772	50
105942	105952	10
106222	106252	30
106592	106642	50
106762	106772	10
107861	107911	50
108301	108351	50
108690	108750	60
108870	108900	30
108920	109030	110
109160	109180	20
109510	109530	20
109750	109780	30
110439	110459	20
111189	111199	10
111789	111849	60
111869	111899	30
111919	111978	60
111988	111998	10
112048	112088	40
112428	112448	20
113048	113078	30
113378	113398	20
113647	113667	20
113927	113967	40
114057	114107	50
114147	114177	30
114217	114227	10
114817	114847	30
114867	114937	70
116276	116286	10
116326	116336	10
117545	117575	30
117645	117655	10
119344	119374	30
119384	119434	50
