event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	175	175	
Fixation	275	425	150	
Saccade	425	465	40	
Saccade	1174	1204	30	
Fixation	1204	1284	80	
Saccade	1284	1304	20	
Saccade	1364	1404	40	
Saccade	1614	1694	80	
Saccade	1774	1814	40	
Saccade	1844	1874	30	
Saccade	1974	1984	10	
Fixation	1984	2154	170	
Saccade	2234	2254	20	
Fixation	2314	2444	130	
Fixation	2464	2573	110	
Fixation	2593	2703	110	
Fixation	2723	2793	70	
Saccade	2793	2813	20	
Saccade	2923	2953	30	
Fixation	3023	3133	110	
Fixation	3163	3323	160	
Fixation	3463	3543	80	
Saccade	3543	3573	30	
Fixation	3593	3693	100	
Fixation	3713	3843	130	
Fixation	3863	3953	90	
Fixation	3993	4143	150	
Fixation	4163	4252	90	
Fixation	4272	4452	180	
Fixation	4562	4732	170	
Saccade	4732	4802	70	
Saccade	4812	4822	10	
Saccade	4882	4902	20	
Saccade	5002	5012	10	
Fixation	5012	5122	110	
Saccade	5172	5182	10	
Fixation	5242	5392	150	
Fixation	5412	5652	240	
Fixation	5672	5812	140	
Fixation	5971	6071	100	
Fixation	6111	6221	110	
Fixation	6241	6481	240	
Saccade	6521	6551	30	
Saccade	6591	6631	40	
Saccade	6711	6791	80	
Fixation	6811	6921	110	
Saccade	6941	6971	30	
Saccade	7001	7011	10	
Fixation	7011	7091	80	
Fixation	7111	7471	360	
Fixation	7511	7621	110	
Fixation	7640	7760	120	
Fixation	7890	8020	130	
Saccade	8110	8170	60	
Saccade	8210	8230	20	
Fixation	8230	8320	90	
Fixation	8340	8440	100	
Saccade	8440	8450	10	
Fixation	8490	8630	140	
Saccade	8630	8680	50	9.14
Fixation	8680	8920	240	
Saccade	8920	8940	20	
Fixation	9030	9120	90	
Saccade	9120	9130	10	2.61
Fixation	9130	9210	80	
Saccade	9210	9230	20	
Fixation	9290	9539	250	
Saccade	9579	9599	20	
Fixation	9599	9689	90	
Saccade	9709	9729	20	
Saccade	9739	9749	10	
Fixation	9749	9899	150	
Saccade	9899	9909	10	
Saccade	9989	10009	20	
Fixation	10009	10119	110	
Fixation	10139	10239	100	
Saccade	10389	10419	30	
Saccade	10429	10459	30	
Saccade	10709	10759	50	
Saccade	10889	10919	30	
Saccade	10959	10979	20	
Fixation	10979	11088	110	
Saccade	11128	11158	30	
Saccade	11218	11238	20	
Fixation	11258	11368	110	
Saccade	11438	11458	20	
Fixation	11458	11638	180	
Saccade	11708	11738	30	
Saccade	11778	11798	20	
Fixation	11798	11938	140	
Fixation	11958	12687	730	
Saccade	12687	12717	30	7.44
Fixation	12717	13027	310	
Saccade	13027	13057	30	7.23
Fixation	13057	13217	160	
Saccade	13217	13267	50	13.75
Fixation	13267	13467	200	
Saccade	13467	13497	30	6.89
Fixation	13497	14167	670	
Saccade	14167	14197	30	4.82
Fixation	14197	14536	340	
Saccade	14536	14546	10	2.23
Fixation	14546	15056	510	
Saccade	15056	15086	30	
Saccade	15226	15276	50	
Saccade	15326	15336	10	
Fixation	15336	15896	560	
Saccade	15896	15936	40	15.56
Fixation	15936	17515	1579	
Saccade	17515	17595	80	
Fixation	17904	18224	320	
Saccade	18224	18234	10	4.22
Fixation	18234	18424	190	
Saccade	18424	18464	40	
Saccade	18524	18554	30	
Saccade	18564	18584	20	
Fixation	18644	18774	130	
Saccade	18774	18844	70	
Saccade	19044	19064	20	
Saccade	19084	19144	60	
Saccade	19164	19174	10	
Saccade	19224	19234	10	
Fixation	19324	19424	100	
Saccade	19424	19434	10	
Fixation	19513	19853	340	
Saccade	20163	20183	20	
Fixation	20623	20803	180	
Saccade	20803	20833	30	
Saccade	20893	20913	20	
Fixation	21023	21143	120	
Fixation	21292	21422	130	
Fixation	21442	21542	100	
Fixation	21562	21672	110	
Fixation	21692	21822	130	
Fixation	21872	21952	80	
Fixation	21972	22052	80	
Saccade	22052	22062	10	
Fixation	22122	22352	230	
Saccade	22352	22372	20	5.17
Fixation	22372	22442	70	
Saccade	22562	22582	20	
Saccade	22602	22622	20	
Fixation	22622	22822	200	
Saccade	22861	22881	20	
Saccade	22931	22971	40	
Fixation	22991	23061	70	
Saccade	23061	23071	10	
Fixation	23121	23251	130	
Fixation	23271	23351	80	
Saccade	23351	23381	30	
Saccade	23421	23441	20	
Fixation	23441	23511	70	
Saccade	23511	23521	10	
Fixation	23581	23691	110	
Fixation	23711	23801	90	
Saccade	23891	23981	90	
Fixation	24161	24251	90	
