Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	165	165	893.0	277.0
285	495	210	889.0	276.0
555	1014	460	885.0	289.0
1104	1474	370	1018.0	277.0
2374	2484	110	519.0	701.0
2653	2843	190	408.0	768.0
3053	3283	230	1132.0	746.0
3323	3433	110	1121.0	713.0
3453	3573	120	1111.0	694.0
3593	3833	240	1097.0	704.0
3873	4282	410	996.0	613.0
4302	4572	270	1001.0	675.0
4592	4672	80	1020.0	703.0
4682	4812	130	1052.0	643.0
4852	5272	420	1046.0	714.0
5292	5382	90	996.0	707.0
5402	5522	120	1003.0	674.0
5612	6121	510	1381.0	652.0
6261	6521	260	769.0	590.0
6541	6671	130	819.0	613.0
6901	7041	140	512.0	614.0
7101	7281	180	669.0	739.0
7301	7501	200	710.0	706.0
7541	7780	240	716.0	715.0
7800	7920	120	714.0	742.0
7940	8050	110	725.0	751.0
8110	8240	130	747.0	765.0
8260	8340	80	765.0	779.0
8540	8610	70	1415.0	576.0
8660	8750	90	1177.0	588.0
8790	8990	200	1121.0	608.0
9060	9400	340	1092.0	625.0
9469	9599	130	1756.0	691.0
9709	9899	190	1777.0	686.0
9919	9999	80	1699.0	684.0
10039	10289	250	1603.0	701.0
10589	10669	80	819.0	639.0
10859	10969	110	426.0	772.0
10989	11099	110	489.0	748.0
11138	11268	130	526.0	684.0
11318	11398	80	632.0	494.0
11418	11548	130	684.0	499.0
11588	11688	100	795.0	488.0
11958	12088	130	822.0	623.0
12108	12218	110	764.0	614.0
12308	12388	80	709.0	533.0
12408	12518	110	695.0	530.0
12558	12668	110	697.0	552.0
12838	13087	250	683.0	544.0
13107	13277	170	674.0	512.0
13287	13447	160	694.0	604.0
13587	13747	160	734.0	508.0
13807	13907	100	744.0	476.0
13957	14037	80	788.0	627.0
14057	14167	110	819.0	610.0
14187	14317	130	822.0	600.0
14477	14606	130	934.0	496.0
14626	14976	350	832.0	518.0
15036	15136	100	757.0	509.0
15176	15446	270	708.0	550.0
15466	15766	300	721.0	643.0
15826	15996	170	1030.0	890.0
16076	16265	190	685.0	656.0
16425	16535	110	717.0	549.0
16585	16815	230	729.0	562.0
16835	16985	150	737.0	582.0
17005	17255	250	751.0	622.0
17325	17405	80	763.0	652.0
17425	17535	110	723.0	666.0
17855	17955	100	1086.0	573.0
18024	18194	170	1004.0	634.0
18254	18364	110	1074.0	633.0
18404	18614	210	1044.0	655.0
18684	18804	120	1037.0	684.0
18824	18954	130	1031.0	714.0
19004	19254	250	950.0	675.0
19264	19484	220	910.0	611.0
19554	19713	160	950.0	540.0
19823	20003	180	1031.0	718.0
20023	20313	290	941.0	728.0
20423	20623	200	923.0	684.0
20643	20833	190	821.0	641.0
20953	21053	100	1479.0	849.0
21203	21552	350	1253.0	593.0
21692	21802	110	592.0	558.0
21892	22052	160	723.0	534.0
22072	22382	310	812.0	543.0
22572	22682	110	1212.0	705.0
22852	23131	280	1077.0	723.0
23151	23371	220	1115.0	741.0
23611	23681	70	543.0	632.0
23701	23821	120	629.0	706.0
23891	24151	260	737.0	615.0
24171	24371	200	714.0	527.0
24421	24631	210	846.0	599.0
24651	24900	250	776.0	637.0
