Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
645	665	20
904	924	20
1144	1184	40
1304	1334	30
1404	1434	30
1444	1464	20
1474	1504	30
1514	1564	50
1644	1654	10
1714	1734	20
1754	1824	70
1994	2074	80
2084	2134	50
2164	2194	30
2234	2274	40
2314	2344	30
2384	2404	20
2434	2454	20
2514	2593	80
2743	2763	20
2863	2893	30
2993	3003	10
3143	3163	20
3213	3223	10
3363	3393	30
3433	3473	40
3623	3653	30
3693	3743	50
3753	3773	20
3843	3873	30
3913	3933	20
4013	4033	20
4143	4173	30
4462	4502	40
4542	4562	20
5582	5652	70
5722	5742	20
5842	5911	70
6701	6721	20
6741	6771	30
6921	6941	20
7031	7061	30
7101	7151	50
7181	7211	30
7321	7341	20
7551	7581	30
7750	7790	40
9399	9439	40
9549	9599	50
9619	9639	20
9729	9749	20
9829	9859	30
9959	10009	50
10149	10169	20
10229	10249	20
10279	10309	30
10359	10409	50
10429	10479	50
10499	10539	40
10689	10699	10
10849	10869	20
11008	11028	20
11068	11098	30
11408	11438	30
11498	11518	20
11578	11588	10
11988	12058	70
12088	12098	10
12148	12158	10
12518	12528	10
12558	12578	20
12648	12678	30
12897	12937	40
13027	13047	20
13197	13217	20
13557	13587	30
13667	13677	10
13797	13817	20
13927	13937	10
14087	14107	20
14237	14257	20
14866	14876	10
15386	15426	40
15876	15896	20
15946	15956	10
16066	16076	10
16315	16345	30
16365	16395	30
16535	16555	20
16575	16655	80
16695	16715	20
16755	16775	20
17095	17125	30
17145	17195	50
17265	17305	40
17415	17475	60
17565	17585	20
17605	17615	10
17635	17655	20
17715	17745	30
18704	18714	10
18984	19054	70
19104	19144	40
19763	19853	90
20033	20053	20
20443	20483	40
21342	21372	30
21542	21632	90
21992	22022	30
22522	22562	40
22842	22882	40
22892	22901	10
23201	23241	40
23291	23321	30
23361	23391	30
24201	24211	10
24700	24740	40
24770	24780	10
24820	24830	10
24890	24920	30
25000	25030	30
25180	25210	30
25430	25440	10
25820	25890	70
25950	25970	20
26310	26329	20
26559	26589	30
27039	27079	40
27219	27229	10
27409	27429	20
27449	27489	40
27709	27729	20
28978	29058	80
29498	29528	30
29598	29618	20
29847	29867	20
30227	30247	20
30987	31007	20
31087	31107	20
31367	31386	20
31426	31456	30
31996	32036	40
32116	32136	20
32576	32596	20
32646	32666	20
32876	32896	20
33016	33036	20
33185	33205	20
33465	33475	10
33575	33605	30
33625	33655	30
33675	33715	40
33845	33875	30
33885	33905	20
33935	33955	20
33995	34015	20
34655	34675	20
34715	34765	50
35334	35374	40
35834	35864	30
36124	36214	90
36683	36713	30
36953	36983	30
37103	37143	40
37633	37653	20
37933	37953	20
38302	38412	110
38512	38532	20
38652	38672	20
38832	38862	30
38932	39022	90
39092	39122	30
39132	39162	30
40221	40251	30
41501	41521	20
41561	41600	40
41610	41620	10
41740	41750	10
41880	41920	40
42190	42210	20
42250	42280	30
43000	43020	20
43120	43140	20
43959	43979	20
44949	44969	20
45208	45228	20
45338	45348	10
45478	45568	90
45738	45758	20
45858	45888	30
46258	46268	10
46767	46797	30
47467	47487	20
47527	47557	30
47597	47617	20
47637	47657	20
47897	47927	30
47947	47997	50
48636	48666	30
48766	48786	20
49376	49406	30
49616	49646	30
49666	49696	30
49746	49756	10
49946	49956	10
50125	50155	30
50365	50385	20
50515	50545	30
50705	50725	20
51195	51225	30
51405	51425	20
51834	51854	20
52014	52034	20
53414	53444	30
53953	54023	70
54043	54073	30
54113	54133	20
54193	54203	10
54443	54463	20
54503	54523	20
54813	54853	40
55592	55612	20
55632	55692	60
56062	56142	80
56332	56392	60
56482	56522	40
56652	56672	20
56742	56762	20
56991	57071	80
57331	57361	30
58221	58231	10
58401	58431	30
58451	58471	20
58750	58770	20
59010	59030	20
59230	59240	10
59340	59370	30
59960	59980	20
60160	60180	20
60200	60219	20
60429	60449	20
61009	61049	40
61109	61139	30
61189	61209	20
61399	61459	60
61549	61569	20
61619	61639	20
61739	61759	20
61799	61819	20
62398	62438	40
62628	62668	40
63747	63767	20
64547	64607	60
64667	64707	40
64857	64877	20
65077	65097	20
65267	65277	10
65606	65626	20
65646	65706	60
65926	65946	20
66026	66056	30
66076	66116	40
66486	66506	20
66666	66726	60
67365	67395	30
67425	67455	30
67715	67755	40
67775	67825	50
67845	67885	40
67895	67935	40
68275	68305	30
68325	68355	30
68794	68824	30
68864	68894	30
70244	70304	60
70483	70503	20
70543	70563	20
70893	71003	110
71043	71063	20
71513	71563	50
72033	72122	90
72202	72222	20
72342	72362	20
72462	72492	30
73152	73172	20
73362	73402	40
73722	73742	20
74591	74611	20
74791	74821	30
75211	75241	30
75510	75540	30
75560	75620	60
75640	75660	20
75730	75740	10
75930	75960	30
76000	76040	40
76900	76930	30
77190	77210	20
77229	77249	20
77869	77999	130
78009	78039	30
78049	78079	30
78149	78199	50
78329	78359	30
78379	78399	20
78449	78489	40
78958	78978	20
79188	79218	30
79458	79488	30
82187	82217	30
82277	82306	30
