Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
0	25	25
45	105	60
285	305	20
615	625	10
3093	3113	20
3323	3393	70
3423	3453	30
3493	3513	20
3823	3833	10
3873	3993	120
4053	4073	20
4083	4153	70
4332	4352	20
5892	5922	30
5992	6012	20
6021	6071	50
6101	6121	20
6451	6471	20
6881	6951	70
6991	7041	50
7101	7121	20
7131	7181	50
7261	7301	40
7691	7770	80
7920	7950	30
7960	7990	30
8090	8110	20
8340	8370	30
8680	8710	30
9090	9120	30
9569	9599	30
9659	9679	20
9859	9879	20
9969	9979	10
10139	10179	40
11109	11139	30
11278	11288	10
11768	11868	100
11878	11898	20
11908	11928	20
12008	12048	40
12178	12198	20
13377	13417	40
13667	13767	100
13787	13887	100
14307	14377	70
14387	14407	20
14427	14457	30
14477	14497	20
14507	14517	10
14527	14567	40
14627	14646	20
14676	14716	40
14966	14996	30
15176	15196	20
15506	15516	10
15776	15796	20
17125	17145	20
17565	17585	20
17885	17915	30
18025	18045	20
19444	19534	90
19544	19594	50
20033	20093	60
20113	20133	20
20233	20273	40
20353	20373	20
20563	20583	20
20613	20633	20
20933	20953	20
20993	21013	20
21303	21393	90
21433	21493	60
21722	21752	30
22302	22332	30
24151	24241	90
24291	24321	30
24351	24381	30
24511	24531	20
24931	24950	20
25510	25540	30
25740	25750	10
25930	26060	130
26080	26130	50
26490	26570	80
26600	26670	70
26689	26769	80
26789	26809	20
26829	26889	60
26959	26989	30
27019	27049	30
27299	27319	20
28828	28868	40
28888	28918	30
28938	29018	80
29038	29058	20
29238	29258	20
29298	29318	20
29388	29468	80
29478	29498	20
29518	29608	90
29628	29638	10
30107	30137	30
30157	30247	90
30307	30327	20
30487	30517	30
30577	30597	20
30687	30697	10
30887	30907	20
30957	30977	20
31177	31237	60
31257	31287	30
31477	31497	20
31627	31667	40
31816	31826	10
32156	32176	20
32796	32816	20
34085	34155	70
34175	34205	30
34305	34325	20
34485	34505	20
34995	35015	20
35924	35994	70
36054	36084	30
36134	36154	20
36194	36224	30
36274	36394	120
36404	36434	30
36474	36504	30
36774	36794	20
36983	37003	20
37153	37223	70
37233	37253	20
37273	37293	20
37513	37533	20
37743	37783	40
37883	37933	50
38193	38223	30
38902	38912	10
39292	39332	40
39392	39482	90
39582	39602	20
39712	39732	20
39782	39802	20
39882	39962	80
39972	39992	20
40012	40052	40
40072	40092	20
40142	40152	10
40172	40182	10
40232	40242	10
40651	40661	10
40701	40731	30
40751	40791	40
40821	40851	30
40861	40901	40
41441	41471	30
41631	41671	40
42061	42081	20
42091	42120	30
42160	42230	70
42360	42440	80
42450	42470	20
42490	42520	30
42710	42750	40
43130	43150	20
43570	43590	20
43660	43690	30
45359	45399	40
45409	45439	30
45479	45499	20
45519	45549	30
45588	45608	20
45668	45698	30
46118	46138	20
46308	46328	20
46588	46658	70
46738	46758	20
46778	46798	20
46838	46918	80
48507	48537	30
48737	48757	20
48827	48837	10
48857	48937	80
48947	48957	10
48977	49006	30
49056	49066	10
49306	49406	100
49416	49456	40
49476	49496	20
49506	49536	30
49596	49616	20
49636	49686	50
50306	50326	20
50576	50596	20
50765	50785	20
50925	50935	10
51425	51475	50
51495	51515	20
51535	51555	20
51725	51755	30
52095	52135	40
52225	52275	50
52974	53024	50
53044	53064	20
53084	53114	30
53124	53154	30
53174	53244	70
53384	53454	70
53474	53494	20
53514	53544	30
53804	53854	50
53884	53924	40
54044	54074	30
54094	54114	20
54303	54333	30
55283	55303	20
55543	55573	30
55803	55833	30
56552	56582	30
58941	59011	70
59221	59241	20
59251	59261	10
61589	61609	20
61619	61639	20
61739	61769	30
61779	61799	20
61809	61839	30
61849	61869	20
61949	62009	60
62069	62089	20
62099	62119	20
