Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
1014	1044	30
1144	1154	10
1394	1444	50
1914	1944	30
1954	2024	70
2044	2084	40
2244	2274	30
2494	2524	30
2563	2573	10
2623	2643	20
2713	2763	50
3063	3153	90
3163	3193	30
3363	3403	40
4133	4163	30
4312	4322	10
4992	5002	10
5192	5202	10
5442	5492	50
5542	5572	30
5732	5742	10
6131	6161	30
6231	6261	30
6521	6531	10
7431	7441	10
7501	7521	20
7690	7730	40
7800	7810	10
7930	7940	10
7990	8020	30
8290	8330	40
8350	8380	30
8400	8450	50
8510	8530	20
8670	8680	10
8780	8800	20
9130	9140	10
9459	9479	20
9929	9939	10
10449	10489	40
10579	10619	40
10669	10689	20
10749	10779	30
10869	10879	10
11058	11078	20
11088	11108	20
11198	11218	20
11278	11298	20
11378	11398	20
11448	11468	20
11578	11588	10
11728	11758	30
11868	11908	40
12568	12628	60
12698	12708	10
12717	12727	10
12987	13017	30
13217	13237	20
13287	13297	10
13697	13747	50
13767	13847	80
13867	13897	30
13917	13937	20
13977	13997	20
14017	14047	30
14876	14896	20
14916	14946	30
15076	15096	20
15326	15346	20
15376	15386	10
15616	15636	20
15926	15946	20
16175	16195	20
16375	16405	30
16475	16515	40
16765	16795	30
16995	17005	10
18044	18064	20
18404	18444	40
18464	18504	40
19054	19074	20
19114	19144	30
19504	19533	30
19663	19683	20
20183	20213	30
20513	20543	30
20733	20823	90
21242	21262	20
22052	22092	40
22232	22252	20
22512	22542	30
22742	22762	20
22772	22792	20
22812	22911	100
22931	22961	30
22971	23011	40
23031	23041	10
23341	23381	40
23511	23531	20
23541	23561	20
23711	23741	30
24980	25010	30
25140	25150	10
25630	25660	30
26509	26529	20
27089	27109	20
27129	27169	40
27979	28008	30
28158	28188	30
28228	28258	30
28828	28888	60
28928	28958	30
28978	29018	40
29058	29088	30
29238	29288	50
29308	29328	20
29348	29378	30
29418	29438	20
29598	29658	60
29857	29877	20
30027	30047	20
30797	30827	30
30847	30877	30
31297	31317	20
31476	31526	50
31776	31806	30
31826	31876	50
32566	32596	30
33215	33235	20
33875	33925	50
34105	34135	30
34275	34285	10
34814	34864	50
35164	35184	20
35314	35374	60
35414	35444	30
35934	35964	30
35984	36044	60
36144	36184	40
36194	36204	10
37893	37913	20
37953	37973	20
37993	38023	30
38123	38143	20
38222	38262	40
38352	38382	30
38392	38402	10
38762	38802	40
38942	38962	20
39042	39062	20
39422	39442	20
39482	39502	20
39572	39582	10
39592	39602	10
39692	39702	10
39762	39782	20
39931	39961	30
40081	40101	20
40321	40361	40
40371	40401	30
40611	40631	20
40761	40851	90
41211	41241	30
41391	41421	30
41620	41670	50
42040	42060	20
42090	42100	10
42200	42230	30
42540	42550	10
42790	42810	20
43070	43090	20
43170	43180	10
43609	43629	20
44049	44079	30
44209	44229	20
44509	44549	40
44719	44759	40
45098	45138	40
46348	46358	10
46697	46737	40
46777	46797	20
46847	46857	10
47347	47367	20
47747	47797	50
47817	47847	30
47867	47887	20
47967	47987	20
48057	48087	30
48606	48676	70
49536	49626	90
49806	49836	30
49926	49956	30
50305	50325	20
50345	50375	30
50405	50455	50
50785	50805	20
50825	50875	50
50925	50945	20
51315	51405	90
51425	51475	50
51605	51625	20
51725	51775	50
51904	51934	30
52304	52354	50
52874	52884	10
53324	53344	20
54003	54023	20
54313	54343	30
55063	55113	50
55242	55272	30
55312	55332	20
55742	55762	20
55922	55962	40
56092	56122	30
56142	56162	20
