Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
55	115	60
135	145	10
345	365	20
535	555	20
2294	2314	20
2933	2953	20
3153	3173	20
3773	3793	20
4263	4312	50
4332	4352	20
4452	4482	30
5072	5092	20
5162	5182	20
5492	5512	20
5682	5712	30
5782	5862	80
5902	5962	60
6211	6231	20
6421	6451	30
6471	6491	20
6561	6581	20
6851	6861	10
7091	7111	20
7411	7421	10
7481	7491	10
9410	9460	50
9480	9510	30
9549	9569	20
9649	9659	10
9699	9739	40
9939	9959	20
10109	10139	30
10489	10509	20
10619	10649	30
10789	10809	20
11009	11079	70
11199	11219	20
11388	11438	50
11558	11578	20
12388	12458	70
12508	12548	40
12588	12618	30
12658	12688	30
12708	12728	20
12738	12768	30
12788	12828	40
12838	12878	40
13187	13207	20
13297	13317	20
13357	13397	40
13577	13637	60
13677	13697	20
13897	13917	20
14127	14157	30
14297	14337	40
14537	14567	30
14956	14986	30
15476	15496	20
15656	15686	30
16066	16096	30
16226	16246	20
17885	17935	50
17975	18005	30
18015	18055	40
18105	18135	30
18155	18194	40
18374	18404	30
18564	18634	70
18724	18754	30
18824	18854	30
19174	19204	30
19264	19294	30
19534	19544	10
19923	19943	20
20763	20843	80
20863	20893	30
20913	20933	20
21483	21573	90
21583	21603	20
22152	22222	70
22522	22582	60
23022	23052	30
23342	23411	70
23431	23451	20
24061	24121	60
24591	24671	80
24691	24741	50
24751	24781	30
24801	24821	20
24861	24901	40
25081	25100	20
25120	25150	30
25200	25230	30
25450	25460	10
25690	25710	20
25930	25970	40
26270	26360	90
26380	26420	40
26450	26470	20
26580	26610	30
26820	26849	30
27179	27219	40
27519	27619	100
27629	27649	20
27659	27719	60
28039	28069	30
28309	28349	40
28608	28668	60
28958	29008	50
29028	29048	20
29598	29618	20
29858	29898	40
30258	30307	50
31597	31627	30
33116	33126	10
33146	33176	30
33226	33336	110
33416	33456	40
33656	33676	20
34015	34045	30
34195	34215	20
34335	34355	20
34465	34505	40
34605	34625	20
34665	34765	100
34875	34905	30
35355	35385	30
35784	35804	20
36044	36074	30
36684	36704	20
37094	37114	20
37493	37513	20
41141	41161	20
41311	41331	20
41781	41821	40
41861	41881	20
42031	42051	20
42061	42081	20
42171	42231	60
42341	42370	30
42450	42490	40
42580	42600	20
42850	42870	20
45209	45309	100
45389	45419	30
45449	45469	20
45829	45839	10
46478	46578	100
46588	46618	30
46688	46708	20
47088	47148	60
47228	47248	20
47268	47298	30
47388	47418	30
47538	47597	60
47637	47687	50
47937	47967	30
48027	48107	80
48757	48767	10
49247	49287	40
49316	49356	40
49376	49416	40
49466	49486	20
50956	50976	20
51195	51225	30
51305	51375	70
51415	51435	20
51595	51625	30
51855	51885	30
52005	52025	20
52235	52245	10
52445	52475	30
52904	52934	30
53744	53764	20
53894	53914	20
54124	54154	30
54304	54314	10
56742	56862	120
56892	56912	20
56922	56952	30
56962	56992	30
57002	57042	40
57092	57112	20
57152	57172	20
57192	57222	30
57282	57302	20
57392	57422	30
57812	57832	20
58581	58601	20
59331	59421	90
59441	59461	20
59471	59511	40
59551	59571	20
61210	61280	70
61340	61399	60
61569	61589	20
62129	62149	20
62169	62189	20
62249	62269	20
62329	62459	130
62589	62609	20
62849	62889	40
62979	62999	20
63278	63298	20
63688	63708	20
64168	64198	30
64458	64468	10
65977	65997	20
66467	66507	40
66656	66676	20
66696	66726	30
66766	66786	20
66956	66996	40
67336	67366	30
67406	67426	20
67456	67526	70
67536	67576	40
68895	69035	140
69055	69075	20
69085	69095	10
69125	69155	30
69455	69525	70
69545	69585	40
69595	69625	30
69665	69685	20
69795	69815	20
70214	70254	40
70734	70754	20
70914	70934	20
71144	71194	50
71414	71434	20
71783	71803	20
72193	72223	30
72413	72443	30
72563	72603	40
72783	72793	10
73133	73153	20
73193	73213	20
73792	73832	40
74562	74572	10
75411	75421	10
75441	75501	60
75541	75581	40
75691	75711	20
75861	75881	20
75961	76001	40
77040	77050	10
77560	77590	30
77820	77840	20
77990	78060	70
78080	78130	50
78140	78150	10
78190	78210	20
78689	78759	70
78839	78869	30
78979	79009	30
79209	79229	20
79459	79509	50
79929	79979	50
80039	80059	20
80079	80099	20
80438	80458	20
80718	80758	40
80768	80838	70
81078	81098	20
81138	81168	30
81188	81198	10
81288	81338	50
81628	81648	20
82078	82108	30
82297	82307	10
82427	82457	30
82957	83017	60
83307	83357	50
83407	83437	30
83457	83487	30
83547	83587	40
83727	83767	40
84026	84056	30
84096	84106	10
84596	84626	30
85026	85056	30
85076	85126	50
85156	85176	20
85196	85216	20
85226	85246	20
85256	85276	20
85286	85316	30
85356	85376	20
85446	85466	20
86015	86035	20
86105	86165	60
86205	86235	30
86255	86285	30
86365	86385	20
86755	86845	90
86905	86935	30
86945	86975	30
87175	87215	40
87364	87414	50
87454	87484	30
87494	87544	50
87924	87974	50
88044	88124	80
88374	88394	20
88754	88774	20
88844	88934	90
89243	89263	20
89553	89563	10
89783	89803	20
89983	90003	20
90223	90253	30
90453	90473	20
90842	90872	30
92611	92691	80
92711	92731	20
92951	92961	10
92981	93001	20
93461	93481	20
93621	93641	20
93681	93711	30
94690	94730	40
94860	94890	30
94960	94980	20
95050	95130	80
95140	95170	30
95800	95870	70
95930	95950	20
96009	96029	20
96089	96109	20
96129	96149	20
96189	96219	30
96239	96269	30
96329	96369	40
96659	96689	30
97079	97109	30
97159	97179	20
97299	97319	20
97539	97579	40
97798	97818	20
97958	97998	40
98108	98138	30
98648	98678	30
98808	98838	30
98948	98978	30
99228	99268	40
99657	99667	10
101027	101047	20
101107	101206	100
101226	101246	20
101256	101306	50
101396	101426	30
101446	101456	10
101526	101546	20
101736	101756	20
101886	101906	20
101966	101986	20
102086	102116	30
102336	102356	20
102396	102486	90
102506	102516	10
102556	102606	50
103035	103055	20
103075	103095	20
103305	103325	20
103415	103445	30
103715	103775	60
103795	103855	60
103945	103965	20
104704	104724	20
105134	105154	20
105294	105334	40
105664	105684	20
105944	105974	30
106413	106433	20
106653	106673	20
106973	106983	10
107303	107313	10
107403	107413	10
109672	109692	20
109712	109722	10
109732	109742	10
110951	110971	20
110991	111041	50
111161	111181	20
111201	111221	20
111460	111470	10
111490	111510	20
111560	111590	30
112400	112420	20
112450	112480	30
113259	113329	70
113559	113589	30
113749	113769	20
113829	113879	50
114049	114089	40
114189	114209	20
114829	114849	20
114918	114938	20
115758	115788	30
115998	116018	20
116028	116048	20
116108	116128	20
116248	116268	20
116278	116298	20
117157	117167	10
117417	117427	10
117947	117977	30
117987	117997	10
118087	118107	20
118137	118157	20
118167	118187	20
118237	118267	30
119296	119316	20
119596	119606	10
