event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	1414	1414	
Saccade	1414	1484	70	
Saccade	1574	1604	30	
Saccade	1614	1694	80	
Saccade	1834	1884	50	
Saccade	1914	1944	30	
Saccade	1974	1994	20	
Saccade	2014	2034	20	
Saccade	2054	2074	20	
Saccade	2134	2154	20	
Saccade	2174	2214	40	
Saccade	2234	2254	20	
Saccade	2274	2334	60	
Saccade	2364	2384	20	
Fixation	2384	2464	80	
Saccade	2464	2484	20	8.73
Fixation	2484	2554	70	
Saccade	2554	2574	20	7.76
Fixation	2574	2703	130	
Saccade	2703	2743	40	5.21
Fixation	2743	3043	300	
Fixation	3053	3153	100	
Saccade	3153	3193	40	2.96
Fixation	3193	3283	90	
Saccade	3283	3293	10	3.36
Fixation	3293	3393	100	
Saccade	3393	3413	20	1.6
Fixation	3413	3613	200	
Saccade	3613	3623	10	4.16
Fixation	3623	3823	200	
Saccade	3823	3853	30	9.63
Fixation	3853	4133	280	
Saccade	4133	4153	20	5.83
Fixation	4153	4452	300	
Saccade	4452	4462	10	1.59
Fixation	4462	4562	100	
Saccade	4562	4582	20	5.95
Fixation	4582	4942	360	
Saccade	4942	4972	30	3.96
Fixation	4972	5262	290	
Saccade	5262	5322	60	
Saccade	5342	5362	20	
Fixation	5362	5632	270	
Saccade	5632	5652	20	
Saccade	5672	5682	10	
Fixation	5682	6271	590	
Saccade	6271	6301	30	
Saccade	6331	6361	30	
Fixation	6361	6481	120	
Saccade	6481	6561	80	
Saccade	6611	6631	20	
Fixation	6631	6701	70	
Saccade	6701	6711	10	
Saccade	6741	6761	20	
Saccade	6791	6811	20	
Saccade	6871	6921	50	
Fixation	6921	7361	440	
Fixation	7391	7481	90	
Saccade	7481	7521	40	9.31
Fixation	7521	7811	290	
Saccade	7811	7920	110	
Saccade	7940	7970	30	
Saccade	8010	8030	20	
Fixation	8030	8190	160	
Saccade	8190	8270	80	
Saccade	8310	8330	20	
Saccade	8410	8430	20	
Saccade	8450	8460	10	
Saccade	8510	8560	50	
Fixation	8560	8770	210	
Saccade	8770	8780	10	
Saccade	8790	8820	30	
Saccade	8830	8840	10	
Fixation	8840	9190	350	
Saccade	9190	9210	20	
Saccade	9220	9230	10	
Fixation	9230	9320	90	
Saccade	9320	9370	50	9.37
Fixation	9370	9600	230	
Saccade	9600	9610	10	7.49
Fixation	9610	10709	1099	
Saccade	10709	10749	40	3.32
Fixation	10749	10849	100	
Saccade	10849	10889	40	
Saccade	10939	11039	100	
Fixation	11039	11109	70	
Saccade	11109	11129	20	6.6
Fixation	11129	11339	210	
Saccade	11339	11349	10	
Saccade	11369	11399	30	
