Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
1414	1484	70
1574	1604	30
1614	1694	80
1834	1884	50
1914	1944	30
1974	1994	20
2014	2034	20
2054	2074	20
2134	2154	20
2174	2214	40
2234	2254	20
2274	2334	60
2364	2384	20
2464	2484	20
2554	2574	20
2703	2743	40
3153	3193	40
3283	3293	10
3393	3413	20
3613	3623	10
3823	3853	30
4133	4153	20
4452	4462	10
4562	4582	20
4942	4972	30
5262	5322	60
5342	5362	20
5632	5652	20
5672	5682	10
6271	6301	30
6331	6361	30
6481	6561	80
6611	6631	20
6701	6711	10
6741	6761	20
6791	6811	20
6871	6921	50
7481	7521	40
7811	7920	110
7940	7970	30
8010	8030	20
8190	8270	80
8310	8330	20
8410	8430	20
8450	8460	10
8510	8560	50
8770	8780	10
8790	8820	30
8830	8840	10
9190	9210	20
9220	9230	10
9320	9370	50
9600	9610	10
10709	10749	40
10849	10889	40
10939	11039	100
11109	11129	20
11339	11349	10
11369	11399	30
11418	11428	10
11768	11778	10
12288	12348	60
12388	12408	20
12508	12608	100
12698	12718	20
13247	13277	30
13327	13357	30
13447	13467	20
13507	13517	10
13547	13557	10
13657	13727	70
13787	13807	20
13817	13857	40
13947	13967	20
14027	14047	20
14057	14067	10
14077	14127	50
14377	14407	30
14827	14867	40
15046	15086	40
15196	15206	10
15386	15396	10
15746	15796	50
15936	15956	20
16156	16226	70
16546	16556	10
19104	19154	50
19164	19214	50
19234	19274	40
19284	19304	20
19324	19344	20
19354	19384	30
19424	19444	20
19644	19664	20
19674	19684	10
19994	20014	20
20283	20293	10
20493	20533	40
20703	20743	40
21003	21043	40
21203	21243	40
21503	21513	10
21523	21543	20
21573	21603	30
22002	22022	20
22492	22532	40
22632	22652	20
22672	22682	10
22762	22782	20
22802	22842	40
23122	23132	10
23142	23162	20
23352	23392	40
23462	23492	30
23502	23522	20
23602	23612	10
24121	24211	90
24221	24251	30
24281	24301	20
24311	24341	30
24361	24381	20
24801	24821	20
25001	25031	30
25341	25371	30
25470	25510	40
25560	25580	20
25600	25610	10
25720	25730	10
25760	25780	20
26000	26010	10
26060	26160	100
26220	26240	20
26500	26530	30
26780	26800	20
26920	26970	50
28369	28409	40
28469	28489	20
28569	28589	20
28619	28629	10
28669	28689	20
29088	29158	70
29188	29238	50
29348	29388	40
29528	29548	20
30098	30168	70
30278	30288	10
30368	30408	40
30458	30468	10
31107	31117	10
31237	31267	30
31277	31297	20
31447	31457	10
31837	31877	40
32117	32157	40
32237	32247	10
32826	32876	50
32926	32946	20
33436	33446	10
34225	34265	40
34275	34295	20
34305	34325	20
34335	34365	30
34415	34435	20
34495	34545	50
35745	35845	100
35855	35875	20
35885	35915	30
36504	36524	20
36554	36594	40
36614	36624	10
36634	36664	30
36704	36754	50
36764	36794	30
36914	36934	20
37094	37174	80
37254	37274	20
37354	37424	70
37464	37494	30
37694	37743	50
37823	37843	20
37893	37913	20
37953	37983	30
38323	38363	40
38383	38413	30
38673	38693	20
38713	38813	100
39233	39243	10
39263	39273	10
39293	39353	60
39413	39423	10
39482	39502	20
39522	39542	20
39812	39822	10
40012	40072	60
40082	40102	20
40152	40192	40
41062	41142	80
41152	41182	30
41481	41501	20
41621	41671	50
41951	41991	40
42411	42521	110
42551	42571	20
42581	42591	10
42611	42631	20
42950	43010	60
43490	43560	70
43860	43880	20
44350	44430	80
44919	44939	20
45019	45109	90
45149	45169	20
46069	46089	20
46099	46119	20
46189	46289	100
46518	46578	60
46748	46758	10
47508	47518	10
48048	48058	10
48307	48317	10
48477	48497	20
48587	48627	40
48657	48667	10
48697	48727	30
49137	49157	20
49257	49307	50
49387	49397	10
49577	49597	20
49667	49677	10
49727	49747	20
49767	49787	20
49907	49937	30
50036	50096	60
50106	50126	20
50266	50306	40
50426	50476	50
50506	50526	20
50826	50906	80
50946	50966	20
51006	51026	20
51136	51186	50
51216	51236	20
51256	51286	30
51586	51606	20
51815	51845	30
52055	52095	40
52245	52295	50
52355	52385	30
52415	52445	30
52605	52615	10
52825	52845	20
52935	52995	60
53035	53055	20
54074	54114	40
54284	54344	60
54374	54444	70
55174	55213	40
55253	55293	40
55413	55433	20
55553	55563	10
55733	55743	10
55853	55903	50
55913	55933	20
55953	55973	20
55983	56013	30
56123	56213	90
56673	56773	100
56943	56983	40
57252	57292	40
57342	57362	20
57392	57402	10
57422	57432	10
57532	57612	80
57872	57892	20
58102	58132	30
58242	58272	30
58422	58442	20
58592	58632	40
58642	58682	40
58712	58732	20
58741	58751	10
58921	58971	50
59101	59131	30
59981	60001	20
60041	60061	20
60151	60211	60
60221	60241	20
60291	60311	20
60500	60510	10
60740	60750	10
60770	60800	30
61150	61170	20
61430	61460	30
62060	62070	10
62329	62409	80
62449	62469	20
62479	62499	20
62529	62549	20
62869	62929	60
62939	62969	30
63219	63239	20
63259	63309	50
63499	63579	80
63599	63639	40
63929	63988	60
65018	65078	60
65218	65258	40
65368	65378	10
65438	65478	40
65518	65558	40
65668	65727	60
65907	65937	30
66657	66687	30
66987	67027	40
67247	67257	10
67476	67486	10
67806	67836	30
67846	67856	10
68216	68246	30
68266	68276	10
68326	68336	10
68946	69036	90
69116	69136	20
69705	69755	50
69795	69805	10
69985	70005	20
71884	71974	90
72024	72034	10
72134	72174	40
72274	72304	30
72474	72514	40
72594	72654	60
72684	72704	20
72714	72753	40
72773	72783	10
72793	72833	40
72853	72873	20
72933	72943	10
72963	72983	20
73133	73143	10
73193	73323	130
73353	73373	20
73453	73473	20
73533	73553	20
73713	73723	10
73733	73773	40
74033	74073	40
74383	74413	30
74532	74582	50
74592	74632	40
74642	74662	20
74702	74722	20
74772	74782	10
74902	74922	20
75022	75082	60
75112	75152	40
75312	75362	50
75672	75742	70
75932	75992	60
76291	76321	30
76551	76591	40
76891	76931	40
77381	77401	20
77631	77701	70
77711	77731	20
77751	77771	20
77821	77851	30
77901	77921	20
77941	77961	20
78120	78170	50
79130	79140	10
79220	79240	20
79260	79280	20
79290	79310	20
79660	79749	90
80259	80269	10
80349	80389	40
80589	80689	100
80719	80739	20
80759	80779	20
80849	80869	20
80879	80909	30
81389	81429	40
81459	81469	10
81868	81878	10
81968	81978	10
82368	82388	20
82508	82528	20
82608	82618	10
82698	82718	20
83238	83277	40
83607	83627	20
83757	83777	20
83937	84027	90
84047	84077	30
84287	84387	100
84617	84667	50
85366	85416	50
85526	85576	50
85626	85646	20
85666	85766	100
86306	86316	10
87435	87475	40
87665	87685	20
87985	88045	60
88055	88095	40
88115	88125	10
88145	88175	30
88235	88255	20
88275	88295	20
88554	88564	10
88914	88954	40
88984	89024	40
89524	89554	30
89814	89864	50
89914	89924	10
90144	90164	20
90353	90373	20
90593	90683	90
91043	91063	20
91103	91133	30
91143	91173	30
91323	91343	20
91563	91593	30
91743	91813	70
91913	91933	20
92092	92122	30
92402	92442	40
92642	92652	10
93072	93092	20
93242	93272	30
93552	93592	40
94431	94511	80
95021	95101	80
96060	96080	20
96090	96100	10
96390	96450	60
96470	96510	40
96520	96560	40
96600	96620	20
96720	96740	20
96760	96770	10
97020	97060	40
97459	97489	30
97619	97649	30
97709	97739	30
97859	97889	30
97899	97919	20
97929	97939	10
98829	98839	10
98859	98869	10
100468	100508	40
104425	104465	40
104755	104765	10
104805	104825	20
104925	104945	20
104985	105025	40
105145	105185	40
105205	105245	40
