Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	175	175	919.0	328.0
305	805	500	918.0	333.0
884	1014	130	927.0	336.0
1124	1194	70	340.0	556.0
1654	1734	80	524.0	625.0
2124	2204	80	787.0	630.0
2224	2314	90	851.0	598.0
2354	2733	380	988.0	549.0
2803	2913	110	1047.0	445.0
2933	3033	100	1086.0	487.0
3223	3313	90	1041.0	663.0
3353	3463	110	1024.0	651.0
3523	3623	100	986.0	621.0
3783	3933	150	998.0	519.0
4083	4193	110	1053.0	638.0
4233	4482	250	1017.0	605.0
4522	4602	80	953.0	538.0
4622	4802	180	929.0	485.0
4822	4902	80	930.0	455.0
4922	5062	140	932.0	470.0
5372	5522	150	882.0	580.0
5602	5832	230	950.0	616.0
6171	6431	260	987.0	462.0
6451	6661	210	1045.0	527.0
6721	6811	90	1190.0	578.0
7251	7441	190	814.0	503.0
7501	7751	250	927.0	623.0
7771	7880	110	812.0	610.0
7940	8100	160	735.0	630.0
8190	8280	90	699.0	620.0
8320	8450	130	682.0	619.0
8570	8720	150	694.0	605.0
8740	8830	90	768.0	635.0
8870	9000	130	834.0	667.0
9020	9110	90	887.0	638.0
9220	9420	200	911.0	578.0
9440	9530	90	903.0	586.0
9550	9659	110	892.0	598.0
9719	9799	80	872.0	603.0
9999	10139	140	788.0	728.0
10429	10609	180	1042.0	673.0
10619	10949	330	968.0	643.0
10969	11049	80	859.0	636.0
11119	11199	80	827.0	624.0
11219	11308	90	778.0	575.0
11518	11618	100	976.0	431.0
11658	11768	110	1021.0	313.0
11788	11898	110	979.0	343.0
11968	12188	220	1322.0	584.0
12408	12568	160	1496.0	589.0
12618	12698	80	1705.0	650.0
13207	13297	90	960.0	702.0
13317	13387	70	1017.0	707.0
13607	13767	160	812.0	496.0
13867	14017	150	925.0	480.0
14167	14247	80	920.0	620.0
14287	14417	130	907.0	484.0
14437	14527	90	912.0	440.0
14567	14787	220	900.0	493.0
14866	15116	250	881.0	500.0
15706	15836	130	894.0	593.0
15966	16086	120	996.0	637.0
16256	16516	260	971.0	564.0
16565	16745	180	1057.0	547.0
16915	17035	120	1020.0	490.0
17275	17365	90	972.0	239.0
17425	17505	80	989.0	120.0
17525	17635	110	1031.0	152.0
17725	17805	80	981.0	286.0
18185	18314	130	1024.0	499.0
18334	18564	230	972.0	579.0
19024	19134	110	963.0	436.0
19174	19304	130	973.0	395.0
19454	19694	240	812.0	491.0
19734	19854	120	897.0	539.0
19874	19984	110	891.0	531.0
20033	20133	100	899.0	618.0
20153	20243	90	841.0	629.0
20373	20513	140	844.0	668.0
20533	20663	130	728.0	615.0
20683	20793	110	641.0	585.0
20893	21063	170	622.0	519.0
21193	21383	190	540.0	421.0
21403	21553	150	627.0	425.0
21952	22042	90	697.0	489.0
22082	22162	80	698.0	523.0
22182	22352	170	701.0	595.0
22412	22592	180	783.0	653.0
22632	22762	130	828.0	655.0
22782	22882	100	840.0	719.0
22922	23022	100	904.0	741.0
23042	23152	110	943.0	723.0
23192	23282	90	982.0	674.0
23342	23521	180	999.0	626.0
23601	23681	80	915.0	623.0
24151	24401	250	973.0	764.0
24441	24621	180	938.0	726.0
24721	24851	130	922.0	651.0
24871	24951	80	977.0	691.0
24991	25101	110	998.0	664.0
25141	25400	260	990.0	623.0
25420	25650	230	949.0	624.0
25690	25780	90	891.0	615.0
25800	26020	220	795.0	624.0
26790	26900	110	853.0	605.0
26939	27159	220	904.0	582.0
27459	27579	120	1132.0	571.0
27639	27729	90	1059.0	559.0
27749	27829	80	1069.0	568.0
27939	28019	80	1083.0	594.0
28039	28129	90	1098.0	608.0
28199	28309	110	1155.0	632.0
28349	28429	80	1138.0	624.0
28469	28579	110	1119.0	623.0
28619	28718	100	1101.0	642.0
28758	28848	90	1110.0	671.0
29018	29128	110	948.0	647.0
29268	29368	100	1032.0	586.0
29708	29818	110	831.0	467.0
29858	29948	90	858.0	549.0
29988	30168	180	937.0	674.0
30268	30348	80	914.0	499.0
30358	30497	140	856.0	426.0
30537	30657	120	864.0	390.0
30717	30837	120	865.0	309.0
31267	31367	100	1057.0	767.0
31387	31497	110	1009.0	749.0
31537	31667	130	986.0	668.0
31687	31827	140	988.0	650.0
31967	32097	130	865.0	591.0
32117	32236	120	918.0	610.0
32256	32476	220	957.0	591.0
32536	32696	160	954.0	577.0
32806	32936	130	952.0	570.0
32956	33046	90	965.0	564.0
33066	33885	820	987.0	563.0
33905	34005	100	983.0	578.0
34085	34245	160	930.0	775.0
34335	34465	130	828.0	503.0
34485	34565	80	712.0	506.0
34775	35015	240	1173.0	640.0
35035	35155	120	1074.0	665.0
35175	35285	110	1015.0	652.0
35455	35604	150	773.0	626.0
35754	35844	90	1003.0	385.0
35904	35984	80	877.0	435.0
36024	36234	210	1008.0	462.0
36274	36444	170	1238.0	496.0
36574	36664	90	1203.0	536.0
36704	36834	130	1159.0	629.0
36854	36954	100	1121.0	649.0
36974	37074	100	1124.0	685.0
37134	37234	100	1067.0	704.0
37274	37383	110	1077.0	699.0
37403	37533	130	1167.0	706.0
37553	37633	80	1296.0	726.0
37653	37833	180	1343.0	836.0
37973	38073	100	1442.0	906.0
38583	38683	100	825.0	537.0
38703	38813	110	910.0	574.0
38873	38953	80	930.0	527.0
39102	39232	130	892.0	646.0
39252	39342	90	920.0	496.0
39382	39642	260	980.0	399.0
39682	39782	100	994.0	383.0
39842	39952	110	926.0	437.0
40042	40192	150	898.0	385.0
40252	40322	70	932.0	343.0
40352	40592	240	921.0	237.0
40612	40702	90	881.0	379.0
40801	41021	220	823.0	291.0
41201	41281	80	847.0	472.0
41351	41451	100	914.0	545.0
41471	41581	110	935.0	582.0
41621	41751	130	946.0	569.0
41771	41861	90	959.0	543.0
41921	42161	240	979.0	516.0
42201	42341	140	954.0	478.0
42770	42870	100	912.0	778.0
43020	43230	210	900.0	704.0
43290	43400	110	813.0	729.0
43550	43680	130	905.0	725.0
43850	43950	100	982.0	610.0
43990	44120	130	978.0	593.0
44140	44210	70	988.0	587.0
44299	44369	70	823.0	557.0
44539	44639	100	1256.0	380.0
44679	44759	80	1363.0	593.0
45029	45199	170	760.0	574.0
45239	45409	170	794.0	569.0
45609	45769	160	1168.0	610.0
45809	46088	280	1080.0	644.0
46208	46448	240	1052.0	677.0
46468	46598	130	1088.0	698.0
46618	46848	230	1055.0	710.0
46888	47088	200	1019.0	739.0
47308	47418	110	828.0	574.0
47438	47538	100	894.0	583.0
47558	47827	270	945.0	548.0
47987	48107	120	847.0	585.0
48287	48397	110	869.0	455.0
48567	48667	100	1069.0	664.0
48857	48967	110	897.0	562.0
49137	49367	230	1022.0	565.0
49457	49666	210	1042.0	538.0
49686	49946	260	1033.0	493.0
50656	50946	290	814.0	730.0
51156	51235	80	1162.0	655.0
51425	51595	170	1109.0	282.0
51635	51835	200	1166.0	278.0
52105	52285	180	998.0	649.0
52345	52435	90	910.0	623.0
52455	52535	80	912.0	647.0
52585	52665	80	863.0	690.0
52905	52984	80	1046.0	686.0
53024	53124	100	990.0	721.0
53184	53434	250	982.0	760.0
53454	53564	110	942.0	736.0
53604	53834	230	882.0	701.0
53874	53964	90	828.0	640.0
54024	54114	90	677.0	457.0
54174	54314	140	833.0	489.0
54344	54414	70	843.0	358.0
54703	54813	110	900.0	333.0
55003	55213	210	849.0	535.0
55253	55503	250	860.0	373.0
55673	55803	130	870.0	310.0
55853	55933	80	949.0	255.0
55973	56123	150	879.0	243.0
56233	56432	200	797.0	331.0
56522	56832	310	744.0	398.0
56852	56922	70	772.0	392.0
56942	57232	290	810.0	386.0
57642	57732	90	691.0	400.0
57772	57852	80	726.0	352.0
57922	58161	240	785.0	267.0
58181	58301	120	830.0	230.0
58321	58431	110	809.0	296.0
58451	58701	250	816.0	394.0
58741	58861	120	833.0	498.0
58901	59001	100	808.0	577.0
59051	59281	230	988.0	615.0
59301	59401	100	1039.0	603.0
59441	59681	240	945.0	646.0
59701	60250	550	1015.0	620.0
60290	60810	520	1025.0	609.0
60850	60960	110	1038.0	605.0
61000	61100	100	980.0	583.0
61540	61729	190	972.0	659.0
61859	62079	220	838.0	736.0
62119	62209	90	816.0	720.0
62289	62629	340	771.0	709.0
62709	62819	110	935.0	575.0
62889	63219	330	1005.0	611.0
63239	63338	100	989.0	623.0
63358	63468	110	945.0	619.0
63788	64008	220	1143.0	437.0
64178	64318	140	789.0	602.0
64338	64468	130	849.0	597.0
64618	64728	110	1221.0	644.0
64788	64868	80	1126.0	694.0
64908	65018	110	1108.0	682.0
65038	65117	80	1211.0	679.0
65457	65587	130	902.0	514.0
65607	65717	110	893.0	467.0
65797	65937	140	987.0	580.0
66037	66177	140	881.0	408.0
66207	66367	160	921.0	256.0
66527	66597	70	1006.0	120.0
66986	67086	100	970.0	626.0
67106	67266	160	929.0	588.0
67486	67566	80	755.0	259.0
67706	67866	160	978.0	301.0
67986	68166	180	930.0	287.0
68226	68336	110	798.0	456.0
68356	68486	130	774.0	467.0
68655	68895	240	766.0	463.0
68935	69165	230	831.0	527.0
69185	69305	120	923.0	584.0
69325	69435	110	953.0	619.0
69455	69565	110	978.0	634.0
69625	69815	190	990.0	616.0
69905	70135	230	1008.0	605.0
70175	70364	190	959.0	585.0
70614	70724	110	1197.0	793.0
70874	70984	110	1001.0	694.0
71004	71094	90	937.0	632.0
71274	71384	110	1219.0	333.0
71404	71514	110	1148.0	301.0
71804	71974	170	868.0	631.0
72263	72333	70	1373.0	311.0
72393	72483	90	1375.0	269.0
72773	72873	100	860.0	632.0
72933	73123	190	914.0	635.0
73543	73703	160	880.0	501.0
73792	73862	70	946.0	424.0
73872	73952	80	922.0	426.0
74222	74352	130	961.0	256.0
74672	74762	90	890.0	123.0
74802	74882	80	972.0	94.0
74942	75032	90	1060.0	129.0
75242	75352	110	1019.0	140.0
75452	75581	130	922.0	233.0
75671	75851	180	803.0	321.0
75891	76131	240	842.0	177.0
76181	76281	100	910.0	199.0
76451	76681	230	919.0	411.0
76721	76841	120	760.0	544.0
76901	77111	210	606.0	554.0
77191	77260	70	520.0	461.0
77280	77370	90	519.0	355.0
77460	77550	90	667.0	360.0
77570	77700	130	660.0	395.0
77740	77860	120	693.0	442.0
78000	78100	100	793.0	511.0
78140	78250	110	921.0	510.0
78290	78380	90	932.0	538.0
78420	78630	210	954.0	524.0
78720	78800	80	941.0	535.0
78969	79149	180	1060.0	421.0
79169	79339	170	1047.0	432.0
79409	79499	90	947.0	648.0
79539	79789	250	970.0	620.0
79809	80069	260	972.0	600.0
80089	80449	360	958.0	585.0
80469	80748	280	997.0	583.0
80788	81068	280	988.0	579.0
81088	81168	80	1029.0	603.0
81188	81298	110	974.0	586.0
81918	81998	80	907.0	739.0
82038	82238	200	890.0	701.0
82308	82547	240	799.0	708.0
82627	82697	70	897.0	601.0
82717	82837	120	959.0	606.0
82857	82967	110	992.0	618.0
82987	83117	130	990.0	639.0
83407	83547	140	976.0	622.0
83567	83687	120	957.0	615.0
83767	83837	70	1022.0	657.0
83857	83967	110	1000.0	679.0
84007	84236	230	943.0	663.0
84256	84516	260	920.0	658.0
84536	84786	250	944.0	651.0
84806	84916	110	914.0	659.0
84936	85186	250	922.0	651.0
85226	85426	200	905.0	631.0
85506	85786	280	942.0	568.0
85975	86055	80	1329.0	741.0
86285	86395	110	728.0	510.0
86435	86545	110	814.0	498.0
86605	86835	230	929.0	525.0
87155	87255	100	794.0	320.0
87315	87654	340	869.0	424.0
87704	87784	80	990.0	415.0
87954	88064	110	959.0	254.0
88104	88194	90	849.0	287.0
88234	88334	100	942.0	253.0
88354	88464	110	976.0	273.0
88504	88704	200	998.0	276.0
88714	88804	90	1030.0	337.0
88824	89024	200	954.0	258.0
89084	89264	180	879.0	269.0
89393	89463	70	558.0	283.0
89483	89603	120	522.0	281.0
