Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
1644	1884	240	1073.0	585.0
1904	2024	120	1049.0	575.0
2094	2174	80	1060.0	444.0
2194	2284	90	1061.0	463.0
4422	4512	90	882.0	459.0
4702	4782	80	893.0	484.0
5102	5172	70	886.0	343.0
5212	5302	90	845.0	351.0
5342	5452	110	844.0	417.0
5472	5602	130	894.0	421.0
5762	5872	110	715.0	593.0
5892	6101	210	829.0	589.0
6181	6311	130	920.0	499.0
6331	6531	200	1047.0	515.0
6571	6651	80	998.0	548.0
6951	7051	100	779.0	409.0
7221	7331	110	988.0	615.0
7371	7481	110	995.0	517.0
7491	7710	220	914.0	452.0
7770	8000	230	1133.0	471.0
8090	8170	80	716.0	457.0
8190	8280	90	745.0	453.0
8320	8440	120	774.0	477.0
8460	8570	110	794.0	492.0
8620	8720	100	797.0	498.0
8770	8990	220	779.0	533.0
9290	9459	170	1185.0	549.0
9579	9819	240	1166.0	587.0
9849	9959	110	987.0	597.0
9979	10099	120	959.0	612.0
10229	10299	70	1506.0	276.0
10649	11088	440	1115.0	493.0
11478	11568	90	913.0	671.0
11898	12228	330	1260.0	688.0
12248	12458	210	1109.0	630.0
12518	12608	90	1211.0	595.0
12877	13117	240	974.0	465.0
13177	13267	90	1086.0	438.0
13457	13617	160	914.0	200.0
13637	13717	80	791.0	193.0
13837	14077	240	839.0	417.0
14307	14556	250	886.0	385.0
14596	14726	130	959.0	216.0
14766	14836	70	952.0	414.0
14856	14976	120	906.0	384.0
15066	15466	400	1010.0	512.0
15536	15686	150	640.0	302.0
15736	15826	90	785.0	382.0
15846	15946	100	822.0	389.0
16335	16565	230	982.0	449.0
16585	16785	200	902.0	366.0
16845	16935	90	1011.0	468.0
17045	17185	140	942.0	317.0
17495	17625	130	998.0	422.0
17844	17914	70	1191.0	406.0
18224	18354	130	785.0	502.0
18364	18614	250	859.0	538.0
18654	18784	130	891.0	561.0
19014	19304	290	920.0	579.0
19314	19404	90	889.0	558.0
22242	22392	150	1264.0	603.0
22592	22672	80	1346.0	509.0
22802	22931	130	1693.0	632.0
25070	25170	100	815.0	289.0
25670	25820	150	1042.0	442.0
25890	26070	180	882.0	343.0
26230	26329	100	777.0	448.0
26609	26789	180	1060.0	287.0
