Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
295	425	130	1120.0	214.0
445	515	70	1073.0	227.0
575	675	100	1048.0	231.0
1994	2074	80	953.0	510.0
2564	2653	90	980.0	616.0
2693	2863	170	909.0	650.0
2993	3083	90	904.0	718.0
3103	3203	100	943.0	781.0
3243	3373	130	981.0	757.0
3393	3503	110	978.0	672.0
3543	3633	90	964.0	614.0
3653	3723	70	1016.0	720.0
3823	4053	230	996.0	747.0
4073	4223	150	960.0	744.0
4242	4312	70	994.0	727.0
4352	4482	130	1019.0	700.0
4502	4622	120	1010.0	688.0
4642	4752	110	1009.0	682.0
4772	4922	150	954.0	695.0
5002	5182	180	934.0	586.0
5202	5342	140	938.0	526.0
5382	5452	70	1086.0	639.0
5492	5622	130	1077.0	595.0
5642	6011	370	1050.0	574.0
6311	6421	110	1244.0	223.0
6591	6701	110	847.0	533.0
6711	6831	120	834.0	586.0
6871	7041	170	848.0	582.0
7071	7141	70	758.0	658.0
7231	7531	300	867.0	591.0
7730	7930	200	1039.0	382.0
8270	8340	70	936.0	502.0
8410	8600	190	871.0	518.0
8690	8820	130	898.0	567.0
8900	9070	170	868.0	397.0
9080	9270	190	911.0	421.0
9290	9369	80	869.0	512.0
9389	9479	90	834.0	556.0
9519	9639	120	880.0	573.0
9679	9749	70	902.0	602.0
10219	10339	120	1104.0	584.0
10859	11138	280	1108.0	388.0
11158	11288	130	1109.0	437.0
11308	11398	90	1088.0	423.0
11478	11658	180	1001.0	646.0
11738	11868	130	1027.0	382.0
11888	11988	100	1102.0	409.0
12028	12118	90	1207.0	424.0
12328	12398	70	1236.0	299.0
12508	12608	100	1334.0	298.0
12708	12887	180	1108.0	332.0
13007	13137	130	938.0	347.0
13287	13357	70	810.0	410.0
13427	13687	260	918.0	529.0
13707	13967	260	1077.0	597.0
13987	14257	270	1160.0	629.0
14307	14407	100	1169.0	465.0
14536	14646	110	1155.0	457.0
14736	14866	130	1042.0	571.0
14956	15196	240	987.0	541.0
15256	15686	430	881.0	640.0
15836	15946	110	452.0	655.0
16026	16106	80	591.0	615.0
16126	16195	70	661.0	614.0
16215	16365	150	741.0	580.0
16385	16515	130	771.0	608.0
16535	17105	570	759.0	621.0
17205	17355	150	846.0	530.0
17375	17445	70	910.0	498.0
17505	17904	400	937.0	515.0
18004	18134	130	839.0	473.0
18154	18254	100	801.0	461.0
18274	18374	100	805.0	425.0
18424	18804	380	826.0	374.0
18844	18954	110	843.0	359.0
19104	19224	120	852.0	349.0
19234	19354	120	862.0	316.0
19374	19434	60	904.0	423.0
19454	19673	220	861.0	521.0
19953	20313	360	771.0	493.0
20503	20573	70	856.0	598.0
20953	21053	100	1060.0	697.0
21223	21332	110	953.0	545.0
21352	21482	130	969.0	619.0
21502	21622	120	956.0	693.0
21642	21782	140	900.0	785.0
22082	22162	80	1031.0	728.0
22342	22452	110	1042.0	527.0
22472	22592	120	1019.0	530.0
22642	22852	210	825.0	767.0
22912	23001	90	1044.0	804.0
23051	23151	100	982.0	796.0
23711	23941	230	1040.0	453.0
24271	24341	70	959.0	505.0
28138	28268	130	960.0	529.0
28288	28388	100	1026.0	597.0
28588	28668	80	1018.0	583.0
28688	28788	100	1035.0	532.0
28808	29338	530	1113.0	561.0
29358	29438	80	1142.0	562.0
29548	29638	90	1052.0	365.0
29658	29767	110	1064.0	429.0
29787	29907	120	1077.0	477.0
29957	30057	100	1095.0	505.0
30147	30467	320	1122.0	386.0
30627	30957	330	960.0	793.0
31327	31466	140	893.0	643.0
31486	31586	100	859.0	601.0
31926	32006	80	850.0	760.0
32026	32156	130	864.0	746.0
32176	32266	90	860.0	757.0
32556	32666	110	872.0	447.0
32856	32936	80	946.0	887.0
32986	33116	130	949.0	857.0
33305	33545	240	930.0	428.0
33585	33815	230	973.0	503.0
33855	33985	130	954.0	593.0
34005	34135	130	940.0	628.0
34155	34225	70	909.0	688.0
34545	34665	120	1037.0	767.0
34755	34954	200	837.0	653.0
34994	35084	90	772.0	637.0
35104	35234	130	779.0	662.0
35274	35484	210	997.0	745.0
35544	35714	170	1006.0	816.0
35804	35954	150	990.0	662.0
36074	36324	250	1011.0	757.0
36344	36434	90	1006.0	680.0
36504	36773	270	949.0	647.0
36793	36923	130	933.0	643.0
37113	37223	110	1005.0	560.0
37323	37573	250	1019.0	527.0
37623	37753	130	982.0	492.0
38173	38282	110	1094.0	344.0
38322	38472	150	1054.0	395.0
38652	38742	90	807.0	479.0
38802	38992	190	868.0	458.0
39202	39302	100	1053.0	197.0
39462	39552	90	967.0	475.0
39592	39962	370	963.0	461.0
40041	40171	130	996.0	494.0
40191	40271	80	995.0	527.0
40741	40851	110	937.0	446.0
40871	41131	260	992.0	479.0
41161	41271	110	1075.0	504.0
41291	41401	110	1007.0	517.0
41561	41650	90	994.0	486.0
41720	41800	80	903.0	953.0
41820	41930	110	947.0	864.0
41970	42100	130	922.0	851.0
42260	42390	130	926.0	334.0
42410	42500	90	925.0	405.0
42520	42640	120	923.0	454.0
42660	42770	110	919.0	499.0
42790	42880	90	945.0	493.0
43010	43160	150	1060.0	532.0
43220	43310	90	1085.0	446.0
43409	43489	80	1031.0	498.0
43509	43599	90	1097.0	470.0
43639	43889	250	1162.0	454.0
43909	44019	110	1172.0	429.0
44039	44119	80	1159.0	378.0
44159	44399	240	1039.0	594.0
44589	44679	90	1087.0	271.0
44819	45148	330	888.0	587.0
45188	45258	70	1056.0	295.0
45278	45498	220	1009.0	305.0
45558	45938	380	944.0	514.0
45978	46178	200	941.0	584.0
46208	46488	280	942.0	445.0
46638	46917	280	966.0	495.0
46937	47057	120	969.0	510.0
47077	47187	110	960.0	532.0
47237	47337	100	952.0	576.0
47357	47467	110	955.0	599.0
47507	47737	230	947.0	614.0
47757	47857	100	951.0	644.0
47927	48007	80	964.0	657.0
48027	48307	280	945.0	643.0
48327	48436	110	932.0	638.0
48456	48546	90	920.0	643.0
49176	49266	90	909.0	793.0
49576	49696	120	792.0	339.0
49886	49956	70	929.0	712.0
50036	50136	100	1049.0	629.0
50575	50945	370	651.0	366.0
51075	51325	250	848.0	341.0
51355	51525	170	992.0	427.0
52024	52104	80	892.0	506.0
52194	52264	70	946.0	554.0
52324	52474	150	988.0	435.0
52594	52724	130	982.0	846.0
52744	52874	130	963.0	808.0
52894	52964	70	956.0	798.0
53024	53454	430	949.0	778.0
53474	53543	70	950.0	755.0
53603	53703	100	957.0	808.0
53773	54003	230	890.0	462.0
54023	54153	130	927.0	547.0
54203	54303	100	937.0	611.0
54323	54583	260	931.0	678.0
54603	54853	250	861.0	730.0
55043	55203	160	635.0	686.0
55592	55662	70	606.0	668.0
55692	55872	180	681.0	569.0
55952	56132	180	624.0	468.0
56172	56262	90	825.0	518.0
56282	56552	270	921.0	622.0
56612	56802	190	999.0	736.0
56862	57141	280	1044.0	758.0
57291	57471	180	1005.0	584.0
57811	57931	120	1138.0	404.0
57971	58051	80	1228.0	447.0
58660	58730	70	811.0	384.0
58860	59040	180	798.0	426.0
60919	60999	80	816.0	538.0
61329	61419	90	1397.0	392.0
61439	61569	130	1450.0	484.0
62168	62238	70	920.0	603.0
63108	63188	80	865.0	275.0
63388	63458	70	934.0	583.0
63708	63807	100	916.0	479.0
63857	63947	90	920.0	510.0
63987	64087	100	919.0	534.0
64107	64407	300	889.0	548.0
64427	64507	80	842.0	553.0
64527	64597	70	804.0	550.0
64987	65107	120	873.0	569.0
65207	65337	130	924.0	605.0
65526	65656	130	902.0	520.0
65876	65986	110	868.0	341.0
66026	66266	240	1000.0	391.0
66286	66406	120	1177.0	358.0
66706	66826	120	1005.0	724.0
66846	66946	100	997.0	770.0
67555	67645	90	1061.0	742.0
67705	67825	120	976.0	871.0
67925	68005	80	979.0	898.0
68155	68255	100	714.0	216.0
68275	68385	110	822.0	255.0
68555	68685	130	917.0	296.0
68705	68954	250	953.0	401.0
68994	69224	230	987.0	385.0
69324	69494	170	894.0	476.0
70164	70234	70	844.0	401.0
70464	70553	90	941.0	359.0
70783	70993	210	806.0	396.0
71113	71233	120	879.0	425.0
71273	71473	200	957.0	438.0
71723	71833	110	875.0	646.0
72242	72322	80	890.0	548.0
72342	72472	130	955.0	566.0
72802	72892	90	1108.0	421.0
72992	73092	100	1080.0	466.0
73112	73312	200	1087.0	377.0
73362	73472	110	1105.0	283.0
73512	73692	180	1143.0	311.0
73812	73921	110	1087.0	190.0
73991	74151	160	957.0	650.0
74191	74491	300	962.0	675.0
74741	75421	680	1091.0	502.0
75441	75740	300	1210.0	541.0
75760	75890	130	1071.0	528.0
76040	76230	190	957.0	594.0
76300	76420	120	1113.0	296.0
76540	76650	110	1006.0	341.0
76670	76770	100	979.0	410.0
76810	76920	110	944.0	483.0
76940	77010	70	937.0	510.0
77070	77190	120	905.0	580.0
77809	77899	90	926.0	623.0
78319	78429	110	996.0	471.0
78659	78739	80	890.0	759.0
79188	79288	100	964.0	717.0
79308	79408	100	957.0	700.0
79558	79628	70	1071.0	801.0
79648	79768	120	1031.0	850.0
79878	80288	410	1004.0	722.0
80308	80558	250	989.0	743.0
81257	81327	70	851.0	422.0
81387	81617	230	760.0	473.0
82207	82307	100	746.0	390.0
82357	82456	100	796.0	431.0
82476	82656	180	893.0	389.0
82926	83016	90	910.0	597.0
83196	83286	90	968.0	653.0
83306	83436	130	955.0	665.0
83726	83866	140	948.0	833.0
84026	84245	220	959.0	443.0
