start_time	end_time	Block	Grid	IFU	Single Shape
0.305	0.395	189.4	1600.0	327.1	1600.0
1.304	1.484	736.7	436.2	18.0	1600.0
1.514	1.924	820.7	633.2	0.0	1600.0
1.954	2.084	718.2	661.6	0.0	1600.0
2.314	2.593	764.7	562.1	0.0	1600.0
2.623	3.693	1600.0	184.3	273.2	1600.0
3.893	4.352	159.9	1600.0	464.5	1600.0
4.692	4.882	204.3	1600.0	1094.4	1600.0
4.912	5.042	104.3	1600.0	979.6	1600.0
5.062	5.222	4.0	1600.0	894.0	1600.0
5.242	5.372	8.0	1600.0	929.8	1600.0
5.382	6.981	11.2	1600.0	758.7	1600.0
7.121	7.96	147.1	1600.0	419.5	1600.0
7.97	8.26	814.6	449.4	0.0	1600.0
8.52	8.67	1600.0	0.0	759.9	1600.0
8.69	8.83	1600.0	0.0	711.4	1600.0
8.98	9.07	1600.0	0.0	1206.2	1600.0
9.09	9.2	1600.0	0.0	1013.9	1600.0
9.23	9.359	1600.0	0.0	528.1	683.5
9.369	9.539	886.1	247.9	280.4	1600.0
9.579	9.869	503.5	1600.0	0.0	522.2
10.099	10.249	68.7	1600.0	796.3	569.0
10.269	10.359	32.6	1600.0	802.6	1600.0
10.459	10.529	520.9	1600.0	1394.7	1600.0
10.649	10.729	47.4	1600.0	894.2	1600.0
10.819	10.949	0.0	1600.0	604.2	1600.0
10.959	11.228	0.0	1600.0	528.4	1600.0
11.318	11.528	0.0	1600.0	562.5	1600.0
11.538	11.648	0.0	1600.0	568.0	1600.0
11.668	11.968	0.0	1600.0	633.4	1600.0
11.988	12.398	0.0	1600.0	663.7	1600.0
12.418	12.548	15.0	1600.0	570.9	1600.0
12.568	12.817	19.7	1600.0	696.5	1600.0
12.947	13.297	85.0	1600.0	521.3	1600.0
13.337	13.967	0.0	1600.0	809.9	306.6
13.987	14.546	6.3	1600.0	709.6	63.5
14.556	15.466	428.4	732.3	70.3	1600.0
15.706	15.796	956.0	372.5	130.9	1600.0
15.886	16.036	764.9	557.0	0.0	1600.0
16.046	16.285	735.6	582.3	0.0	1600.0
16.315	16.595	601.2	805.6	0.0	1600.0
16.615	16.825	1600.0	318.7	201.0	1600.0
16.845	17.025	1600.0	100.5	448.4	1600.0
17.045	17.285	1600.0	1.0	554.2	1600.0
17.305	17.415	1600.0	0.0	603.6	105.1
17.635	18.544	638.0	671.0	0.0	303.6
18.704	18.824	0.0	1600.0	593.8	1600.0
19.074	19.194	23.3	1600.0	823.9	870.9
19.264	19.563	5.0	1600.0	750.1	750.4
19.593	19.993	0.0	1600.0	795.7	654.1
20.003	20.153	0.0	1600.0	851.7	599.3
20.183	20.373	45.3	1600.0	781.8	477.1
20.393	20.563	0.0	1600.0	794.0	331.7
20.573	20.823	0.0	1600.0	761.3	246.9
20.863	21.322	8.0	1600.0	678.3	122.7
21.342	21.452	0.0	1600.0	803.5	99.1
21.462	21.572	0.0	1600.0	815.0	142.1
21.602	21.852	0.0	1600.0	689.0	115.8
21.872	22.142	0.0	1600.0	848.6	138.0
22.172	22.312	15.7	1600.0	671.9	1600.0
22.332	22.462	0.0	1600.0	693.9	1600.0
22.482	24.311	0.0	1600.0	659.0	1600.0
24.53	24.6	1600.0	70.1	824.9	1600.0
24.61	24.72	1600.0	53.7	757.7	1600.0
24.74	24.89	1600.0	0.0	612.7	1600.0
25.2	25.41	1600.0	0.0	525.6	14.1
25.44	25.62	1600.0	66.0	522.6	1600.0
25.65	26.369	722.0	580.8	0.0	426.1
26.509	26.629	0.0	1600.0	819.9	1600.0
26.649	26.859	17.2	1600.0	642.0	532.3
