Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
1644	1764	120
1784	1834	50
1864	1874	10
2024	2064	40
2124	2184	60
2384	2404	20
2554	2584	30
2613	2633	20
2853	2923	70
2953	3053	100
3223	3253	30
3623	3643	20
3653	3673	20
3733	3763	30
3843	3863	20
4193	4303	110
5122	5132	10
5372	5382	10
5772	5862	90
6301	6391	90
6411	6471	60
6671	6701	30
6911	7011	100
7031	7081	50
7431	7451	20
7621	7641	20
8430	8480	50
8510	8550	40
8560	8590	30
8650	8660	10
8670	8690	20
9270	9330	60
9370	9390	20
9619	9659	40
9689	9709	20
9839	9879	40
10209	10299	90
10319	10389	70
10399	10419	20
10589	10609	20
10949	10989	40
11009	11039	30
11089	11119	30
11648	11658	10
12448	12478	30
12888	12918	30
13267	13307	40
13677	13687	10
14257	14347	90
14736	14746	10
15266	15286	20
15696	15716	20
15816	15836	20
15876	15886	10
16126	16146	20
16575	16645	70
16785	16795	10
17475	17485	10
17525	17535	10
18015	18144	130
18164	18184	20
18194	18224	30
18234	18254	20
18324	18334	10
18484	18494	10
18714	18754	40
19034	19054	20
19294	19354	60
21063	21153	90
21223	21263	40
21702	21722	20
21742	21802	60
22322	22362	40
22462	22662	200
22892	22982	90
23142	23172	30
23202	23242	40
23282	23321	40
23751	23791	40
23851	23881	30
23891	23951	60
23971	23981	10
24001	24021	20
24221	24251	30
24441	24471	30
24571	24621	50
25550	25600	50
25620	25660	40
25750	25870	120
26480	26490	10
26999	27019	20
27209	27229	20
27319	27339	20
27799	27819	20
28858	28878	20
28918	28988	70
29088	29098	10
29428	29448	20
29468	29478	10
29498	29618	120
29678	29708	30
29828	29918	90
30098	30118	20
30297	30417	120
30467	30487	20
30927	30937	10
31077	31107	30
31227	31237	10
31437	31467	30
31627	31677	50
31976	31996	20
32186	32216	30
32356	32386	30
32516	32536	20
32876	32896	20
33526	33546	20
34035	34055	20
34385	34405	20
34425	34475	50
34505	34515	10
34525	34555	30
34915	34935	20
34995	35035	40
36044	36154	110
36164	36174	10
36184	36214	30
36254	36274	20
36284	36304	20
36314	36364	50
36694	36784	90
36814	36834	20
36864	36884	20
36924	36944	20
37363	37443	80
37513	37523	10
38253	38283	30
39262	39352	90
39382	39402	20
39452	39462	10
39702	39732	30
40062	40092	30
40422	40462	40
40911	40951	40
41211	41221	10
41451	41481	30
41651	41671	20
41941	41961	20
42091	42131	40
42650	42710	60
42740	42770	30
42790	42810	20
43010	43030	20
43050	43090	40
43620	43710	90
43720	43740	20
43760	43780	20
43810	43830	20
43840	43850	10
44859	44879	20
45209	45229	20
45898	46018	120
46028	46068	40
46208	46238	30
46468	46558	90
46608	46638	30
46938	47028	90
47068	47088	20
47457	47607	150
47637	47717	80
48407	48437	30
49586	49606	20
49726	49766	40
50116	50136	20
50935	50965	30
52035	52055	20
52465	52485	20
52535	52575	40
52595	52615	20
52624	52664	40
52684	52704	20
52724	52744	20
53134	53164	30
53204	53294	90
53314	53354	40
53724	53744	20
53944	53964	20
54094	54164	70
54184	54204	20
54244	54284	40
54333	54373	40
54783	54833	50
54853	54923	70
54943	55023	80
55043	55073	30
55453	55483	30
55703	55733	30
56272	56292	20
56722	56812	90
56862	56902	40
57282	57322	40
58521	58601	80
58621	58641	20
58681	58701	20
59361	59381	20
59740	59770	30
60270	60290	20
61249	61299	50
61369	61389	20
61409	61419	10
61669	61779	110
61799	61829	30
61849	61879	30
62649	62699	50
62759	62779	20
63048	63058	10
63618	63648	30
63778	63798	20
64018	64038	20
64258	64278	20
64797	64817	20
65557	65637	80
65657	65677	20
66456	66486	30
67606	67736	130
67786	67816	30
67826	67846	20
67886	67906	20
67926	67946	20
68335	68435	100
68965	69015	50
69075	69095	20
69245	69305	60
69535	69555	20
69575	69605	30
69685	69705	20
70564	70594	30
70604	70634	30
70874	70904	30
71404	71444	40
71454	71464	10
71763	71793	30
72023	72133	110
72143	72233	90
72573	72643	70
72733	72763	30
72873	72893	20
73033	73063	30
73562	73582	20
73602	73632	30
73872	73892	20
74032	74062	30
74322	74352	30
74752	74782	30
75031	75051	20
75281	75301	20
75681	75711	30
75941	75971	30
76141	76171	30
76571	76611	40
77030	77040	10
77500	77520	20
77670	77690	20
77830	77840	10
77950	77970	20
78370	78390	20
78989	79019	30
79219	79249	30
79489	79519	30
79699	79729	30
80029	80039	10
80218	80238	20
80408	80438	30
80838	80858	20
81328	81338	10
81568	81578	10
81868	81887	20
82137	82157	20
82517	82547	30
82867	82877	10
82957	82987	30
83217	83227	10
83497	83517	20
83726	83736	10
84276	84286	10
84466	84486	20
84506	84596	90
84826	84876	50
84926	84956	30
85206	85226	20
85645	85665	20
85795	85815	20
86025	86045	20
86555	86575	20
86985	87015	30
87144	87164	20
87484	87504	20
87864	87884	20
87924	87954	30
87994	88004	10
88034	88054	20
88514	88524	10
88783	88803	20
88943	88963	20
90962	90982	20
91152	91222	70
91232	91262	30
91422	91452	30
91612	91622	10
92062	92122	60
92211	92231	20
92571	92581	10
92601	92621	20
92631	92661	30
92961	93001	40
93061	93121	60
93461	93481	20
