Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
355	385	30
425	475	50
595	635	40
1084	1104	20
1124	1144	20
1154	1184	30
1204	1244	40
1364	1384	20
1404	1464	60
1484	1524	40
1544	1584	40
1634	1654	20
2164	2204	40
4592	4602	10
4612	4632	20
4682	4692	10
4712	4722	10
4762	4782	20
5572	5622	50
5662	5682	20
5702	5732	30
5812	5832	20
5972	6011	40
6841	6861	20
6971	6981	10
7051	7101	50
7401	7441	40
9869	9889	20
9909	9939	30
10539	10559	20
10629	10649	20
11308	11358	50
11378	11438	60
11458	11478	20
11528	11548	20
11608	11628	20
11888	11908	20
12018	12068	50
12208	12228	20
12288	12318	30
12618	12648	30
12818	12858	40
13397	13427	30
13457	13467	10
13547	13577	30
13857	13887	30
13907	13927	20
14257	14287	30
14337	14387	50
14397	14437	40
14517	14537	20
15016	15036	20
15176	15186	10
15336	15366	30
15526	15566	40
15776	15796	20
15946	15986	40
16176	16186	10
16365	16385	20
16425	16445	20
16855	16865	10
17095	17105	10
17255	17265	10
17445	17465	20
17635	17675	40
17955	18004	50
18434	18444	10
19034	19054	20
19184	19194	10
19324	19334	10
20253	20293	40
20333	20363	30
20423	20483	60
20533	20553	20
21133	21163	30
22052	22072	20
22272	22342	70
22392	22412	20
23341	23361	20
23911	23931	20
23951	23981	30
24001	24051	50
24101	24141	40
24161	24171	10
24231	24251	20
24271	24331	60
24461	24481	20
24890	24910	20
24950	25020	70
25590	25610	20
26939	26969	30
27069	27099	30
27139	27159	20
27179	27199	20
27319	27349	30
27499	27549	50
27719	27729	10
28069	28089	20
28328	28368	40
28518	28548	30
28578	28598	20
28718	28728	10
29158	29188	30
29448	29478	30
29628	29648	20
29678	29698	20
29718	29728	10
29768	29798	30
29967	30007	40
30037	30067	30
30257	30287	30
31916	32046	130
32056	32066	10
32076	32156	80
32176	32196	20
32296	32306	10
32376	32406	30
32426	32446	20
32806	32826	20
33395	33415	20
33675	33695	20
33815	33845	30
34225	34315	90
34355	34375	20
34415	34425	10
35894	35924	30
36004	36064	60
36104	36134	30
36194	36214	20
36294	36304	10
36464	36484	20
36624	36644	20
38233	38323	90
38532	38572	40
38632	38642	10
38742	38772	30
38862	38872	10
38932	38962	30
39092	39122	30
39142	39162	20
40102	40122	20
40381	40401	20
40661	40681	20
41231	41261	30
41321	41371	50
41391	41421	30
41451	41461	10
41471	41481	10
41491	41541	50
41781	41801	20
42280	42300	20
42510	42540	30
42990	43000	10
43460	43480	20
43819	43849	30
44279	44309	30
45438	45528	90
45588	45628	40
45948	45988	40
46178	46188	10
47247	47257	10
47387	47437	50
47467	47527	60
47537	47557	20
48397	48407	10
49016	49036	20
49156	49236	80
49256	49266	10
49276	49296	20
49306	49316	10
49356	49366	10
49686	49706	20
50086	50136	50
50445	50455	10
50625	50645	20
50895	50905	10
51225	51255	30
51525	51575	50
51855	51865	10
52105	52135	30
52364	52384	20
52404	52434	30
52864	52894	30
53124	53164	40
53774	53794	20
54433	54463	30
54523	54543	20
54583	54613	30
54633	54653	20
54693	54703	10
54783	54813	30
54933	54943	10
55083	55123	40
55273	55303	30
55373	55403	30
55523	55553	30
56222	56282	60
56322	56362	40
56412	56442	30
56462	56482	20
56802	56812	10
56922	56962	40
57172	57192	20
57601	57621	20
58071	58101	30
58331	58351	20
58511	58531	20
59970	60070	100
60100	60120	20
60160	60200	40
60270	60280	10
60290	60310	20
60370	60390	20
61699	61719	20
61839	61869	30
61919	61939	20
61979	61999	20
62948	62978	30
63118	63158	40
63168	63218	50
63228	63268	40
63388	63418	30
65057	65087	30
65277	65297	20
65307	65327	20
65407	65457	50
65866	65896	30
65916	65946	30
66136	66156	20
66596	66646	50
66836	66856	20
67176	67196	20
67875	67915	40
67925	67965	40
68105	68135	30
68305	68315	10
68455	68495	40
68685	68705	20
69005	69035	30
70184	70204	20
70294	70314	20
72812	72822	10
72842	72872	30
72932	72982	50
72992	73002	10
73012	73022	10
73112	73132	20
73172	73192	20
73512	73522	10
73662	73702	40
73772	73802	30
74292	74322	30
75371	75401	30
75471	75511	40
75551	75581	30
75701	75731	30
75951	75971	20
76021	76050	30
76090	76110	20
76200	76220	20
76280	76300	20
76410	76430	20
80568	80588	20
