event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	165	165	
Saccade	285	305	20	
Fixation	305	395	90	
Saccade	395	405	10	
Saccade	425	585	160	
Saccade	954	974	20	
Saccade	1054	1144	90	
Saccade	1164	1194	30	
Saccade	1214	1304	90	
Fixation	1304	1484	180	
Saccade	1484	1514	30	3.85
Fixation	1514	1924	410	
Saccade	1924	1954	30	6.18
Fixation	1954	2084	130	
Saccade	2084	2114	30	
Saccade	2214	2254	40	
Saccade	2274	2294	20	
Fixation	2314	2593	280	
Saccade	2593	2623	30	3.3
Fixation	2623	3693	1069	
Saccade	3693	3713	20	
Saccade	3723	3773	50	
Saccade	3813	3833	20	
Saccade	3853	3863	10	
Saccade	3883	3893	10	
Fixation	3893	4352	460	
Saccade	4352	4382	30	
Saccade	4562	4582	20	
Saccade	4592	4642	50	
Saccade	4652	4662	10	
Saccade	4682	4692	10	
Fixation	4692	4882	190	
Saccade	4882	4912	30	10.66
Fixation	4912	5042	130	
Saccade	5042	5062	20	4.65
Fixation	5062	5222	160	
Saccade	5222	5242	20	3.67
Fixation	5242	5372	130	
Saccade	5372	5382	10	4.59
Fixation	5382	6981	1599	
Saccade	7101	7121	20	
Fixation	7121	7960	839	
Saccade	7960	7970	10	6.3
Fixation	7970	8260	290	
Saccade	8260	8360	100	
Saccade	8380	8390	10	
Saccade	8400	8460	60	
Saccade	8510	8520	10	
Fixation	8520	8670	150	
Saccade	8670	8690	20	6.15
Fixation	8690	8830	140	
Saccade	8830	8890	60	
Saccade	8900	8910	10	
Saccade	8940	8950	10	
Saccade	8960	8980	20	
Fixation	8980	9070	90	
Saccade	9070	9090	20	7.59
Fixation	9090	9200	110	
Saccade	9200	9230	30	5.89
Fixation	9230	9359	130	
Saccade	9359	9369	10	0.92
Fixation	9369	9539	170	
Saccade	9539	9579	40	13.3
Fixation	9579	9869	290	
Saccade	9869	10029	160	
Saccade	10039	10079	40	
Saccade	10089	10099	10	
Fixation	10099	10249	150	
Saccade	10249	10269	20	0.77
Fixation	10269	10359	90	
Saccade	10359	10459	100	27.03
Fixation	10459	10529	70	
Saccade	10529	10539	10	
Saccade	10559	10599	40	
Saccade	10619	10649	30	
Fixation	10649	10729	80	
Saccade	10729	10749	20	
Saccade	10769	10819	50	
Fixation	10819	10949	130	
Saccade	10949	10959	10	4.63
Fixation	10959	11228	270	
Saccade	11228	11258	30	
Fixation	11318	11528	210	
Saccade	11528	11538	10	1.72
Fixation	11538	11648	110	
Saccade	11648	11668	20	4.87
Fixation	11668	11968	300	
Saccade	11968	11988	20	3.97
Fixation	11988	12398	410	
Saccade	12398	12418	20	4.94
Fixation	12418	12548	130	
Saccade	12548	12568	20	4.31
Fixation	12568	12817	250	
Saccade	12817	12847	30	
Saccade	12897	12947	50	
Fixation	12947	13297	350	
Saccade	13297	13337	40	10.99
Fixation	13337	13967	630	
Saccade	13967	13987	20	4.2
Fixation	13987	14546	560	
