start_time	end_time	Block	Grid	IFU	Single Shape
0.305	0.765	233.7	1600.0	1600.0	1600.0
1.534	1.684	1068.5	198.3	180.3	1600.0
1.724	2.933	746.9	486.3	0.0	1600.0
2.953	3.693	1600.0	417.1	213.8	1600.0
3.863	4.193	243.0	1600.0	447.4	1600.0
4.522	4.632	61.9	1600.0	877.1	1600.0
4.672	5.602	248.7	914.9	199.1	1600.0
5.772	5.941	1600.0	43.0	820.8	1600.0
5.961	6.061	1600.0	0.0	825.6	1600.0
6.481	6.621	833.8	470.0	300.4	1600.0
6.661	7.031	204.2	1600.0	384.7	1600.0
7.381	7.501	204.8	1600.0	886.9	1600.0
7.511	7.87	0.0	1600.0	598.6	529.1
7.9	8.03	0.0	1600.0	536.7	569.4
8.08	8.32	40.6	1600.0	468.5	438.6
8.34	8.89	0.0	1600.0	543.9	283.6
8.91	9.979	168.4	1600.0	294.7	1600.0
10.179	10.249	1030.9	304.5	178.7	1600.0
10.259	10.399	947.1	381.8	116.3	1600.0
10.419	10.579	711.7	602.5	0.0	1600.0
10.609	11.868	695.5	566.4	0.0	1600.0
11.888	11.978	1600.0	164.1	295.6	1600.0
12.188	12.608	178.4	1600.0	326.1	1600.0
12.917	13.037	0.0	1600.0	782.9	795.5
13.057	13.197	0.0	1600.0	779.5	814.1
13.217	13.537	0.0	1600.0	656.3	746.4
13.567	13.797	12.0	1600.0	487.6	539.6
13.817	14.057	0.0	1600.0	646.3	531.9
14.087	14.376	0.0	1600.0	570.6	517.3
14.386	14.636	0.0	1600.0	594.1	456.8
14.666	14.896	0.0	1600.0	652.7	226.8
14.916	15.026	0.0	1600.0	637.5	1600.0
15.056	15.156	0.0	1600.0	739.8	1600.0
15.176	15.476	0.0	1600.0	657.0	1600.0
15.496	17.305	60.1	1600.0	586.7	1600.0
17.485	17.655	1600.0	104.6	688.5	1600.0
17.724	17.844	1600.0	0.0	646.2	1600.0
18.004	18.074	1600.0	222.9	1086.9	1600.0
18.214	18.374	1600.0	177.0	485.6	1600.0
18.404	18.624	909.3	382.9	175.5	293.0
18.664	18.944	638.8	682.1	0.0	132.8
19.094	19.244	336.3	1600.0	435.0	411.4
19.254	19.413	196.4	1600.0	580.5	540.8
19.453	19.613	184.8	1600.0	460.5	1600.0
19.743	19.813	318.9	1600.0	1115.5	1600.0
19.923	20.043	89.0	1600.0	907.9	973.0
20.053	20.243	10.8	1600.0	834.7	941.3
20.253	20.423	0.0	1600.0	754.0	472.5
20.453	21.652	67.7	1600.0	462.6	1600.0
21.892	22.112	908.0	390.3	104.0	1600.0
22.132	22.442	1600.0	354.0	142.6	1600.0
22.472	22.871	1600.0	0.0	618.1	1600.0
23.171	23.501	266.0	1600.0	235.7	1600.0
23.911	24.081	83.6	1600.0	980.4	1600.0
24.101	25.82	30.8	1600.0	848.4	14.3
26.06	26.239	1600.0	0.0	617.5	1600.0
26.329	26.489	1600.0	16.6	486.7	1600.0
26.809	26.889	527.5	1600.0	264.0	1600.0
26.909	27.209	225.5	1600.0	412.4	1600.0
27.549	27.868	184.2	1600.0	1010.0	1600.0
27.898	28.028	105.6	1600.0	881.6	819.1
28.038	28.428	0.0	1600.0	589.8	598.3
28.468	28.748	133.9	1600.0	427.7	456.2
28.768	28.838	0.0	1600.0	540.4	446.7
28.848	30.077	0.0	1600.0	605.6	1600.0
30.087	30.217	545.8	786.4	49.0	1600.0
30.307	30.557	678.2	600.9	0.0	1600.0
30.737	30.967	1025.7	316.3	185.0	1600.0
30.997	31.366	732.5	606.6	0.0	1600.0
31.386	31.686	1600.0	169.7	331.3	1600.0
31.816	32.096	1600.0	0.0	522.7	1600.0
32.446	32.796	236.4	1600.0	334.1	1600.0
32.816	32.935	0.0	1600.0	590.0	564.6
32.955	33.075	0.0	1600.0	539.9	421.4
33.455	33.535	101.0	1600.0	1001.1	851.7
33.645	33.895	110.0	1600.0	896.8	760.7
33.925	34.455	0.0	1600.0	848.9	686.5
34.465	34.664	0.0	1600.0	709.2	405.8
34.814	34.894	0.0	1600.0	625.4	359.9
