start_time	end_time	Block	Grid	IFU	Single Shape
0.255	0.775	1600.0	1600.0	628.9	1600.0
0.795	1.254	1600.0	1600.0	988.8	1600.0
1.274	1.454	1600.0	1600.0	1600.0	1600.0
1.624	1.694	1600.0	1600.0	1600.0	1600.0
2.903	3.003	376.5	682.3	81.3	1600.0
3.463	3.573	617.4	660.2	0.0	1600.0
3.593	3.743	671.0	652.6	0.0	1600.0
3.763	3.993	730.9	615.1	0.0	1600.0
4.013	4.093	776.7	568.6	0.0	1600.0
4.163	4.272	800.5	577.5	5.0	1600.0
4.312	4.552	823.1	711.2	0.0	1600.0
4.642	4.852	712.6	1600.0	0.0	1600.0
4.892	5.152	715.2	836.5	0.0	1600.0
5.212	5.452	820.0	596.5	32.6	1600.0
5.472	5.592	1017.3	375.3	118.2	1600.0
5.612	5.722	1600.0	265.3	209.4	1600.0
5.762	5.942	1600.0	203.5	277.0	1600.0
6.011	6.101	1600.0	228.4	253.2	1600.0
6.261	6.331	1600.0	0.0	557.6	1600.0
6.461	6.561	1169.9	145.1	326.0	1600.0
6.581	6.661	1111.2	213.1	264.9	1600.0
6.811	6.961	574.6	772.5	4.0	1600.0
6.981	7.091	538.0	946.9	28.0	810.4
7.311	7.541	137.5	1600.0	350.4	1600.0
7.91	7.98	163.5	1600.0	1026.6	1600.0
8.07	8.17	17.7	1600.0	851.4	1600.0
8.34	8.46	0.0	1600.0	747.4	353.6
8.48	8.89	0.0	1600.0	707.0	1600.0
8.91	9.01	0.0	1600.0	719.9	1600.0
9.06	9.16	0.0	1600.0	730.2	1600.0
9.18	9.469	0.0	1600.0	703.0	1600.0
9.489	9.869	162.9	978.2	301.0	1600.0
10.309	10.489	860.2	385.4	67.5	1600.0
10.509	10.839	1133.0	224.6	197.5	1600.0
10.929	11.019	1600.0	0.0	552.8	1600.0
11.128	11.338	1600.0	72.8	438.1	1600.0
11.468	11.538	1600.0	0.0	988.8	1600.0
11.588	11.658	1600.0	0.0	899.7	1600.0
11.728	11.818	1600.0	28.0	1045.9	1600.0
11.878	11.948	1600.0	0.0	789.0	1600.0
11.988	12.108	1600.0	0.0	576.0	1600.0
12.128	12.308	1303.2	12.2	453.5	1600.0
12.528	12.638	554.4	767.0	22.0	1600.0
12.678	12.857	708.2	606.2	0.0	1600.0
12.877	12.977	1600.0	387.8	77.0	430.7
12.997	13.207	1600.0	380.1	85.6	295.4
13.257	13.337	1600.0	402.6	79.6	272.4
13.517	13.617	1600.0	85.9	558.6	104.6
13.657	13.807	1600.0	210.7	397.1	0.0
13.947	14.127	415.2	1600.0	223.4	194.7
14.646	14.736	5.8	1600.0	825.0	616.1
14.916	15.066	0.0	1600.0	568.0	564.6
15.086	15.256	189.0	1600.0	332.9	488.5
15.486	15.576	232.6	1600.0	248.3	310.0
15.596	15.686	114.7	1600.0	360.8	332.0
15.796	15.896	0.0	1600.0	586.0	448.2
16.026	16.265	0.0	1600.0	723.9	465.8
16.305	16.555	0.0	1600.0	820.0	594.4
16.595	16.705	13.0	1600.0	734.5	595.5
16.725	16.835	0.0	1600.0	757.5	634.7
16.855	16.955	0.0	1600.0	764.2	642.2
17.005	17.275	57.6	1600.0	579.7	623.3
17.295	17.475	82.3	1600.0	473.4	478.9
17.495	17.575	30.0	1600.0	483.1	436.0
17.595	17.805	18.4	1600.0	491.1	385.2
17.845	17.954	0.0	1600.0	568.7	391.4
17.974	18.104	0.0	1600.0	622.2	387.9
18.164	18.644	0.0	1600.0	712.3	160.1
18.664	18.754	0.0	1600.0	840.1	1600.0
18.794	18.964	0.0	1600.0	859.1	1600.0
18.994	19.244	68.0	1600.0	693.0	1600.0
19.264	19.344	25.1	1600.0	719.0	1600.0
19.364	19.454	5.0	1600.0	688.0	1600.0
19.474	19.624	10.0	1600.0	621.1	1600.0
19.663	19.863	0.0	1600.0	539.0	1600.0
20.063	20.173	543.7	769.3	44.0	1600.0
20.193	20.293	1600.0	624.5	0.0	1600.0
20.313	20.453	1600.0	521.1	7.3	1600.0
21.023	21.153	624.5	837.9	94.1	1600.0
21.173	21.293	637.0	768.9	15.0	1600.0
21.313	21.482	704.9	732.4	0.0	1600.0
21.572	21.822	719.6	794.0	0.0	1600.0
21.842	21.972	757.3	827.7	0.0	1600.0
21.992	22.122	776.3	827.9	0.0	1600.0
22.162	22.252	905.2	831.8	0.0	1600.0
22.412	22.522	1028.6	737.6	0.0	1600.0
22.622	22.782	1600.0	506.5	28.3	1600.0
22.862	23.091	1600.0	482.0	0.0	1600.0
23.111	23.221	1600.0	198.1	289.0	1600.0
23.271	23.391	1600.0	44.7	476.8	1600.0
23.411	23.501	1600.0	67.5	432.5	1600.0
23.831	23.921	1600.0	41.2	467.3	1600.0
23.941	24.051	1600.0	93.3	380.3	1600.0
24.091	24.211	1298.1	93.9	363.0	1600.0
24.351	24.451	679.4	811.5	60.7	1600.0
24.511	24.601	1600.0	560.7	0.0	1600.0
24.641	24.751	1600.0	441.1	32.4	1600.0
24.79	24.91	1600.0	473.5	0.0	1600.0
24.93	25.02	1600.0	467.0	0.0	406.7
25.12	25.19	1600.0	0.0	812.1	476.1
25.34	25.47	1600.0	0.0	549.8	212.3
25.53	25.62	1600.0	156.2	374.2	53.6
25.64	25.76	1600.0	228.1	301.7	0.0
25.78	26.37	920.3	401.4	151.7	76.0
26.48	26.599	287.1	1600.0	402.5	1600.0
27.039	27.129	2.2	1600.0	925.7	1600.0
27.259	27.349	0.0	1600.0	760.1	1600.0
27.459	27.669	0.0	1600.0	946.2	1600.0
27.759	27.909	19.0	1600.0	938.8	1600.0
27.929	28.019	3.0	1600.0	1037.9	1600.0
28.129	28.218	92.1	1600.0	1015.4	1600.0
28.338	28.458	5.8	1600.0	926.6	1600.0
28.478	28.588	0.0	1600.0	797.7	1600.0
28.638	28.858	0.0	1600.0	633.6	408.4
28.878	29.008	34.9	1600.0	498.0	140.0
29.028	29.288	85.0	1600.0	420.8	131.9
29.328	29.508	0.0	1600.0	480.1	112.1
29.648	29.758	145.3	1600.0	432.3	1600.0
29.927	30.177	9.2	1600.0	477.7	1600.0
30.197	30.287	20.2	1600.0	488.5	1600.0
30.327	30.607	2.0	1600.0	500.4	1600.0
30.627	30.737	4.0	1600.0	480.8	1600.0
30.757	30.907	160.0	1600.0	332.7	1600.0
30.927	31.057	369.4	871.0	155.5	1600.0
31.077	31.157	487.0	771.2	61.1	1600.0
31.177	31.247	570.2	699.7	5.0	1600.0
31.457	31.537	1194.5	196.4	283.1	1600.0
31.626	31.736	1600.0	272.4	177.9	1600.0
31.756	31.856	1600.0	240.6	213.5	1600.0
31.896	31.966	1600.0	19.4	493.9	1600.0
31.996	32.136	1600.0	15.2	462.5	1600.0
32.236	32.316	1600.0	108.9	391.5	1600.0
32.446	32.546	1600.0	0.0	643.5	1600.0
32.756	32.826	1054.6	359.9	122.2	1600.0
32.876	32.956	1006.1	372.5	111.8	1600.0
32.996	33.096	1052.1	298.9	164.7	216.0
33.296	33.385	741.1	677.4	0.0	337.2
33.405	33.505	826.3	580.5	0.0	240.7
33.545	33.705	852.6	552.4	0.0	239.1
33.805	33.915	1600.0	247.9	217.1	21.6
33.955	34.085	1600.0	307.3	187.1	0.0
34.275	34.485	1076.6	299.2	206.2	0.0
34.545	35.154	391.8	1600.0	167.1	286.4
35.464	35.674	33.0	1600.0	837.0	639.5
35.764	36.074	0.0	1600.0	681.9	495.5
36.174	36.304	0.0	1600.0	699.9	162.7
36.324	36.594	34.2	1600.0	625.8	1600.0
