Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
145	185	40
745	785	40
944	964	20
1024	1194	170
1254	1284	30
1304	1334	30
1344	1354	10
1374	1454	80
1514	1534	20
1624	1634	10
1644	1674	30
1714	1764	50
1784	1804	20
1834	1864	30
1974	1994	20
2054	2084	30
2104	2124	20
2174	2194	20
2284	2304	20
2314	2344	30
2394	2404	10
2414	2434	20
3083	3133	50
3203	3233	30
3823	3903	80
3933	3973	40
4922	4992	70
6181	6191	10
6841	6951	110
6961	7001	40
7011	7061	50
8550	8600	50
8610	8670	60
8710	8730	20
8750	8760	10
8790	8860	70
8920	8940	20
9080	9140	60
9300	9320	20
9489	9549	60
9849	9879	30
10459	10519	60
10889	10989	100
11308	11408	100
11458	11478	20
11488	11518	30
11818	11948	130
11968	12038	70
12288	12328	40
12698	12708	10
12838	12878	40
13487	13517	30
13747	13807	60
14017	14087	70
15786	15916	130
15926	15946	20
15956	15976	20
15996	16006	10
16016	16026	10
16236	16256	20
17415	17425	10
17615	17685	70
19614	19634	20
19644	19734	90
19754	19774	20
19784	19794	10
19814	19834	20
20243	20263	20
21962	22072	110
22082	22132	50
22172	22182	10
22192	22212	20
22222	22262	40
22382	22402	20
22602	22662	60
23052	23102	50
23282	23321	40
23401	23431	30
23571	23621	50
23631	23671	40
23951	23971	20
23981	24021	40
24561	24571	10
25150	25310	160
25340	25370	30
25390	25430	40
25520	25540	20
26710	26739	30
26769	26909	140
26969	26979	10
26999	27009	10
27069	27079	10
27169	27209	40
27319	27399	80
27549	27559	10
27759	27819	60
28009	28049	40
28059	28089	30
28289	28299	10
28628	28668	40
28778	28798	20
29608	29728	120
29738	29768	30
29778	29808	30
29868	29888	20
31467	31527	60
31547	31597	50
31677	31727	50
31767	31777	10
32096	32146	50
32436	32486	50
32826	32836	10
32866	32886	20
32896	32976	80
33166	33176	10
33276	33376	100
33765	33905	140
33975	33995	20
34005	34025	20
34065	34075	10
34465	34485	20
34625	34655	30
34915	34925	10
35374	35424	50
35674	35684	10
37093	37163	70
37263	37273	10
37363	37393	30
37843	37863	20
38693	38703	10
38902	38932	30
39062	39082	20
39452	39472	20
39482	39522	40
39802	39862	60
40462	40532	70
40542	40591	50
40601	40631	30
40641	40661	20
40681	40701	20
40721	40741	20
40841	40881	40
41101	41111	10
41511	41531	20
41751	41761	10
42460	42480	20
42880	42900	20
43330	43360	30
45279	45379	100
45389	45409	20
45429	45459	30
45479	45499	20
45579	45599	20
45738	45758	20
45848	45918	70
45968	45988	20
46008	46018	10
46138	46148	10
46438	46548	110
46848	46908	60
47118	47148	30
47158	47198	40
47208	47248	40
47258	47298	40
47358	47398	40
47418	47447	30
47507	47537	30
47807	47817	10
47937	47977	40
48407	48447	40
48697	48707	10
48847	48867	20
49017	49047	30
50995	51105	110
51155	51165	10
51175	51205	30
51265	51285	20
51655	51715	60
52135	52215	80
52385	52395	10
52604	52614	10
52804	52834	30
53074	53114	40
53224	53284	60
53454	53544	90
53594	53624	30
53654	53664	10
55673	55753	80
56023	56042	20
56232	56312	80
56372	56382	10
58471	58511	40
58571	58591	20
58731	58801	70
58821	58861	40
58901	58921	20
58951	58961	10
58971	58991	20
59580	59600	20
59730	59760	30
60180	60200	20
60330	60370	40
60620	60650	30
61060	61080	20
61190	61219	30
61469	61479	10
63018	63048	30
63198	63228	30
63288	63318	30
63338	63358	20
63398	63428	30
63488	63508	20
63548	63578	30
63598	63628	30
63918	63948	30
64018	64038	20
