event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	155	155	
Fixation	235	1054	820	
Saccade	1054	1094	40	5.44
Fixation	1094	1334	240	
Saccade	1334	1354	20	
Saccade	1364	1444	80	
Fixation	1494	1624	130	
Saccade	1624	1634	10	3.96
Fixation	1634	1714	80	
Saccade	1714	1744	30	
Saccade	1784	1824	40	
Saccade	1864	1894	30	
Fixation	1914	2004	90	
Saccade	2004	2024	20	
Saccade	2064	2104	40	
Saccade	2114	2174	60	
Saccade	2194	2244	50	
Saccade	2254	2304	50	
Saccade	2324	2354	30	
Saccade	2374	2394	20	
Saccade	2424	2524	100	
Saccade	2573	2613	40	
Saccade	2653	2673	20	
Fixation	2673	3273	600	
Fixation	3313	3393	80	
Fixation	3433	3673	240	
Fixation	3693	3863	170	
Fixation	3883	3963	80	
Fixation	4013	4113	100	
Fixation	4133	4233	100	
Fixation	4253	4512	260	
Saccade	4582	4642	60	
Saccade	4662	4682	20	
Saccade	4702	4712	10	
Saccade	4772	4792	20	
Fixation	4932	5082	150	
Fixation	5102	5212	110	
Fixation	5352	5492	140	
Fixation	5512	5732	220	
Fixation	5752	5932	180	
Fixation	6081	6271	190	
Fixation	6311	6691	380	
Fixation	6731	7031	300	
Fixation	7051	7141	90	
Fixation	7161	7800	640	
Saccade	7960	8090	130	
Saccade	8160	8190	30	
Saccade	8220	8240	20	
Fixation	8260	8490	230	
Saccade	8490	8510	20	
Fixation	8550	8960	410	
Saccade	8960	8980	20	
Fixation	9000	9090	90	
Fixation	9210	9340	130	
Fixation	9360	9460	100	
Fixation	9499	9629	130	
Fixation	9649	9739	90	
Saccade	9739	9759	20	
Fixation	9779	9899	120	
Fixation	9919	10049	130	
Fixation	10069	10309	240	
Fixation	10329	10839	510	
Fixation	10879	11109	230	
Fixation	11149	11508	360	
Saccade	11508	11518	10	3.41
Fixation	11518	11678	160	
Fixation	11698	11828	130	
Saccade	11828	11838	10	0.92
Fixation	11838	11978	140	
Fixation	11998	12278	280	
