Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
775	855	80	661.0	438.0
904	1044	140	338.0	420.0
1194	1464	270	979.0	494.0
1474	1754	280	971.0	547.0
1774	1874	100	1099.0	573.0
1894	2124	230	1073.0	564.0
2134	2254	120	1038.0	550.0
2444	2564	120	910.0	622.0
2594	2783	190	886.0	740.0
2793	2973	180	902.0	704.0
3043	3383	340	920.0	667.0
3423	3783	360	984.0	492.0
3813	3943	130	1020.0	597.0
3953	4263	310	1004.0	613.0
4472	5032	560	1236.0	639.0
5132	5282	150	739.0	577.0
5312	5412	100	908.0	569.0
5612	5712	100	513.0	536.0
5832	6042	210	744.0	607.0
6062	6301	240	844.0	658.0
6311	6471	160	816.0	590.0
6491	6671	180	907.0	636.0
6681	6981	300	877.0	681.0
7171	7761	590	1309.0	655.0
8200	8770	570	1463.0	615.0
9160	9280	120	548.0	604.0
9320	9420	100	699.0	510.0
9470	9540	70	542.0	551.0
9649	10209	560	627.0	431.0
10239	10529	290	790.0	539.0
10589	10889	300	701.0	497.0
10909	10999	90	810.0	549.0
11029	11259	230	747.0	504.0
11388	11708	320	992.0	750.0
11998	12128	130	1280.0	522.0
12158	12328	170	1116.0	483.0
12478	12678	200	583.0	532.0
12768	13087	320	720.0	545.0
13137	13257	120	686.0	548.0
13267	13377	110	653.0	555.0
13617	13797	180	1129.0	494.0
13817	14297	480	925.0	556.0
14407	14477	70	1001.0	626.0
14517	14677	160	1016.0	627.0
14727	14827	100	935.0	602.0
14857	15146	290	945.0	509.0
15156	15266	110	993.0	538.0
15486	15556	70	1410.0	680.0
15586	15836	250	1255.0	763.0
15886	16076	190	1184.0	700.0
16246	16416	170	705.0	505.0
16665	16785	120	606.0	548.0
16845	16955	110	590.0	533.0
17025	18025	999	836.0	568.0
18145	18225	80	1022.0	624.0
18245	18494	250	931.0	643.0
18514	19094	580	820.0	565.0
19174	19304	130	759.0	566.0
19394	19504	110	1368.0	602.0
19554	19694	140	1162.0	558.0
19964	20403	440	1279.0	614.0
20483	20773	290	721.0	531.0
20803	21033	230	845.0	519.0
21073	21243	170	1191.0	783.0
21323	21503	180	1009.0	752.0
21543	21753	210	985.0	740.0
21803	22002	200	1153.0	541.0
22022	22152	130	1355.0	619.0
22272	22472	200	690.0	523.0
22512	23292	780	816.0	466.0
23392	23651	260	1315.0	724.0
23671	23861	190	1160.0	566.0
23881	23981	100	1034.0	608.0
24061	24681	620	958.0	606.0
24701	25001	300	991.0	523.0
25021	25151	130	920.0	526.0
25390	25470	80	1542.0	936.0
25540	25830	290	1397.0	810.0
25840	26030	190	1300.0	732.0
26620	26760	140	602.0	469.0
26790	27010	220	791.0	506.0
27020	27739	720	893.0	539.0
27929	27999	70	1364.0	868.0
28109	28259	150	1028.0	736.0
28469	28609	140	1409.0	708.0
28719	29648	929	1295.0	482.0
29728	29818	90	1353.0	512.0
29858	30178	320	1235.0	593.0
30188	30508	320	1088.0	724.0
30787	30877	90	442.0	790.0
30897	31017	120	608.0	694.0
31087	31407	320	757.0	606.0
31457	31937	480	826.0	536.0
31957	32696	740	901.0	619.0
32826	33166	340	1300.0	649.0
33186	33396	210	1054.0	614.0
33436	33546	110	1060.0	623.0
33586	33966	380	1027.0	642.0
34006	34205	200	935.0	481.0
34305	34415	110	972.0	382.0
34455	34585	130	946.0	551.0
34595	34715	120	982.0	568.0
34795	35235	440	1431.0	746.0
35395	35695	300	672.0	571.0
35735	36024	290	836.0	550.0
36404	36474	70	609.0	548.0
36484	36594	110	685.0	505.0
36744	36904	160	884.0	409.0
36934	37553	620	891.0	536.0
37763	38413	650	802.0	456.0
38433	38693	260	790.0	502.0
38713	39113	400	765.0	426.0
39123	39223	100	868.0	435.0
39292	39362	70	1062.0	750.0
39382	39662	280	1039.0	728.0
39722	39952	230	870.0	447.0
40452	40562	110	1408.0	643.0
40582	40902	320	1186.0	582.0
41161	41381	220	1555.0	560.0
41391	41501	110	1407.0	557.0
41791	41861	70	734.0	585.0
42221	42291	70	721.0	429.0
42311	42451	140	848.0	466.0
42491	42850	360	833.0	566.0
42860	43130	270	887.0	510.0
43160	43260	100	949.0	658.0
