event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	155	155	
Fixation	255	745	490	
Saccade	745	785	40	
Saccade	1494	1524	30	
Saccade	1534	1564	30	
Saccade	1624	1684	60	
Saccade	1744	1774	30	
Saccade	1804	1814	10	
Saccade	1824	1854	30	
Saccade	1924	1944	20	
Fixation	1944	2034	90	
Fixation	2154	2334	180	
Fixation	2424	2603	180	
Fixation	2623	2723	100	
Fixation	2743	2983	240	
Saccade	2983	2993	10	6.33
Fixation	2993	3273	280	
Fixation	3293	3373	80	
Fixation	3443	3573	130	
Fixation	3593	3703	110	
Fixation	3753	4053	300	
Saccade	4053	4073	20	
Saccade	4083	4103	20	
Saccade	4143	4193	50	
Fixation	4193	4272	80	
Fixation	4292	4362	70	
Saccade	4362	4402	40	
Fixation	4422	4632	210	
Saccade	4632	4652	20	
Fixation	4692	4922	230	
Saccade	4922	4942	20	
Fixation	4962	5352	390	
Fixation	5412	5482	70	
Saccade	5482	5552	70	
Saccade	5692	5712	20	
Fixation	5712	5842	130	
Fixation	5862	5942	80	
Fixation	5961	6391	430	
Fixation	6661	6771	110	
Fixation	6791	6901	110	
Fixation	6941	7171	230	
Fixation	7211	7321	110	
Fixation	7361	7471	110	
Fixation	7491	7571	80	
Saccade	7571	7601	30	
Saccade	7621	7750	130	
Fixation	7810	7900	90	
Fixation	7920	8010	90	
Fixation	8110	8320	210	
Fixation	8360	8600	240	
Saccade	8600	8660	60	13.27
Fixation	8660	9020	360	
Saccade	9020	9070	50	16.6
Fixation	9070	9190	120	
Fixation	9210	9320	110	
Fixation	9340	9539	200	
Fixation	9629	9739	110	
Saccade	9779	9819	40	
Saccade	9889	9909	20	
Saccade	9919	9999	80	
Fixation	9999	10119	120	
Saccade	10119	10139	20	
Saccade	10199	10219	20	
Fixation	10219	10359	140	
Saccade	10359	10409	50	
Fixation	10429	10679	250	
Saccade	10679	10709	30	3.5
Fixation	10709	11019	310	
Fixation	11108	11288	180	
Fixation	11388	11458	70	
Saccade	11458	11518	60	
Saccade	11538	11568	30	
Saccade	11608	11638	30	
Saccade	11688	11708	20	
Fixation	11788	11898	110	
Saccade	11968	12088	120	
Saccade	12108	12118	10	
Saccade	12128	12148	20	
Saccade	12168	12178	10	
Fixation	12178	12308	130	
Fixation	12378	12568	190	
Fixation	12638	12787	150	
Fixation	12907	13007	100	
Saccade	13057	13067	10	
Fixation	13067	13187	120	
Fixation	13207	13307	100	
Fixation	13357	13467	110	
Saccade	13467	13497	30	4.99
