event_type	start_time	end_time	duration	saccade_amplitude
Saccade	0	15	15	
Fixation	15	185	170	
Fixation	285	1324	1039	
Saccade	1324	1374	50	
Saccade	1854	1894	40	
Saccade	1974	2044	70	
Saccade	2054	2074	20	
Saccade	2084	2124	40	
Saccade	2134	2164	30	
Saccade	2184	2204	20	
Saccade	2224	2264	40	
Saccade	2284	2324	40	
Saccade	2344	2354	10	
Saccade	2364	2384	20	
Saccade	2394	2424	30	
Saccade	2444	2534	90	
Fixation	2534	2803	270	
Saccade	2803	2823	20	6.29
Fixation	2823	3203	380	
Saccade	3203	3233	30	
Saccade	3273	3333	60	
Fixation	3333	3873	540	
Saccade	3873	3893	20	4.73
Fixation	3893	4253	360	
Saccade	4253	4273	20	4.27
Fixation	4273	4692	420	
Saccade	4692	4762	70	14.39
Fixation	4762	5492	730	
Saccade	5492	5732	240	
Saccade	5762	5782	20	
Fixation	5782	6001	220	
Saccade	6001	6021	20	7.47
Fixation	6021	6091	70	
Saccade	6091	6121	30	7.73
Fixation	6121	6531	410	
Saccade	6531	6571	40	1.86
Fixation	6571	7591	1019	
Saccade	7750	7780	30	
Fixation	7780	8010	230	
Saccade	8010	8020	10	8.89
Fixation	8020	8180	160	
Saccade	8180	8200	20	4.92
Fixation	8200	8340	140	
Saccade	8340	8350	10	2.85
Fixation	8350	8420	70	
Saccade	8420	8440	20	4.47
Fixation	8440	8510	70	
Saccade	8510	8580	70	
Saccade	8590	8600	10	
Saccade	8630	8650	20	
Saccade	8710	8720	10	
Saccade	8760	8780	20	
Saccade	8830	8850	20	
Fixation	8850	9110	260	
Saccade	9110	9150	40	11.21
Fixation	9150	9509	360	
Saccade	9509	9549	40	
Saccade	9729	9749	20	
Saccade	9779	9859	80	
Saccade	9909	9919	10	
Fixation	9919	10139	220	
Saccade	10139	10169	30	6.17
Fixation	10169	10489	320	
Saccade	10489	10509	20	5.38
Fixation	10509	10639	130	
Saccade	10639	10669	30	4.88
Fixation	10669	11048	380	
Saccade	11048	11088	40	
Saccade	11118	11158	40	
Fixation	11158	11548	390	
Saccade	11548	11568	20	2.17
Fixation	11568	12328	760	
Saccade	12328	12338	10	
Saccade	12398	12428	30	
Fixation	12428	12977	550	
Saccade	12977	12997	20	3.99
Fixation	12997	13367	370	
Saccade	13367	13397	30	7.38
Fixation	13397	14107	710	
Saccade	14107	14117	10	8.4
Fixation	14117	14407	290	
Saccade	14407	14576	170	
Saccade	14616	14626	10	
Fixation	14626	14796	170	
Saccade	14796	14806	10	3.11
Fixation	14806	14906	100	
Saccade	14906	14926	20	6.91
Fixation	14926	15026	100	
Saccade	15026	15056	30	
Saccade	15196	15226	30	
Saccade	15246	15276	30	
Fixation	15276	15606	330	
Saccade	15606	15636	30	5.1
Fixation	15636	15906	270	
Fixation	15946	16026	80	
Saccade	16026	16046	20	2.8
Fixation	16046	16155	110	
Saccade	16155	16235	80	
Saccade	16305	16315	10	
Saccade	16335	16345	10	
Fixation	16345	16445	100	
Saccade	16445	16475	30	6.34
Fixation	16475	16825	350	
Saccade	16955	17045	90	
Saccade	17065	17155	90	
Saccade	17165	17215	50	
Saccade	17245	17315	70	
Saccade	17335	17375	40	
Fixation	17375	17635	260	
Saccade	17635	17725	90	26.08
Fixation	17725	18294	570	
Saccade	18304	18394	90	
Fixation	18394	18594	200	
Saccade	18594	18614	20	3.08
Fixation	18614	18694	80	
Saccade	18694	18734	40	
Saccade	18744	18804	60	
Fixation	18804	19074	270	
Saccade	19074	19104	30	10.65
Fixation	19104	20763	1659	
Saccade	20763	20863	100	
Saccade	20883	20903	20	
Saccade	20933	20953	20	
Fixation	20953	21382	430	
Saccade	21392	21482	90	
Saccade	21492	21532	40	
Saccade	21572	21592	20	
Saccade	21632	21672	40	
Fixation	21672	22262	590	
Saccade	22262	22272	10	5.54
Fixation	22272	22502	230	
Saccade	22502	22612	110	
Saccade	22652	22672	20	
Fixation	22672	23001	330	
Saccade	23001	23031	30	8.72
Fixation	23031	23181	150	
Saccade	23181	23201	20	4.43
Fixation	23201	23371	170	
