start_time	end_time	Block	Grid	IFU	Single Shape
0.305	0.415	1600.0	1600.0	514.5	1600.0
0.435	0.535	1600.0	1600.0	555.6	1600.0
0.785	0.944	1600.0	1600.0	1600.0	1600.0
1.534	1.624	1600.0	55.2	1600.0	1600.0
2.434	2.943	499.7	381.7	0.0	1600.0
2.963	3.033	936.5	179.6	140.0	1600.0
3.353	3.463	1600.0	0.0	400.0	1600.0
3.513	3.613	1600.0	0.0	285.8	1600.0
3.633	3.743	1042.9	19.9	225.6	1600.0
3.973	4.442	716.2	412.2	0.0	1600.0
4.502	4.922	825.8	307.0	0.0	1600.0
4.992	6.181	1161.0	211.7	363.5	1600.0
6.191	6.841	1152.5	166.6	356.1	0.0
7.061	8.55	0.0	1600.0	647.9	1600.0
8.94	9.08	1153.3	1.4	233.6	1600.0
9.14	9.3	776.4	438.8	0.0	1600.0
9.549	9.849	1600.0	0.0	584.3	1600.0
9.879	10.459	1600.0	0.0	621.4	1600.0
10.519	10.889	1600.0	0.0	508.8	1600.0
10.989	11.308	1600.0	246.9	9.0	1600.0
11.518	11.818	496.3	1600.0	191.4	1600.0
12.038	12.288	0.0	1600.0	747.3	642.4
12.328	12.698	0.0	1600.0	592.2	497.9
12.878	13.487	0.0	1600.0	693.3	1600.0
13.517	13.747	2.2	1600.0	531.8	203.6
13.807	14.017	250.9	1600.0	423.0	7.0
14.087	15.786	0.0	1600.0	747.8	1600.0
16.026	16.236	1080.4	127.1	101.8	1600.0
16.256	17.415	876.5	330.9	0.0	1600.0
17.425	17.615	1600.0	118.4	126.6	1600.0
17.685	19.614	1600.0	0.0	446.6	1600.0
19.834	20.243	0.0	1600.0	807.7	1600.0
20.263	21.962	0.0	1600.0	661.5	151.2
22.262	22.382	966.2	204.6	20.2	1600.0
22.402	22.602	1600.0	106.5	138.5	1600.0
22.662	23.042	1600.0	0.0	515.4	1600.0
23.102	23.282	1600.0	23.1	666.3	1600.0
23.321	23.401	1600.0	0.0	380.1	1600.0
23.431	23.571	1600.0	11.0	448.5	1600.0
23.671	23.951	1600.0	325.7	0.0	1600.0
24.021	24.561	1600.0	39.3	345.8	1600.0
24.571	25.15	886.6	199.6	51.0	58.1
25.43	25.52	0.0	1600.0	987.7	608.6
25.54	26.71	0.0	1600.0	784.8	1600.0
27.079	27.169	1600.0	0.0	547.8	1600.0
27.209	27.319	1226.8	8.5	287.5	1600.0
27.399	27.549	783.2	408.2	0.0	457.1
27.559	27.759	1600.0	305.8	0.0	1600.0
27.819	28.009	1282.8	24.4	336.0	0.0
28.089	28.289	720.4	442.6	0.0	1600.0
28.299	28.608	1600.0	169.6	88.3	1600.0
28.668	28.778	1600.0	26.4	723.2	1600.0
28.798	29.608	1600.0	45.6	549.5	1600.0
29.888	31.467	11.2	1600.0	795.1	1600.0
31.597	31.677	976.4	160.1	70.7	1600.0
31.777	32.096	1089.5	104.4	130.0	1600.0
32.146	32.276	1600.0	0.0	499.0	1600.0
32.296	32.436	1600.0	84.5	492.8	1600.0
32.486	32.826	1600.0	19.0	561.0	42.2
32.976	33.166	790.6	398.0	0.0	743.4
33.176	33.276	1600.0	244.0	26.0	521.9
33.376	33.765	1077.8	170.7	333.3	83.4
33.905	33.975	239.0	1600.0	1052.5	1600.0
34.075	34.465	9.8	1600.0	791.9	714.4
34.485	34.625	0.0	1600.0	651.4	593.6
34.655	34.915	0.0	1600.0	665.5	651.2
34.925	35.374	0.0	1600.0	687.3	680.2
35.424	35.674	0.0	1600.0	670.2	522.4
35.684	37.084	5.0	1600.0	500.2	1600.0
37.163	37.263	993.5	41.0	180.7	1600.0
37.273	37.363	905.7	132.4	79.8	1600.0
37.393	37.843	923.2	177.3	57.7	1600.0
37.863	38.693	712.4	370.6	0.0	1600.0
38.703	38.862	1600.0	134.4	117.2	1600.0
38.932	39.062	1600.0	0.0	608.6	1600.0
39.082	39.452	1600.0	0.0	384.0	1600.0
39.522	39.802	739.5	337.5	0.0	1600.0
39.862	40.462	1033.9	20.5	258.1	0.0
40.741	40.841	72.0	1600.0	809.6	1600.0
40.881	41.101	0.0	1600.0	625.6	1600.0
41.111	41.511	0.0	1600.0	675.4	1600.0
41.531	41.751	2.8	1600.0	716.9	1600.0
41.761	42.46	0.0	1600.0	659.0	1600.0
42.48	42.88	0.0	1600.0	765.1	784.9
42.9	43.33	0.0	1600.0	830.3	726.4
43.36	45.279	0.0	1600.0	657.0	1600.0
45.499	45.579	1099.6	94.0	134.0	1600.0
45.599	45.738	1194.9	74.0	196.2	1600.0
45.758	45.848	1600.0	74.0	170.1	1600.0
46.018	46.138	1600.0	150.8	779.6	1600.0
46.148	46.438	1600.0	0.0	579.1	1600.0
46.548	46.828	1600.0	365.0	0.0	1600.0
46.908	47.118	936.8	187.9	140.7	278.7
47.537	47.807	0.0	1600.0	762.7	1600.0
47.817	47.937	0.0	1600.0	765.7	1600.0
47.977	48.067	0.0	1600.0	820.7	1600.0
48.087	48.407	0.0	1600.0	774.7	694.2
48.447	48.697	0.0	1600.0	744.4	521.5
48.707	48.847	0.0	1600.0	658.1	324.8
48.867	49.017	0.0	1600.0	725.3	278.9
49.047	50.995	19.7	1600.0	641.6	1600.0
51.285	51.655	1600.0	133.4	94.7	1600.0
51.715	52.135	1600.0	0.0	368.7	1600.0
52.215	52.385	736.5	455.6	0.0	513.5
52.395	52.604	829.0	351.0	0.0	431.2
52.614	52.764	1600.0	320.0	0.0	1600.0
52.834	53.074	1297.8	28.4	319.5	34.5
53.114	53.224	930.7	260.1	8.0	13.4
53.284	53.454	126.8	1600.0	451.9	587.6
53.664	55.673	0.0	1600.0	768.0	1600.0
55.753	56.023	1010.2	314.6	141.0	1600.0
56.042	56.232	1042.1	127.0	117.8	1600.0
56.382	57.232	1388.3	0.0	530.8	124.0
57.252	57.332	1600.0	25.6	350.5	92.0
57.352	57.502	1600.0	58.7	281.6	32.0
57.582	58.131	1600.0	25.5	230.7	0.0
58.151	58.471	924.5	127.2	95.5	8.5
58.591	58.731	186.3	1600.0	405.9	1600.0
58.991	59.58	0.0	1600.0	765.1	1600.0
59.6	59.73	0.0	1600.0	741.1	606.2
59.76	60.04	0.0	1600.0	801.0	530.1
60.08	60.18	0.0	1600.0	748.3	436.9
60.2	60.33	0.0	1600.0	651.9	342.2
60.37	60.62	0.0	1600.0	750.3	446.2
60.65	61.06	0.0	1600.0	744.3	312.3
61.08	61.19	0.0	1600.0	688.2	230.4
61.219	61.469	0.0	1600.0	771.3	344.3
61.479	63.018	0.0	1600.0	686.0	1600.0
63.068	63.168	446.2	499.0	118.9	1600.0
64.038	64.468	826.5	1600.0	1600.0	1600.0
64.488	64.558	758.4	1600.0	1600.0	1600.0
64.598	64.827	757.3	1600.0	1600.0	1600.0
65.017	65.167	779.5	1600.0	1600.0	1600.0
65.187	65.547	756.8	1600.0	1600.0	1600.0
65.587	65.697	773.0	1600.0	1600.0	1600.0
65.717	65.977	818.5	1600.0	1600.0	1600.0
66.017	66.267	809.0	1600.0	1600.0	1600.0
66.287	66.396	777.3	1600.0	1600.0	1600.0
66.566	66.696	775.2	1600.0	1600.0	1600.0
66.716	67.836	790.5	1600.0	1600.0	1600.0
68.305	68.385	809.7	1600.0	1600.0	1600.0
68.435	70.584	789.8	1600.0	1600.0	1600.0
70.604	72.143	791.3	1600.0	1600.0	1600.0
72.163	73.472	801.2	1600.0	1600.0	1600.0
73.532	75.021	809.8	1600.0	1600.0	1600.0
