Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	1414	1414	1110.0	247.0
2384	2464	80	635.0	589.0
2484	2554	70	479.0	419.0
2574	2703	130	648.0	438.0
2743	3043	300	755.0	487.0
3053	3153	100	800.0	522.0
3193	3283	90	816.0	578.0
3293	3393	100	753.0	635.0
3413	3613	200	769.0	649.0
3853	4133	280	929.0	616.0
4153	4452	300	874.0	505.0
4462	4562	100	851.0	526.0
4582	4942	360	783.0	634.0
4972	5262	290	858.0	591.0
5362	5632	270	1189.0	645.0
5682	6271	590	1146.0	628.0
6361	6481	120	534.0	518.0
6631	6701	70	225.0	525.0
6921	7361	440	690.0	590.0
7391	7481	90	746.0	601.0
7521	7811	290	889.0	756.0
8030	8190	160	1345.0	585.0
8560	8770	210	794.0	520.0
8840	9190	350	725.0	630.0
9230	9320	90	631.0	569.0
9370	9600	230	733.0	402.0
9610	10709	1099	655.0	554.0
10749	10849	100	713.0	600.0
11039	11109	70	1491.0	413.0
11129	11339	210	1307.0	410.0
11498	11768	270	1085.0	497.0
11778	12228	450	917.0	493.0
12408	12508	100	1374.0	603.0
12608	12698	90	1269.0	648.0
12718	12978	260	1252.0	664.0
12998	13237	240	1211.0	637.0
13367	13447	80	336.0	568.0
13557	13657	100	639.0	499.0
13857	13947	90	257.0	547.0
14127	14377	250	651.0	406.0
14407	14827	420	683.0	351.0
14867	15046	180	629.0	613.0
15086	15196	110	684.0	595.0
15206	15386	180	770.0	604.0
15396	15746	350	737.0	596.0
15796	15936	140	1055.0	936.0
15956	16156	200	932.0	877.0
16226	16546	320	709.0	435.0
16556	19104	2549	741.0	429.0
19444	19644	200	1143.0	395.0
19684	19994	310	975.0	439.0
20014	20283	270	736.0	425.0
20293	20493	200	735.0	514.0
20533	20703	170	645.0	384.0
20743	21003	260	814.0	458.0
21043	21203	160	649.0	445.0
21243	21503	260	820.0	484.0
21603	22002	400	715.0	515.0
22022	22392	370	768.0	544.0
22402	22492	90	704.0	529.0
22682	22762	80	1354.0	634.0
22842	23122	280	1116.0	690.0
23162	23352	190	1083.0	638.0
23522	23602	80	476.0	421.0
23612	24121	510	761.0	401.0
24381	24801	420	1021.0	623.0
24821	25001	180	929.0	483.0
