event_type	start_time	end_time	duration	saccade_amplitude
Saccade	55	115	60	
Saccade	135	145	10	
Saccade	345	365	20	
Fixation	365	455	90	
Saccade	535	555	20	
Fixation	595	835	240	
Fixation	874	954	80	
Fixation	974	1104	130	
Fixation	1124	1354	230	
Fixation	1374	1504	130	
Fixation	1544	1804	260	
Fixation	1824	1904	80	
Fixation	1944	2054	110	
Fixation	2074	2184	110	
Fixation	2224	2294	70	
Saccade	2294	2314	20	
Fixation	2354	2873	520	
Saccade	2933	2953	20	
Fixation	2953	3153	200	
Saccade	3153	3173	20	4.05
Fixation	3173	3293	120	
Fixation	3313	3403	90	
Fixation	3463	3673	210	
Fixation	3693	3773	80	
Saccade	3773	3793	20	3.64
Fixation	3793	3973	180	
Fixation	3993	4083	90	
Fixation	4123	4243	120	
Saccade	4263	4312	50	
Saccade	4332	4352	20	
Fixation	4372	4452	80	
Saccade	4452	4482	30	
Fixation	4522	4642	120	
Fixation	4662	4902	240	
Fixation	4922	5012	90	
Saccade	5072	5092	20	
Fixation	5092	5162	70	
Saccade	5162	5182	20	
Fixation	5222	5302	80	
Fixation	5342	5452	110	
Saccade	5492	5512	20	
Fixation	5512	5682	170	
Saccade	5682	5712	30	
Saccade	5782	5862	80	
Saccade	5902	5962	60	
Fixation	6071	6151	80	
Saccade	6211	6231	20	
Fixation	6231	6321	90	
Saccade	6421	6451	30	
Saccade	6471	6491	20	
Fixation	6491	6561	70	
Saccade	6561	6581	20	
Fixation	6741	6851	110	
Saccade	6851	6861	10	
Fixation	6941	7021	80	
Saccade	7091	7111	20	
Fixation	7171	7271	100	
Fixation	7311	7411	100	
Saccade	7411	7421	10	
Saccade	7481	7491	10	
Fixation	7491	7820	330	
Fixation	7840	7930	90	
Fixation	7970	8070	100	
Fixation	8110	8220	110	
Fixation	8240	8370	130	
Fixation	8410	8660	250	
Fixation	8680	9070	390	
Fixation	9090	9170	80	
Fixation	9210	9340	130	
Saccade	9410	9460	50	
Saccade	9480	9510	30	
Saccade	9549	9569	20	
Saccade	9649	9659	10	
Saccade	9699	9739	40	
Fixation	9739	9809	70	
Saccade	9939	9959	20	
Fixation	9959	10109	150	
Saccade	10109	10139	30	
Fixation	10179	10289	110	
Fixation	10309	10419	110	
Saccade	10489	10509	20	
Saccade	10619	10649	30	
Fixation	10649	10789	140	
Saccade	10789	10809	20	
Fixation	10859	10949	90	
Saccade	11009	11079	70	
Saccade	11199	11219	20	
Fixation	11258	11368	110	
Saccade	11388	11438	50	
Fixation	11438	11518	80	
Saccade	11558	11578	20	
Fixation	11578	11788	210	
Fixation	11808	12068	260	
Fixation	12108	12328	220	
Saccade	12388	12458	70	
Saccade	12508	12548	40	
Saccade	12588	12618	30	
Saccade	12658	12688	30	
Saccade	12708	12728	20	
Saccade	12738	12768	30	
Saccade	12788	12828	40	
Saccade	12838	12878	40	
Fixation	12928	13047	120	
Fixation	13107	13187	80	
Saccade	13187	13207	20	2.03
Fixation	13207	13297	90	
Saccade	13297	13317	20	
Saccade	13357	13397	40	
Fixation	13397	13577	180	
Saccade	13577	13637	60	
Saccade	13677	13697	20	
Fixation	13697	13897	200	
Saccade	13897	13917	20	
Fixation	13987	14057	70	
Saccade	14127	14157	30	
Fixation	14157	14297	140	
Saccade	14297	14337	40	
Fixation	14377	14487	110	
Saccade	14537	14567	30	
Fixation	14567	14906	340	
Saccade	14956	14986	30	
Fixation	14986	15336	350	
Fixation	15376	15456	80	
Saccade	15476	15496	20	
Fixation	15496	15656	160	
Saccade	15656	15686	30	5.87
Fixation	15686	15876	190	
Fixation	15896	15986	90	
Saccade	16066	16096	30	
Saccade	16226	16246	20	
Fixation	16326	16555	230	
Fixation	16575	16845	270	
Fixation	16905	16985	80	
Fixation	17005	17125	120	
Fixation	17145	17255	110	
Fixation	17295	17405	110	
Fixation	17425	17535	110	
Fixation	17575	17885	310	
Saccade	17885	17935	50	
Saccade	17975	18005	30	
Saccade	18015	18055	40	
Saccade	18105	18135	30	
Saccade	18155	18194	40	
Fixation	18254	18354	100	
Saccade	18374	18404	30	
Fixation	18404	18484	80	
Saccade	18564	18634	70	
Fixation	18634	18724	90	
Saccade	18724	18754	30	
Saccade	18824	18854	30	
Fixation	18854	19074	220	
Fixation	19094	19174	80	
Saccade	19174	19204	30	
Saccade	19264	19294	30	
Fixation	19404	19534	130	
Saccade	19534	19544	10	1.22
Fixation	19544	19634	90	
Fixation	19654	19884	230	
Saccade	19923	19943	20	
Fixation	19943	20053	110	
Fixation	20073	20173	100	
Fixation	20193	20453	260	
Fixation	20473	20603	130	
Fixation	20623	20723	100	
Saccade	20763	20843	80	
Saccade	20863	20893	30	
Saccade	20913	20933	20	
Fixation	20933	21033	100	
Fixation	21073	21173	100	
Fixation	21193	21303	110	
Fixation	21363	21483	120	
Saccade	21483	21573	90	
Saccade	21583	21603	20	
Fixation	21603	21842	240	
Fixation	21892	21972	80	
Fixation	21992	22152	160	
Saccade	22152	22222	70	21.43
Fixation	22222	22502	280	
Saccade	22522	22582	60	
Fixation	22662	22782	120	
Fixation	22822	23022	200	
Saccade	23022	23052	30	
Fixation	23072	23192	120	
Fixation	23212	23322	110	
Saccade	23342	23411	70	
Saccade	23431	23451	20	
Fixation	23491	23731	240	
Fixation	23771	23941	170	
Fixation	23961	24041	80	
Saccade	24061	24121	60	
Fixation	24121	24321	200	
Fixation	24341	24421	80	
Fixation	24441	24551	110	
Saccade	24591	24671	80	
Saccade	24691	24741	50	
Saccade	24751	24781	30	
Saccade	24801	24821	20	
Saccade	24861	24901	40	
Fixation	24901	24971	70	
Fixation	24991	25081	90	
Saccade	25081	25100	20	
Saccade	25120	25150	30	
Saccade	25200	25230	30	
Fixation	25270	25450	180	
Saccade	25450	25460	10	
Fixation	25540	25690	150	
Saccade	25690	25710	20	
Fixation	25860	25930	70	
Saccade	25930	25970	40	7.95
Fixation	25970	26270	300	
Saccade	26270	26360	90	
Saccade	26380	26420	40	
Saccade	26450	26470	20	
Fixation	26490	26580	90	
Saccade	26580	26610	30	
Fixation	26630	26760	130	
Saccade	26820	26849	30	
Fixation	26849	27159	310	
Saccade	27179	27219	40	
Fixation	27219	27519	300	
Saccade	27519	27619	100	
Saccade	27629	27649	20	
Saccade	27659	27719	60	
Fixation	27859	28039	180	
Saccade	28039	28069	30	
Fixation	28129	28239	110	
Saccade	28309	28349	40	
Fixation	28349	28608	260	
Saccade	28608	28668	60	26.65
Fixation	28668	28768	100	
Fixation	28828	28898	70	
Saccade	28958	29008	50	
Saccade	29028	29048	20	
Fixation	29108	29338	230	
Fixation	29378	29598	220	
Saccade	29598	29618	20	
Fixation	29658	29758	100	
Fixation	29778	29858	80	
Saccade	29858	29898	40	8.51
Fixation	29898	30048	150	
Fixation	30088	30258	170	
Saccade	30258	30307	50	
Fixation	30377	30457	80	
Fixation	30477	30657	180	
Fixation	30737	30907	170	
Fixation	30927	30997	70	
Fixation	31137	31257	120	
Fixation	31297	31407	110	
Fixation	31427	31537	110	
Saccade	31597	31627	30	
Fixation	31697	31957	260	
Fixation	31977	32216	240	
Fixation	32256	32756	500	
Fixation	32776	32886	110	
Fixation	32906	33116	210	
Saccade	33116	33126	10	
Saccade	33146	33176	30	
Saccade	33226	33336	110	
Saccade	33416	33456	40	
Fixation	33476	33586	110	
Saccade	33656	33676	20	
Fixation	33676	33875	200	
Fixation	33895	34015	120	
Saccade	34015	34045	30	6.12
Fixation	34045	34155	110	
Saccade	34195	34215	20	
Fixation	34215	34335	120	
Saccade	34335	34355	20	4.94
Fixation	34355	34465	110	
Saccade	34465	34505	40	
Saccade	34605	34625	20	
Saccade	34665	34765	100	
Saccade	34875	34905	30	
Fixation	34905	34975	70	
Fixation	34995	35355	360	
Saccade	35355	35385	30	
Fixation	35425	35654	230	
