Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
944	1014	70
1094	1124	30
1144	1174	30
1194	1214	20
1384	1424	40
1444	1484	40
1504	1534	30
1544	1624	80
1654	1744	90
1764	1784	20
1814	1834	20
1854	1874	20
1914	1934	20
1974	2034	60
2064	2084	20
2094	2104	10
2164	2174	10
2214	2224	10
2863	2873	10
3233	3273	40
4193	4213	20
4522	4542	20
4842	4862	20
5312	5332	20
5342	5362	20
5422	5462	40
5792	5802	10
5992	6002	10
6501	6521	20
6541	6601	60
6651	6711	60
6811	6851	40
6971	6991	20
7920	7940	20
7980	8000	20
8170	8210	40
8300	8390	90
8510	8550	40
8650	8670	20
8690	8710	20
8720	8790	70
9050	9080	30
9300	9330	30
9689	9739	50
10109	10129	20
10169	10199	30
10369	10389	20
10409	10449	40
10759	10799	40
11179	11218	40
11558	11618	60
11998	12028	30
12158	12178	20
12348	12368	20
12388	12428	40
12838	12878	40
12937	12967	30
13027	13047	20
13827	13877	50
14197	14217	20
14337	14367	30
14886	14906	20
14996	15006	10
15176	15206	30
16346	16385	40
16725	16755	30
16905	16955	50
16995	17005	10
17025	17045	20
17205	17225	20
17265	17285	20
17495	17515	20
17575	17615	40
17835	17865	30
17885	17915	30
18104	18134	30
18264	18294	30
18364	18384	20
18404	18414	10
18424	18444	20
18694	18714	20
18734	18754	20
19034	19064	30
19214	19234	20
19254	19274	20
19464	19484	20
19594	19644	50
19664	19704	40
19744	19783	40
19823	19873	50
19913	19933	20
20283	20303	20
20703	20733	30
21123	21153	30
21223	21253	30
21622	21722	100
21742	21832	90
21982	22002	20
22052	22152	100
22192	22212	20
22232	22242	10
22662	22712	50
22912	22952	40
23082	23102	20
23142	23162	20
23231	23251	20
23351	23381	30
23421	23441	20
23681	23701	20
24131	24151	20
24911	24940	30
25290	25320	30
25560	25620	60
25830	25850	20
26020	26050	30
26520	26560	40
26849	26859	10
27509	27549	40
27879	27909	30
27929	27949	20
28059	28099	40
28708	28728	20
28778	28818	40
28918	28938	20
29738	29778	40
32896	32906	10
32916	32936	20
33146	33196	50
33286	33306	20
33326	33406	80
33525	33545	20
33565	33585	20
33765	33795	30
34035	34065	30
34105	34135	30
34155	34175	20
34355	34405	50
34425	34445	20
34605	34615	10
34625	34655	30
34745	34765	20
35344	35364	20
36304	36324	20
36414	36434	20
36784	36814	30
36914	36944	30
37163	37183	20
37793	37803	10
37933	37963	30
38043	38073	30
38093	38113	20
38133	38143	10
38852	38872	20
39002	39032	30
39052	39092	40
39112	39122	10
39152	39182	30
39382	39402	20
39532	39552	20
39592	39612	20
40122	40182	60
40202	40302	100
40322	40332	10
40611	40641	30
40791	40821	30
40941	40961	20
40971	40981	10
41001	41041	40
41131	41161	30
41361	41381	20
41461	41481	20
41521	41541	20
41721	41751	30
41811	41891	80
41911	41941	30
41961	41991	30
42061	42071	10
42150	42190	40
42430	42470	40
42510	42540	30
42620	42650	30
42680	42690	10
42710	42740	30
42790	42810	20
43120	43140	20
43200	43270	70
43670	43690	20
43850	43859	10
43959	43989	30
44039	44149	110
44159	44179	20
44709	44739	30
45009	45029	20
45469	45499	30
45688	45718	30
45988	46008	20
46198	46218	20
46488	46518	30
46688	46708	20
46728	46748	20
46838	46858	20
47268	47297	30
47357	47367	10
47377	47397	20
47787	47807	20
47827	47847	20
48117	48157	40
48427	48477	50
49126	49166	40
49556	49586	30
50646	50666	20
51105	51175	70
51245	51265	20
51855	51885	30
52175	52205	30
52375	52385	10
53134	53144	10
53544	53574	30
54293	54323	30
54403	54433	30
54533	54543	10
55453	55463	10
56002	56022	20
56082	56102	20
56262	56282	20
56352	56362	10
56542	56562	20
56582	56602	20
56782	56822	40
56952	57032	80
57052	57092	40
57152	57182	30
57532	57571	40
57621	57651	30
57801	57821	20
58131	58151	20
58171	58201	30
58441	58461	20
58711	58761	50
58971	58991	20
59041	59081	40
59141	59191	50
59271	59291	20
59340	59380	40
59570	59590	20
59810	59830	20
59860	59920	60
60090	60120	30
60270	60300	30
60370	60390	20
60620	60670	50
60870	60880	10
61769	61779	10
62199	62219	20
62289	62359	70
62479	62499	20
62639	62659	20
62918	62938	20
63168	63228	60
63238	63248	10
63258	63318	60
63548	63558	10
63688	63718	30
63798	63888	90
63958	63978	20
64477	64497	20
64537	64547	10
64567	64587	20
64607	64657	50
64677	64727	50
65167	65177	10
65207	65267	60
65747	65767	20
66047	66087	40
66396	66436	40
66666	66686	20
67306	67326	20
67686	67696	10
68445	68465	20
68665	68685	20
68765	68795	30
68875	68905	30
68945	68985	40
69025	69085	60
70404	70444	40
70554	70574	20
71893	71923	30
72043	72063	20
72073	72093	20
72123	72153	30
72173	72193	20
72233	72243	10
72503	72523	20
72753	72773	20
72913	72933	20
73402	73432	30
73532	73572	40
73612	73642	30
73702	73722	20
74182	74192	10
74272	74292	20
74302	74342	40
74612	74652	40
74831	74861	30
74951	74961	10
75141	75161	20
75191	75221	30
75251	75271	20
75301	75311	10
77120	77140	20
77300	77350	50
77770	77820	50
77840	77860	20
78000	78030	30
78269	78279	10
78439	78459	20
78609	78659	50
78869	78889	20
78969	78989	20
78999	79069	70
79429	79439	10
79479	79489	10
79769	79799	30
80268	80338	70
81248	81288	40
81717	81727	10
81907	81947	40
83556	83576	20
83586	83616	30
83676	83756	80
83766	83776	10
83786	83846	60
83896	83936	40
84266	84286	20
84486	84606	120
84726	84766	40
84916	84946	30
86755	86844	90
86924	86994	70
87114	87134	20
87214	87244	30
87924	87954	30
88224	88264	40
88713	88753	40
88773	88813	40
88963	88983	20
89153	89183	30
89373	89413	40
89613	89623	10
89823	89833	10
89953	90053	100
90262	90312	50
90482	90522	40
90592	90632	40
90642	90662	20
90682	90702	20
90722	90742	20
90892	90922	30
91162	91172	10
91182	91202	20
91322	91342	20
91372	91392	20
91462	91492	30
91792	91842	50
92241	92271	30
92291	92311	20
92331	92351	20
92721	92791	70
92831	92851	20
92861	92901	40
93151	93171	20
93351	93361	10
93601	93630	30
94150	94170	20
95789	95829	40
95839	95849	10
95859	95889	30
95909	95929	20
95939	95979	40
96029	96039	10
96339	96379	40
97088	97098	10
97598	97628	30
97638	97658	20
97758	97778	20
97958	97978	20
98268	98288	20
98328	98348	20
98368	98388	20
98558	98638	80
98748	98758	10
98847	98857	10
98887	98897	10
99487	99507	20
99527	99547	20
99737	99777	40
99787	99797	10
100287	100307	20
100317	100327	10
100347	100417	70
100487	100496	10
100536	100566	30
100676	100716	40
100846	100916	70
100976	101006	30
101046	101096	50
101146	101166	20
101366	101396	30
101416	101426	10
101596	101616	20
102026	102046	20
102086	102096	10
102305	102345	40
102565	102605	40
103425	103485	60
103595	103605	10
104114	104144	30
104534	104584	50
104864	104884	20
104904	104924	20
105384	105394	10
105803	105813	10
106633	106653	20
106733	106773	40
106823	106863	40
106893	106923	30
106983	106993	10
107023	107063	40
107103	107113	10
107183	107193	10
107303	107382	80
107752	107772	20
108172	108282	110
108292	108312	20
108402	108452	50
108482	108502	20
108522	108542	20
108642	108662	20
108962	109022	60
110391	110421	30
110451	110481	30
110601	110631	30
110711	110721	10
110990	111010	20
111180	111270	90
111310	111330	20
111500	111560	60
111820	111870	50
112030	112060	30
112190	112260	70
112500	112529	30
112959	112969	10
113199	113219	20
113319	113359	40
113659	113669	10
113739	113759	20
113859	113889	30
114288	114308	20
114328	114348	20
114778	114788	10
114798	114838	40
114968	114988	20
115068	115088	20
115908	115927	20
115967	115987	20
116927	116967	40
117157	117177	20
117197	117217	20
117467	117497	30
117686	117726	40
117766	117786	20
117806	117826	20
117936	117966	30
118006	118016	10
118076	118096	20
118266	118306	40
119216	119236	20
119276	119296	20
119395	119445	50
119465	119485	20
119585	119615	30
119865	119895	30
119905	119915	10
120075	120095	20
120175	120215	40
120265	120285	20
120475	120495	20
120565	120575	10
120595	120645	50
120665	120705	40
120875	120895	20
120955	120975	20
121055	121065	10
121134	121154	20
121164	121184	20
121354	121364	10
121384	121424	40
121854	121864	10
121954	121974	20
122394	122414	20
122534	122574	40
122604	122624	20
122634	122664	30
122803	122823	20
122973	122983	10
123013	123053	40
123253	123273	20
123293	123303	10
123323	123343	20
123363	123383	20
123483	123503	20
123583	123603	20
123623	123633	10
123643	123663	20
123883	123963	80
124103	124123	20
124133	124163	30
124343	124363	20
124652	124672	20
125392	125402	10
125462	125482	20
125492	125502	10
125522	125542	20
125552	125582	30
125772	125802	30
125922	125942	20
126291	126331	40
126551	126571	20
126611	126651	40
127161	127171	10
127331	127361	30
127371	127391	20
127551	127591	40
128140	128150	10
128160	128170	10
128180	128200	20
128220	128240	20
128310	128350	40
128740	128760	20
128960	128980	20
129160	129180	20
129270	129290	20
129430	129460	30
129639	129649	10
129779	129809	30
129869	129939	70
130029	130039	10
130049	130069	20
130089	130109	20
130129	130149	20
130169	130189	20
130329	130369	40
130459	130539	80
130629	130649	20
130699	130729	30
130749	130789	40
131019	131069	50
131119	131159	40
131189	131209	20
131678	131718	40
132228	132248	20
132288	132298	10
132318	132368	50
132488	132508	20
132518	132538	20
132578	132598	20
132638	132688	50
132758	132778	20
132978	132998	20
133477	133517	40
133527	133547	20
133647	133657	10
134727	134747	20
135136	135226	90
135466	135486	20
135536	135556	20
135626	135666	40
135966	135986	20
135996	136006	10
136036	136056	20
136196	136226	30
136276	136296	20
136346	136366	20
136555	136565	10
136575	136605	30
136615	136635	20
136655	136675	20
136945	136965	20
136995	137005	10
137085	137105	20
137115	137135	20
137155	137165	10
137325	137345	20
137365	137375	10
137545	137575	30
137635	137645	10
137675	137685	10
137735	137755	20
137785	137805	20
138195	138234	40
138464	138474	10
138514	138534	20
138784	138804	20
138874	138894	20
139344	139374	30
139644	139684	40
140193	140263	70
140363	140373	10
140393	140403	10
141233	141253	20
141403	141453	50
141513	141543	30
141563	141583	20
141603	141623	20
142462	142492	30
142612	142642	30
142652	142702	50
142712	142752	40
142762	142772	10
142852	142882	30
143172	143202	30
143222	143242	20
143252	143262	10
143391	143401	10
143441	143451	10
143611	143631	20
143641	143661	20
144091	144121	30
144351	144391	40
144421	144441	20
144481	144501	20
144611	144641	30
145041	145060	20
145160	145190	30
145350	145370	20
145410	145430	20
145710	145720	10
145970	145980	10
145990	146010	20
146680	146720	40
146829	146849	20
147169	147189	20
147209	147219	10
147339	147369	30
147759	147809	50
149188	149228	40
149378	149528	150
149658	149668	10
149738	149778	40
149788	149808	20
150018	150058	40
150837	150857	20
150917	150957	40
150987	150997	10
151007	151047	40
151587	151617	30
151747	151787	40
152326	152346	20
152426	152456	30
152506	152546	40
153226	153236	10
153256	153286	30
153416	153436	20
154265	154285	20
154605	154635	30
154695	154715	20
155155	155205	50
155255	155295	40
155305	155324	20
156094	156114	20
156124	156154	30
156174	156184	10
156304	156324	20
156344	156364	20
159192	159252	60
160491	160521	30
160571	160591	20
