event_type	start_time	end_time	duration	saccade_amplitude
Saccade	55	75	20	
Fixation	75	175	100	
Fixation	315	405	90	
Saccade	405	425	20	3.07
Fixation	425	685	260	
Saccade	685	705	20	
Fixation	765	845	80	
Saccade	864	894	30	
Fixation	1014	1234	220	
Saccade	1234	1254	20	
Saccade	1314	1374	60	
Saccade	1664	1694	30	
Saccade	1734	1774	40	
Saccade	2134	2164	30	
Saccade	2174	2194	20	
Saccade	2264	2284	20	
Saccade	2304	2314	10	
Saccade	2354	2374	20	
Saccade	2434	2464	30	
Fixation	2533	2773	240	
Saccade	2773	2793	20	
Saccade	2833	2853	20	
Fixation	2853	3153	300	
Saccade	3163	3223	60	
Saccade	4242	4272	30	
Saccade	4862	4902	40	
Saccade	5012	5032	20	
Saccade	5102	5122	20	
Fixation	5122	5222	100	
Saccade	5222	5242	20	
Saccade	5332	5362	30	
Fixation	5412	5532	120	
Fixation	5552	5672	120	
Saccade	5672	5702	30	5.34
Fixation	5702	5772	70	
Saccade	5772	5792	20	1.8
Fixation	5792	5872	80	
Saccade	6201	6221	20	
Saccade	6241	6251	10	
Saccade	6281	6291	10	
Fixation	6361	6631	270	
Saccade	6871	6901	30	
Saccade	6931	6951	20	
Saccade	6971	7041	70	
Fixation	7081	7261	180	
Fixation	7331	7870	540	
Saccade	7940	7990	50	
Fixation	7990	8090	100	
Saccade	8090	8110	20	
Saccade	8130	8160	30	
Saccade	8220	8280	60	
Saccade	8310	8350	40	
Saccade	8360	8410	50	
Saccade	8510	8530	20	
Saccade	8560	8580	20	
Fixation	8630	8850	220	
Saccade	8850	8870	20	4.01
Fixation	8870	9050	180	
Saccade	9050	9080	30	
Saccade	9180	9200	20	
Saccade	9210	9240	30	
Saccade	9280	9329	50	
Fixation	9329	9559	230	
Fixation	9579	9659	80	
Fixation	9799	9909	110	
Fixation	9949	10059	110	
Fixation	10079	10159	80	
Saccade	10159	10229	70	
Saccade	10279	10299	20	
Fixation	10349	10479	130	
Fixation	10499	10589	90	
Saccade	10589	10599	10	1.69
Fixation	10599	10759	160	
Saccade	10829	10849	20	
Saccade	11618	11688	70	
Saccade	13697	13727	30	
Saccade	13877	13917	40	
Saccade	14237	14267	30	
Saccade	14596	14626	30	
Saccade	15096	15186	90	
Saccade	15296	15326	30	
Saccade	15336	15386	50	
Saccade	15396	15446	50	
Saccade	15566	15636	70	
Saccade	15766	15816	50	
Saccade	15856	15876	20	
Saccade	15906	15926	20	
Saccade	16095	16145	50	
Saccade	16995	17015	20	
Saccade	17395	17415	20	
Saccade	17475	17495	20	
Saccade	17545	17575	30	
Fixation	17575	17645	70	
Saccade	17685	17734	50	
Saccade	17834	17874	40	
Saccade	17894	17944	50	
Saccade	17984	18024	40	
Fixation	18024	18214	190	
Fixation	18234	18344	110	
Fixation	18364	18474	110	
Saccade	18514	18574	60	
Saccade	18614	18644	30	
Saccade	18714	18744	30	
Fixation	18844	18914	70	
Fixation	18934	19024	90	
Fixation	19084	19194	110	
Fixation	19214	19294	80	
Fixation	19314	19423	110	
Fixation	19443	19553	110	
Saccade	19553	19573	20	
Saccade	19673	19693	20	
Saccade	19703	19723	20	
Saccade	19733	19813	80	
Fixation	19893	19993	100	
Saccade	19993	20013	20	3.21
Fixation	20013	20093	80	
Saccade	20093	20113	20	
Saccade	20133	20173	40	
Saccade	20213	20243	30	
Saccade	20353	20373	20	
Fixation	20393	20503	110	
Fixation	20543	20663	120	
Saccade	20733	20773	40	
Fixation	20833	21023	190	
Saccade	21023	21073	50	
Saccade	21122	21162	40	
Fixation	21162	21242	80	
Fixation	21282	21382	100	
Fixation	21402	21502	100	
Saccade	21502	21532	30	
Saccade	21552	21582	30	
Fixation	21582	21692	110	
Fixation	21812	21962	150	
Fixation	22082	22202	120	
Saccade	22202	22242	40	
Fixation	22332	22542	210	
Saccade	22542	22572	30	
Fixation	22632	23001	370	
Saccade	23001	23041	40	9.51
Fixation	23041	23171	130	
Fixation	23331	23441	110	
Fixation	23481	23591	110	
Fixation	23611	23681	70	
Saccade	23681	23731	50	
Fixation	23751	24281	530	
Fixation	24301	24411	110	
Fixation	24431	24540	110	
Fixation	24560	24690	130	
Fixation	24750	24980	230	
Fixation	25000	25790	790	
Fixation	25810	26130	320	
Saccade	26130	26149	20	4.51
Fixation	26149	26359	210	
Saccade	26359	26429	70	
Saccade	26459	26489	30	
Saccade	26529	26579	50	
Fixation	26579	26699	120	
Saccade	26759	26779	20	
Saccade	26849	26869	20	
Fixation	26869	27049	180	
Saccade	27069	27119	50	
Saccade	27129	27149	20	
Saccade	27169	27189	20	
Saccade	27199	27209	10	
Saccade	27239	27249	10	
