Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
305	415	110	606.0	470.0
435	555	120	777.0	545.0
705	1264	560	853.0	581.0
1284	1354	70	866.0	652.0
1424	1634	210	851.0	654.0
1674	1804	130	848.0	678.0
1824	1924	100	834.0	717.0
2074	2274	200	856.0	722.0
2344	2474	130	868.0	753.0
2494	2583	90	849.0	746.0
2623	2773	150	831.0	753.0
2793	2923	130	829.0	712.0
2943	3033	90	824.0	700.0
3113	3233	120	733.0	673.0
3513	3603	90	1079.0	683.0
3623	3733	110	1016.0	661.0
3753	3823	70	1021.0	676.0
4153	4282	130	647.0	494.0
4352	4452	100	675.0	469.0
4602	4872	270	749.0	556.0
4892	5002	110	779.0	672.0
5042	5182	140	804.0	761.0
5322	5682	360	895.0	837.0
5722	5892	170	852.0	844.0
6271	6381	110	1179.0	646.0
6521	6781	260	915.0	641.0
6801	6881	80	771.0	627.0
7371	7501	130	1186.0	745.0
7521	7641	120	1173.0	767.0
8110	8190	80	417.0	566.0
8210	8300	90	534.0	553.0
8370	8600	230	684.0	430.0
8710	8870	160	843.0	656.0
8940	9090	150	839.0	668.0
9160	9270	110	775.0	396.0
9290	9400	110	778.0	453.0
9420	9569	150	745.0	515.0
9719	9859	140	865.0	643.0
9879	9969	90	781.0	701.0
9979	10099	120	816.0	766.0
10179	10399	220	859.0	639.0
10439	10669	230	784.0	660.0
10709	10909	200	684.0	709.0
10969	11089	120	709.0	696.0
11188	11278	90	719.0	753.0
11288	11518	230	771.0	788.0
11538	11638	100	776.0	778.0
11658	11768	110	763.0	791.0
12068	12178	110	1040.0	692.0
12268	12488	220	854.0	741.0
12508	13067	560	804.0	648.0
13087	13377	290	791.0	701.0
13507	13667	160	667.0	656.0
13907	14037	130	1091.0	735.0
14057	14147	90	1016.0	748.0
14207	14307	100	987.0	793.0
14756	14866	110	524.0	404.0
14886	14966	80	582.0	384.0
15036	15176	140	791.0	405.0
15196	15386	190	806.0	381.0
15516	15716	200	779.0	555.0
15856	15986	130	882.0	659.0
16136	16256	120	818.0	632.0
16276	16415	140	792.0	584.0
16435	16765	330	777.0	540.0
16805	17015	210	750.0	538.0
17145	17255	110	693.0	468.0
17335	17565	230	656.0	450.0
17605	17865	260	909.0	727.0
18045	18264	220	824.0	591.0
18284	18564	280	847.0	585.0
18584	18754	170	886.0	605.0
18774	19274	500	888.0	591.0
19294	19424	130	877.0	642.0
19594	19664	70	1335.0	547.0
19704	19883	180	1152.0	597.0
19903	20033	130	987.0	654.0
20133	20233	100	1260.0	618.0
20393	20563	170	873.0	674.0
20653	20933	280	974.0	776.0
21013	21213	200	730.0	694.0
21493	21612	120	599.0	435.0
21652	21722	70	731.0	479.0
21802	21902	100	887.0	580.0
21942	22052	110	894.0	621.0
22072	22302	230	929.0	651.0
22352	22442	90	1092.0	755.0
22522	22622	100	1068.0	714.0
22642	22752	110	1028.0	656.0
22792	23012	220	976.0	649.0
23052	23451	400	906.0	659.0
23621	23711	90	833.0	685.0
23751	23881	130	798.0	683.0
23921	24001	80	771.0	685.0
24421	24511	90	1108.0	748.0
24571	24821	250	882.0	728.0
24841	24931	90	832.0	680.0
25010	25350	340	827.0	596.0
25370	25450	80	824.0	605.0
25540	25690	150	698.0	608.0
25750	25930	180	706.0	574.0
26130	26220	90	1197.0	769.0
26240	26470	230	1119.0	750.0
27089	27199	110	737.0	545.0
27219	27299	80	770.0	494.0
27319	27389	70	723.0	454.0
27409	27499	90	764.0	506.0
27519	27619	100	781.0	535.0
27639	28019	380	815.0	569.0
28059	28189	130	863.0	612.0
28209	28319	110	893.0	625.0
28359	28428	70	912.0	608.0
28488	28748	260	909.0	590.0
29058	29238	180	1177.0	670.0
29638	29968	330	1020.0	618.0
30038	30107	70	1171.0	701.0
30327	30487	160	782.0	679.0
30597	30687	90	909.0	705.0
30977	31097	120	968.0	924.0
31337	31417	80	727.0	479.0
31497	31627	130	852.0	380.0
31727	31816	90	859.0	606.0
31826	31986	160	882.0	567.0
32176	32256	80	847.0	435.0
32276	32406	130	805.0	419.0
32426	32536	110	824.0	433.0
32556	32666	110	812.0	472.0
32706	32796	90	772.0	521.0
32816	32946	130	835.0	460.0
33286	33386	100	816.0	539.0
33426	33535	110	857.0	604.0
33555	33915	360	837.0	597.0
33955	34085	130	770.0	610.0
34225	34305	80	1267.0	590.0
34325	34425	100	1077.0	637.0
34505	34635	130	890.0	705.0
34705	34995	290	792.0	739.0
35035	35135	100	785.0	664.0
35175	35294	120	813.0	656.0
35334	35564	230	848.0	655.0
35604	35714	110	862.0	620.0
35754	35854	100	854.0	565.0
36604	36774	170	853.0	553.0
36794	36874	80	1000.0	561.0
36894	36983	90	1015.0	568.0
37003	37113	110	966.0	559.0
37293	37413	120	642.0	460.0
37553	37653	100	780.0	372.0
37783	37883	100	875.0	509.0
37953	38083	130	775.0	300.0
38243	38353	110	869.0	466.0
38373	38463	90	824.0	464.0
38503	38772	270	808.0	472.0
38792	38902	110	792.0	517.0
38912	39022	110	850.0	574.0
39092	39292	200	817.0	540.0
40372	40471	100	1045.0	624.0
40491	40601	110	1081.0	641.0
41041	41271	230	824.0	638.0
41291	41441	150	851.0	619.0
41471	41631	160	1055.0	628.0
41691	41941	250	960.0	756.0
42540	42710	170	691.0	543.0
42840	43020	180	764.0	324.0
43150	43390	240	891.0	454.0
43790	43899	110	845.0	424.0
43919	44019	100	833.0	486.0
44059	44169	110	814.0	531.0
44189	44599	410	832.0	566.0
44619	44819	200	849.0	618.0
