Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
1054	1094	40
1334	1354	20
1364	1444	80
1624	1634	10
1714	1744	30
1784	1824	40
1864	1894	30
2004	2024	20
2064	2104	40
2114	2174	60
2194	2244	50
2254	2304	50
2324	2354	30
2374	2394	20
2424	2524	100
2573	2613	40
2653	2673	20
4582	4642	60
4662	4682	20
4702	4712	10
4772	4792	20
7960	8090	130
8160	8190	30
8220	8240	20
8490	8510	20
8960	8980	20
9739	9759	20
11508	11518	10
11828	11838	10
12428	12458	30
12628	12648	20
12868	12898	30
14627	14706	80
14736	14746	10
15006	15026	20
15196	15216	20
15226	15266	40
15416	15446	30
17075	17095	20
17145	17225	80
17245	17265	20
17285	17295	10
17315	17325	10
17355	17375	20
17735	17755	20
18015	18025	10
18294	18324	30
18654	18674	20
18824	18854	30
19234	19254	20
19644	19664	20
20153	20183	30
20443	20463	20
21802	21882	80
21982	22002	20
22012	22022	10
22242	22262	20
23042	23062	20
23082	23142	60
23711	23741	30
24011	24031	20
24971	24990	20
25020	25060	40
25090	25110	20
27289	27309	20
27329	27409	80
27629	27639	10
27819	27839	20
28009	28029	20
28209	28239	30
28558	28578	20
28718	28758	40
29428	29478	50
29498	29518	20
29768	29798	30
29818	29838	20
30617	30707	90
30737	30747	10
30897	30917	20
30987	31007	20
31047	31117	70
31127	31137	10
31267	31287	20
31327	31417	90
31896	31926	30
32406	32416	10
32916	32976	60
33126	33186	60
33196	33216	20
33246	33276	30
33436	33456	20
35494	35604	110
35664	35734	70
35804	35834	30
35934	35954	20
35974	35984	10
36984	36994	10
37123	37143	20
37183	37223	40
37343	37373	30
37403	37423	20
37463	37483	20
37973	37993	20
38982	39052	70
39102	39132	30
39152	39182	30
39562	39582	20
39752	39782	30
39952	39972	20
40102	40122	20
40601	40631	30
40851	40871	20
40911	40961	50
41201	41231	30
42181	42270	90
42330	42360	30
42430	42540	110
42830	42860	30
43270	43340	70
43600	43660	60
43680	43700	20
43850	43870	20
44129	44189	60
44669	44729	60
45049	45119	70
45129	45149	20
45169	45199	30
45649	45758	110
45768	45778	10
45818	45878	60
45988	46008	20
46418	46428	10
46678	46688	10
47218	47248	30
47537	47547	10
47727	47747	20
49456	49566	110
49606	49616	10
49656	49666	10
49686	49706	20
49736	49766	30
49886	49896	10
51945	52005	60
53434	53554	120
53624	53644	20
53664	53694	30
53744	53764	20
53834	53854	20
54034	54044	10
54293	54323	30
54723	54733	10
55693	55723	30
56262	56282	20
56752	56792	40
58601	58691	90
58751	58771	20
58971	58991	20
59001	59031	30
59111	59131	20
59171	59191	20
59680	59730	50
60160	60190	30
60200	60270	70
60540	60550	10
60580	60630	50
60710	60760	50
60820	60880	60
61110	61130	20
61489	61499	10
61689	61719	30
61939	61969	30
62329	62359	30
62639	62679	40
62878	62898	20
64887	64987	100
65007	65027	20
65117	65137	20
65147	65167	20
65637	65657	20
65817	65847	30
66167	66177	10
66676	66686	10
66806	66876	70
66916	66936	20
67276	67346	70
67406	67416	10
67496	67506	10
67646	67716	70
67726	67756	30
67766	67796	30
67836	67856	20
67916	67936	20
68135	68165	30
69764	69874	110
69944	69964	20
70234	70274	40
70294	70324	30
70404	70424	20
70554	70574	20
71913	72053	140
72103	72143	40
72153	72173	20
72393	72413	20
72663	72693	30
72883	72913	30
73302	73322	20
73662	73672	10
73982	74032	50
74482	74522	40
74752	74782	30
75161	75181	20
75551	75591	40
76011	76051	40
78250	78280	30
78300	78330	30
78719	78739	20
78759	78769	10
78869	78889	20
80538	80548	10
80578	80588	10
80928	80948	20
