Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
815	845	30
924	944	20
974	1004	30
1214	1244	30
1274	1284	10
1314	1334	20
1354	1364	10
1544	1614	70
1644	1694	50
1734	1754	20
1774	1794	20
1804	1824	20
1854	1874	20
1894	1904	10
2274	2304	30
2514	2554	40
2564	2573	10
4762	4772	10
4862	4892	30
4912	4952	40
5032	5052	20
5592	5612	20
5692	5732	40
5892	5952	60
6321	6361	40
6381	6421	40
7171	7191	20
8800	8810	10
9479	9509	30
10099	10119	20
10189	10229	40
10569	10589	20
10929	10959	30
11128	11158	30
11288	11338	50
11478	11498	20
12168	12188	20
12268	12338	70
12358	12368	10
12548	12568	20
13027	13057	30
13477	13487	10
14776	14806	30
14846	14896	50
14956	14976	20
15086	15106	20
15196	15216	20
15546	15576	30
15756	15786	30
15806	15836	30
15866	15876	10
15976	15996	20
16066	16086	20
16106	16136	30
16465	16555	90
16605	16625	20
16645	16665	20
16755	16775	20
16835	16845	10
16985	17015	30
17235	17245	10
17395	17435	40
18294	18324	30
18424	18454	30
18474	18514	40
18524	18534	10
18554	18574	20
18674	18694	20
18774	18794	20
19024	19084	60
19863	19893	30
20503	20523	20
20753	20773	20
21013	21033	20
21253	21283	30
21452	21472	20
21802	21822	20
22202	22232	30
23971	24001	30
24011	24061	50
24101	24141	40
24151	24181	30
24191	24221	30
24241	24261	20
24311	24321	10
24471	24491	20
24511	24561	50
24781	24810	30
25060	25080	20
25270	25290	20
26280	26300	20
26440	26470	30
26659	26689	30
26719	26739	20
26759	26799	40
26819	26839	20
28149	28169	20
28238	28298	60
28308	28348	40
28408	28438	30
28598	28608	10
28828	28848	20
29188	29198	10
29298	29318	20
29448	29468	20
29718	29738	20
30147	30157	10
30957	30977	20
31287	31307	20
31806	31826	20
34235	34255	20
34575	34605	30
34775	34805	30
35114	35144	30
35334	35374	40
35484	35504	20
35844	35864	20
36094	36124	30
36374	36414	40
36883	36913	30
37403	37423	20
37723	37743	20
38772	38792	20
39102	39132	30
39532	39552	20
40791	40811	20
41281	41301	20
41541	41561	20
42310	42400	90
42490	42510	20
42530	42560	30
43110	43150	40
43180	43200	20
43210	43250	40
43270	43290	20
43659	43709	50
43729	43749	20
43799	43819	20
43859	43879	20
44159	44189	30
44349	44379	30
44639	44689	50
44929	44959	30
44979	45009	30
45049	45079	30
45119	45149	30
45598	45638	40
45658	45678	20
46208	46308	100
46348	46368	20
46987	47007	20
47227	47247	20
47397	47427	30
48387	48397	10
48407	48457	50
48577	48597	20
48607	48637	30
48647	48657	10
48677	48706	30
48896	48926	30
49086	49096	10
49346	49366	20
49766	49786	20
50086	50106	20
50186	50276	90
50286	50336	50
50356	50366	10
51055	51075	20
51115	51145	30
51265	51305	40
51445	51475	30
51685	51705	20
51885	51925	40
52414	52454	40
52764	52784	20
53024	53064	40
53134	53154	20
53384	53404	20
54023	54043	20
54723	54753	30
54983	55013	30
55193	55223	30
56802	56812	10
56832	56872	40
56962	56992	30
57052	57082	30
57102	57122	20
57142	57162	20
57311	57331	20
57481	57521	40
57531	57561	30
57921	57941	20
58091	58111	20
58211	58251	40
58291	58311	20
58321	58351	30
58361	58391	30
58451	58481	30
58901	58921	20
59010	59050	40
59070	59110	40
59220	59250	30
59360	59380	20
59620	59650	30
59780	59810	30
59830	59880	50
59900	59920	20
59960	59980	20
60190	60220	30
60550	60590	40
62329	62448	120
62458	62488	30
62498	62518	20
62528	62558	30
62578	62618	40
62738	62748	10
63568	63588	20
64078	64157	80
64167	64187	20
64207	64237	30
64267	64277	10
65407	65427	20
65437	65457	20
65477	65497	20
65527	65557	30
65836	65856	20
66026	66036	10
66226	66246	20
66616	66626	10
66926	66966	40
67825	67855	30
68045	68075	30
68325	68355	30
68605	68635	30
69784	69804	20
69944	69974	30
69994	70034	40
70064	70104	40
70394	70424	30
70534	70604	70
70624	70634	10
70684	70704	20
70744	70764	20
71033	71063	30
71463	71553	90
71793	71823	30
72013	72043	30
72093	72113	20
72423	72463	40
72483	72503	20
72592	72602	10
72632	72652	20
72712	72742	30
72962	72972	10
73132	73162	30
73282	73312	30
73502	73512	10
73692	73722	30
74102	74122	20
74351	74391	40
75981	76060	80
76080	76100	20
76110	76130	20
76150	76220	70
76290	76320	30
76420	76430	10
76850	76860	10
77110	77190	80
77490	77520	30
77590	77610	20
78459	78489	30
78999	79019	20
79039	79089	50
79279	79289	10
81018	81048	30
81078	81118	40
81128	81167	40
81687	81737	50
82117	82137	20
82337	82357	20
83086	83106	20
83156	83176	20
83596	83626	30
83816	83826	10
84516	84546	30
84815	84835	20
85005	85025	20
85505	85525	20
85675	85695	20
85835	85855	20
86374	86394	20
86624	86634	10
86694	86724	30
86924	86944	20
87054	87094	40
87184	87204	20
87294	87354	60
88013	88023	10
88283	88323	40
88883	88923	40
90082	90102	20
90292	90322	30
90562	90602	40
90702	90762	60
90772	90802	30
90832	90842	10
91272	91332	60
91381	91401	20
91451	91461	10
91731	91801	70
93600	93620	20
93710	93790	80
93840	93870	30
93920	93940	20
93990	94000	10
