event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	145	145	
Saccade	145	185	40	
Fixation	305	415	110	
Fixation	435	535	100	
Saccade	745	785	40	
Fixation	785	944	160	
Saccade	944	964	20	
Saccade	1024	1194	170	
Saccade	1254	1284	30	
Saccade	1304	1334	30	
Saccade	1344	1354	10	
Saccade	1374	1454	80	
Saccade	1514	1534	20	
Fixation	1534	1624	90	
Saccade	1624	1634	10	
Saccade	1644	1674	30	
Saccade	1714	1764	50	
Saccade	1784	1804	20	
Saccade	1834	1864	30	
Saccade	1974	1994	20	
Saccade	2054	2084	30	
Saccade	2104	2124	20	
Saccade	2174	2194	20	
Saccade	2284	2304	20	
Saccade	2314	2344	30	
Saccade	2394	2404	10	
Saccade	2414	2434	20	
Fixation	2434	2943	510	
Fixation	2963	3033	70	
Saccade	3083	3133	50	
Saccade	3203	3233	30	
Fixation	3353	3463	110	
Fixation	3513	3613	100	
Fixation	3633	3743	110	
Saccade	3823	3903	80	
Saccade	3933	3973	40	
Fixation	3973	4442	470	
Fixation	4502	4922	420	
Saccade	4922	4992	70	16.87
Fixation	4992	6181	1189	
Saccade	6181	6191	10	1.52
Fixation	6191	6841	650	
Saccade	6841	6951	110	
Saccade	6961	7001	40	
Saccade	7011	7061	50	
Fixation	7061	8550	1489	
Saccade	8550	8600	50	
Saccade	8610	8670	60	
Saccade	8710	8730	20	
Saccade	8750	8760	10	
Saccade	8790	8860	70	
Saccade	8920	8940	20	
Fixation	8940	9080	140	
Saccade	9080	9140	60	19.27
Fixation	9140	9300	160	
Saccade	9300	9320	20	4.91
Fixation	9320	9489	170	
Saccade	9489	9549	60	18.49
Fixation	9549	9849	300	
Saccade	9849	9879	30	3.92
Fixation	9879	10459	580	
Saccade	10459	10519	60	11.79
Fixation	10519	10889	370	
Saccade	10889	10989	100	23.2
Fixation	10989	11308	320	
Saccade	11308	11408	100	
Saccade	11458	11478	20	
Saccade	11488	11518	30	
Fixation	11518	11818	300	
Saccade	11818	11948	130	
Saccade	11968	12038	70	
Fixation	12038	12288	250	
Saccade	12288	12328	40	8.14
Fixation	12328	12698	370	
Saccade	12698	12708	10	1.79
Fixation	12708	12838	130	
Saccade	12838	12878	40	5.52
Fixation	12878	13487	610	
Saccade	13487	13517	30	5.32
Fixation	13517	13747	230	
Saccade	13747	13807	60	12.34
Fixation	13807	14017	210	
Saccade	14017	14087	70	17.09
Fixation	14087	15786	1699	
Saccade	15786	15916	130	
Saccade	15926	15946	20	
Saccade	15956	15976	20	
Saccade	15996	16006	10	
Saccade	16016	16026	10	
Fixation	16026	16236	210	
Saccade	16236	16256	20	12.6
Fixation	16256	17415	1159	
Saccade	17415	17425	10	4.24
Fixation	17425	17615	190	
Saccade	17615	17685	70	15.8
Fixation	17685	19614	1929	
Saccade	19614	19634	20	
Saccade	19644	19734	90	
Saccade	19754	19774	20	
Saccade	19784	19794	10	
Saccade	19814	19834	20	
Fixation	19834	20243	410	
