event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	205	205	
Fixation	305	1204	899	
Saccade	1204	1324	120	
Saccade	1354	1364	10	
Saccade	1384	1494	110	
Saccade	1664	1724	60	
Saccade	1834	1854	20	
Saccade	1864	1924	60	
Saccade	1944	2094	150	
Saccade	2104	2154	50	
Saccade	2194	2204	10	
Fixation	2204	2374	170	
Saccade	2374	2394	20	9.61
Fixation	2394	3743	1349	
Saccade	3743	3763	20	
Saccade	3793	3843	50	
Fixation	3843	4103	260	
Saccade	4103	4113	10	4.81
Fixation	4113	5102	989	
Saccade	5102	5112	10	2.66
Fixation	5112	5312	200	
Saccade	5312	5322	10	3.59
Fixation	5322	5592	270	
Saccade	5592	5622	30	6.25
Fixation	5622	5842	220	
Saccade	5842	5852	10	4.3
Fixation	5852	6171	320	
Saccade	6171	6261	90	23.42
Fixation	6261	6541	280	
Saccade	6541	6561	20	
Saccade	6611	6641	30	
Fixation	6641	7481	840	
Saccade	7481	7491	10	4.02
Fixation	7491	8210	720	
Saccade	8210	8230	20	
Saccade	8330	8350	20	
Saccade	8410	8440	30	
Saccade	8450	8490	40	
Fixation	8490	8650	160	
Saccade	8650	8670	20	6.68
Fixation	8670	9000	330	
Saccade	9000	9020	20	1.89
Fixation	9020	9240	220	
Saccade	9240	9260	20	3.6
Fixation	9260	9479	220	
Saccade	9479	9499	20	1.38
Fixation	9499	9929	430	
Saccade	9929	9979	50	16.03
Fixation	9979	10719	740	
Saccade	10719	10759	40	11.6
Fixation	10759	11208	450	
Saccade	11208	11228	20	5.96
Fixation	11228	12528	1299	
Saccade	12528	12538	10	5.39
Fixation	12538	12768	230	
Saccade	12788	12818	30	
Saccade	12907	12957	50	
Saccade	12977	13047	70	
Saccade	13057	13067	10	
Fixation	13067	13267	200	
Saccade	13267	13287	20	6.69
Fixation	13287	13487	200	
Saccade	13487	13557	70	17.69
Fixation	13557	13807	250	
Saccade	13807	13847	40	1.0
Fixation	13847	14017	170	
Saccade	14017	14027	10	7.09
Fixation	14027	14547	520	
Saccade	14547	14686	140	
Saccade	14726	14766	40	
Saccade	14776	14796	20	
Fixation	14796	15016	220	
Saccade	15016	15046	30	9.68
Fixation	15046	15196	150	
Saccade	15196	15216	20	5.22
Fixation	15216	15456	240	
Saccade	15456	15496	40	11.21
Fixation	15496	15666	170	
Saccade	15666	15686	20	7.27
Fixation	15686	15826	140	
Saccade	15826	15846	20	
Saccade	15886	15956	70	
Saccade	16016	16036	20	
Fixation	16036	16216	180	
Saccade	16216	16226	10	2.75
Fixation	16226	16365	140	
Saccade	16365	16405	40	8.57
Fixation	16405	16605	200	
Saccade	16605	16635	30	5.67
Fixation	16635	16745	110	
Saccade	16745	16775	30	6.28
Fixation	16775	16885	110	
Saccade	16885	16935	50	10.72
Fixation	16935	17135	200	
Saccade	17195	17215	20	
Fixation	17215	17315	100	
Saccade	17315	17325	10	3.71
Fixation	17325	17605	280	
Saccade	17605	17635	30	5.12
Fixation	17635	17705	70	
Saccade	17705	17715	10	2.1
Fixation	17715	17865	150	
Saccade	17865	17885	20	
Saccade	17945	17955	10	
Fixation	17955	18084	130	
Saccade	18084	18104	20	3.83
Fixation	18104	18384	280	
Saccade	18384	18404	20	3.43
Fixation	18404	18694	290	
Saccade	18694	18734	40	9.18
Fixation	18734	19743	1009	
Saccade	19743	19783	40	8.67
Fixation	19783	21353	1569	
Saccade	21462	21502	40	
Saccade	21552	21572	20	
Fixation	21572	21712	140	
Saccade	21712	21732	20	4.0
