Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	175	175	913.0	440.0
255	934	680	905.0	455.0
954	1114	160	972.0	448.0
2094	2204	110	840.0	546.0
2224	2324	100	847.0	534.0
2344	2454	110	917.0	496.0
2474	2574	100	974.0	463.0
2613	2723	110	1138.0	409.0
2743	2853	110	1197.0	474.0
2983	3113	130	1190.0	432.0
3203	3403	200	1217.0	304.0
3443	3543	100	1199.0	309.0
3573	3803	230	1215.0	348.0
3833	3973	140	1130.0	550.0
3993	4123	130	1175.0	543.0
4143	4332	190	1124.0	516.0
4392	4572	180	1017.0	495.0
4592	4672	80	960.0	473.0
4692	4802	110	921.0	437.0
5112	5252	140	1008.0	425.0
5272	5352	80	1031.0	479.0
5432	5572	140	1111.0	579.0
5882	6002	120	747.0	531.0
6022	6141	120	859.0	627.0
6161	7101	939	778.0	618.0
7201	7501	300	1210.0	402.0
7521	8010	490	1069.0	503.0
8300	8450	150	1065.0	396.0
8490	8650	160	1249.0	506.0
8760	8840	80	1271.0	537.0
9080	9310	230	933.0	470.0
9519	9919	400	825.0	487.0
9939	10029	90	827.0	459.0
10049	10419	370	863.0	435.0
10459	10849	390	604.0	359.0
10869	10989	120	734.0	420.0
11019	11239	220	822.0	380.0
11268	11638	370	608.0	285.0
11658	11918	260	582.0	394.0
11948	12428	480	661.0	406.0
12458	13597	1139	543.0	409.0
13627	14407	780	824.0	637.0
14537	16595	2059	1060.0	552.0
16705	16775	70	1325.0	721.0
16855	16925	70	1295.0	673.0
17045	17345	300	1218.0	586.0
17535	17735	200	821.0	439.0
17755	18015	260	746.0	413.0
18155	18254	100	1090.0	733.0
18294	18464	170	1126.0	757.0
18554	18644	90	1059.0	451.0
18884	18954	70	875.0	399.0
18994	19104	110	860.0	220.0
19124	19234	110	907.0	221.0
19254	19354	100	924.0	274.0
19374	19504	130	928.0	380.0
19584	19654	70	898.0	486.0
19674	19784	110	918.0	463.0
19804	19933	130	991.0	439.0
19953	20083	130	990.0	394.0
20253	20323	70	855.0	441.0
20373	20463	90	1094.0	329.0
20503	20673	170	881.0	339.0
20793	21133	340	890.0	498.0
21173	21333	160	836.0	479.0
21463	21702	240	707.0	472.0
21762	21852	90	802.0	523.0
21872	21982	110	808.0	562.0
22022	22272	250	843.0	602.0
22312	22512	200	870.0	606.0
22722	22892	170	954.0	648.0
22912	23122	210	940.0	656.0
23162	23541	380	808.0	540.0
23671	23901	230	920.0	648.0
23961	24091	130	922.0	637.0
24141	24491	350	834.0	565.0
24511	24661	150	853.0	563.0
24911	25021	110	1436.0	330.0
25061	25130	70	1291.0	350.0
25360	25560	200	1039.0	432.0
25790	25870	80	1162.0	558.0
25910	26420	510	1159.0	633.0
26440	26540	100	1169.0	658.0
26879	27069	190	893.0	522.0
27139	27229	90	927.0	573.0
27579	27739	160	1046.0	785.0
27839	27959	120	902.0	670.0
27979	28089	110	945.0	653.0
28109	28239	130	923.0	642.0
28788	28898	110	1112.0	700.0
28938	29088	150	1104.0	723.0
29108	29468	360	1049.0	692.0
29488	29658	170	1024.0	660.0
29778	30058	280	1055.0	564.0
30108	30218	110	1036.0	565.0
30238	30337	100	1003.0	558.0
30707	30817	110	1355.0	814.0
31057	31167	110	1337.0	614.0
31487	31607	120	1368.0	643.0
31627	31797	170	1267.0	689.0
31897	32226	330	1117.0	523.0
32306	32406	100	1160.0	486.0
32626	32706	80	881.0	467.0
32726	32856	130	917.0	476.0
32876	32986	110	948.0	434.0
33006	33106	100	958.0	458.0
33146	33256	110	928.0	524.0
33276	33366	90	964.0	544.0
33406	33536	130	1030.0	549.0
33556	34035	480	1056.0	524.0
34405	34505	100	950.0	604.0
34655	34805	150	753.0	597.0
35045	35165	120	1084.0	411.0
35245	35335	90	1119.0	450.0
35395	35474	80	1213.0	462.0
35544	35634	90	1291.0	498.0
35834	36034	200	869.0	621.0
36154	36254	100	955.0	604.0
36294	36384	90	1000.0	605.0
36574	36664	90	896.0	881.0
36844	36934	90	1304.0	314.0
37044	37134	90	1278.0	396.0
37373	37463	90	975.0	684.0
37663	37853	190	1008.0	697.0
37923	38023	100	1010.0	682.0
38073	38213	140	928.0	698.0
38793	38873	80	927.0	368.0
38992	39102	110	930.0	591.0
39162	39252	90	958.0	488.0
39312	39442	130	973.0	466.0
39462	39572	110	1033.0	427.0
39592	39722	130	921.0	406.0
39742	39862	120	881.0	320.0
39992	40232	240	858.0	437.0
40272	40542	270	942.0	384.0
40721	40891	170	1089.0	564.0
40961	41121	160	938.0	572.0
41141	41211	70	982.0	588.0
41271	41401	130	1005.0	601.0
41421	41501	80	1018.0	608.0
41521	41651	130	1024.0	627.0
41821	41901	80	873.0	463.0
41921	42051	130	892.0	452.0
42071	42181	110	922.0	444.0
42261	42351	90	923.0	458.0
42520	42640	120	838.0	405.0
42660	42800	140	746.0	316.0
42820	42940	120	590.0	284.0
42960	43040	80	522.0	293.0
43350	43590	240	943.0	285.0
43630	43720	90	880.0	421.0
43730	43840	110	932.0	491.0
43880	44099	220	993.0	590.0
44159	44249	90	1181.0	557.0
44439	44819	380	1167.0	458.0
44839	45059	220	1114.0	463.0
45139	45289	150	1119.0	533.0
45409	45559	150	1071.0	504.0
45579	45649	70	921.0	498.0
45888	46328	440	1179.0	508.0
46638	46808	170	795.0	502.0
46828	46998	170	893.0	498.0
47078	47258	180	1106.0	754.0
47547	47637	90	699.0	432.0
47657	47767	110	762.0	388.0
47847	47997	150	932.0	371.0
48147	48257	110	1007.0	528.0
48387	48617	230	861.0	448.0
48637	48727	90	958.0	459.0
48787	48907	120	941.0	263.0
48927	49027	100	936.0	284.0
49047	49306	260	964.0	255.0
49346	49436	90	1098.0	302.0
49626	49726	100	1041.0	387.0
49776	49846	70	1469.0	730.0
50176	50286	110	743.0	384.0
50306	50426	120	798.0	359.0
50446	50576	130	792.0	330.0
50596	50706	110	854.0	321.0
50726	50836	110	869.0	330.0
50876	51005	130	846.0	346.0
51175	51285	110	962.0	512.0
51305	51375	70	881.0	522.0
