Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
1474	1504	30
1524	1554	30
1564	1604	40
1694	1764	70
1794	1814	20
1834	1854	20
1864	1964	100
2074	2134	60
2264	2354	90
2544	2564	20
2613	2633	20
2843	2863	20
2943	2973	30
3833	3873	40
4672	4682	10
5582	5612	30
6191	6261	70
6671	6721	50
6821	6841	20
6881	6901	20
7041	7081	40
8360	8410	50
8460	8500	40
8520	8540	20
8610	8640	30
9400	9469	70
9669	9709	40
10399	10469	70
10509	10529	20
10669	10699	30
10719	10749	30
10789	10839	50
11568	11588	20
12288	12308	20
12738	12758	20
13277	13287	10
13447	13477	30
13927	13957	30
14377	14407	30
14976	14986	10
15446	15466	20
15786	15826	40
15996	16016	20
16036	16076	40
16325	16345	20
17535	17555	20
17705	17725	20
17735	17745	10
17755	17775	20
19254	19264	10
19484	19514	30
19713	19743	30
20003	20023	20
20413	20423	10
20833	20863	30
20903	20933	30
20943	20953	10
21103	21133	30
21552	21632	80
21662	21692	30
21802	21842	40
22052	22072	20
22382	22422	40
22442	22472	30
23491	23511	20
23571	23611	40
23881	23891	10
24151	24171	20
24391	24421	30
24960	24990	30
27659	27679	20
27799	27839	40
27859	27879	20
27939	27969	30
28069	28089	20
28488	28508	20
28568	28608	40
28928	28948	20
29118	29178	60
29658	29678	20
29698	29768	70
29828	29848	20
30467	30487	20
30877	30897	20
30957	30987	30
31187	31207	20
32086	32116	30
32336	32376	40
32566	32606	40
33355	33385	30
33725	33745	20
33975	34015	40
34205	34225	20
34475	34495	20
34685	34705	20
35344	35394	50
35454	35484	30
35504	35534	30
35584	35604	20
35904	35944	40
36054	36104	50
36124	36144	20
36154	36174	20
36204	36224	20
36304	36324	20
36644	36704	60
36723	36743	20
37043	37113	70
37733	37743	10
38073	38103	30
38243	38273	30
38293	38313	20
38492	38512	20
38532	38562	30
38612	38692	80
38812	38832	20
38892	38922	30
40122	40211	90
40251	40271	20
40311	40331	20
40401	40421	20
40801	40881	80
40901	40921	20
40941	40961	20
40991	41011	20
41101	41111	10
41161	41181	20
41251	41291	40
41471	41491	20
41701	41731	30
41880	41910	30
42060	42100	40
42360	42380	20
42690	42710	20
43040	43050	10
43110	43130	20
43140	43170	30
43520	43550	30
44249	44299	50
44639	44699	60
45428	45528	100
45968	45988	20
46898	46918	20
46937	46968	30
47547	47577	30
47847	47867	20
48457	48487	30
48537	48587	50
48607	48617	10
48647	48666	20
49176	49216	40
49286	49306	20
49316	49326	10
49876	49916	40
50056	50076	20
50096	50116	20
50156	50186	30
50296	50316	20
50435	50455	20
50655	50665	10
50825	50855	30
51105	51135	30
51705	51745	40
52035	52065	30
52544	52564	20
52604	52634	30
53034	53054	20
53803	53813	10
54103	54123	20
54143	54193	50
54383	54423	40
54613	54643	30
54723	54803	80
55612	55642	30
55712	55752	40
55762	55802	40
56192	56212	20
56472	56502	30
56512	56532	20
56712	56722	10
56742	56812	70
56872	56892	20
56912	56922	10
57032	57052	20
57561	57581	20
57731	57771	40
57981	58001	20
58151	58191	40
58541	58561	20
58801	58821	20
59100	59110	10
59360	59390	30
60060	60120	60
60400	60420	20
60440	60480	40
61529	61549	20
61589	61619	30
61759	61769	10
62688	62718	30
63258	63278	20
63538	63558	20
63938	63958	20
64067	64087	20
64247	64277	30
64287	64307	20
64447	64467	20
65167	65217	50
65307	65327	20
65577	65607	30
65716	65806	90
66226	66266	40
67066	67096	30
67166	67196	30
67256	67286	30
67675	67695	20
67805	67875	70
68975	69055	80
69184	69204	20
69504	69554	50
69564	69574	10
69584	69604	20
69654	69674	20
69804	69854	50
69924	69944	20
69964	69984	20
69994	70004	10
70414	70454	40
71683	71693	10
71813	71833	20
72792	72812	20
74202	74222	20
74321	74351	30
74391	74411	20
74421	74431	10
74501	74521	20
74531	74551	20
75471	75511	40
75771	75801	30
75821	75841	20
76110	76130	20
76140	76160	20
