Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
415	435	20
944	964	20
1184	1244	60
1264	1314	50
1504	1514	10
1584	1614	30
1654	1684	30
1724	1744	20
1804	1824	20
1864	1874	10
1894	1934	40
1954	1984	30
2224	2254	30
2474	2514	40
2863	2883	20
3323	3343	20
3523	3533	10
4073	4083	10
4322	4332	10
5122	5182	60
5212	5242	30
7870	7900	30
8000	8030	30
8120	8170	50
8190	8230	40
8260	8300	40
8590	8620	30
8680	8700	20
10149	10219	70
10289	10309	20
10329	10339	10
10589	10619	30
10699	10779	80
10899	10919	20
10989	11029	40
11089	11129	40
11148	11158	10
11668	11728	60
11918	11938	20
12158	12178	20
12488	12528	40
13757	13777	20
13837	13917	80
13937	13947	10
14077	14087	10
14187	14217	30
14287	14317	30
14696	14736	40
14986	15006	20
15286	15316	30
16146	16176	30
16475	16495	20
16625	16645	20
17435	17455	20
18154	18184	30
18304	18354	50
18404	18434	30
18534	18554	20
18754	18764	10
19354	19374	20
20703	20753	50
20803	20813	10
20833	20843	10
20983	20993	10
21582	21682	100
22002	22032	30
22202	22252	50
23022	23082	60
23431	23461	30
23631	23661	30
23811	23871	60
23901	23931	30
24001	24031	30
24171	24181	10
24321	24351	30
24421	24451	30
24571	24591	20
25280	25290	10
26490	26510	20
27339	27439	100
27449	27469	20
27789	27819	30
27839	27859	20
27869	27899	30
27969	27989	20
28009	28019	10
28308	28378	70
28608	28618	10
28728	28748	20
28918	28948	30
28968	29008	40
29688	29718	30
30007	30067	60
30697	30767	70
31257	31287	30
31407	31447	40
31487	31577	90
32056	32136	80
32646	32696	50
32936	33026	90
33116	33136	20
33336	33356	20
33505	33595	90
33885	33895	10
34625	34645	20
34665	34695	30
34735	34765	30
35094	35114	20
35154	35184	30
35794	35814	20
36034	36074	40
36444	36464	20
36933	36953	20
37103	37123	20
37183	37203	20
37223	37283	60
37303	37333	30
37483	37503	20
37553	37563	10
37573	37593	20
38413	38433	20
38702	38712	10
40152	40172	20
40531	40621	90
40781	40801	20
40861	40881	20
41051	41071	20
41201	41231	30
42690	42760	70
42940	42960	20
43020	43080	60
43360	43430	70
43630	43659	30
44759	44799	40
45169	45189	20
45289	45308	20
45358	45378	20
45468	45518	50
45648	45668	20
46738	46758	20
46898	46918	20
47447	47477	30
47617	47647	30
47667	47777	110
47957	47967	10
48267	48317	50
48726	48756	30
48906	48926	20
49776	49786	10
50495	50505	10
51345	51435	90
51595	51615	20
51725	51745	20
51885	51925	40
51965	51985	20
52934	52954	20
53584	53654	70
53734	53764	30
53814	53834	20
53844	53863	20
54023	54063	40
54083	54113	30
54303	54373	70
54453	54473	20
54653	54683	30
55043	55063	20
55083	55103	20
55473	55493	20
55692	55712	20
56122	56152	30
56172	56202	30
56232	56242	10
56322	56342	20
56392	56412	20
56622	56662	40
56672	56692	20
56732	56752	20
56762	56782	20
57092	57112	20
57451	57481	30
57621	57641	20
58251	58271	20
58291	58321	30
58341	58361	20
58451	58501	50
58721	58761	40
58951	58971	20
59150	59160	10
59240	59260	20
59320	59350	30
59370	59390	20
59520	59550	30
59740	59770	30
59950	59970	20
60390	60410	20
60749	60769	20
61009	61019	10
61559	61599	40
61849	61869	20
62069	62089	20
62368	62398	30
62698	62738	40
62848	62878	30
63308	63318	10
63768	63778	10
64157	64237	80
64287	64307	20
64667	64687	20
64827	64847	20
64867	64937	70
65267	65277	10
65597	65617	20
65737	65777	40
66096	66156	60
66486	66556	70
66566	66586	20
67466	67505	40
67775	67795	20
68145	68165	20
68235	68255	20
68655	68695	40
69165	69195	30
69564	69594	30
69764	69794	30
70344	70384	40
70394	70414	20
70904	70923	20
70973	71013	40
71053	71073	20
71263	71273	10
71543	71563	20
72413	72433	20
72672	72702	30
72802	72832	30
73192	73252	60
73302	73322	20
74102	74252	150
74292	74311	20
74351	74401	50
74421	74441	20
74571	74601	30
75091	75111	20
75241	75301	60
75321	75351	30
75361	75371	10
75611	75631	20
75651	75671	20
75711	75731	20
75741	75761	20
75771	75811	40
75891	75921	30
76050	76070	20
76560	76620	60
76870	76880	10
77430	77450	20
77470	77500	30
77510	77530	20
77620	77630	10
77650	77660	10
77819	77859	40
77939	77959	20
77969	78009	40
78109	78129	20
79419	79478	60
79568	79588	20
79628	79668	40
79698	79708	10
79738	79768	30
79868	79898	30
80278	80348	70
80368	80388	20
81108	81128	20
81437	81487	50
81587	81617	30
81657	81707	50
81737	81767	30
81847	81857	10
81937	81947	10
81957	81997	40
82207	82227	20
82497	82517	20
83606	83616	10
83636	83646	10
83706	83726	20
83776	83786	10
83796	83816	20
84196	84216	20
84536	84556	20
86125	86155	30
86175	86215	40
86304	86324	20
86334	86354	20
86364	86374	10
86584	86644	60
86684	86704	20
87924	87953	30
88273	88303	30
88423	88443	20
89722	89742	20
89812	89832	20
89862	89872	10
89952	89982	30
90032	90062	30
90262	90292	30
90322	90332	10
90462	90482	20
90822	90842	20
90862	90882	20
90932	90962	30
91282	91302	20
91431	91451	20
91541	91561	20
91601	91611	10
91741	91771	30
91861	91881	20
92821	92851	30
93071	93110	40
93220	93250	30
