event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	175	175	
Fixation	355	505	150	
Fixation	585	755	170	
Fixation	835	1344	510	
Fixation	1384	1644	260	
Saccade	1644	1764	120	
Saccade	1784	1834	50	
Saccade	1864	1874	10	
Saccade	2024	2064	40	
Saccade	2124	2184	60	
Saccade	2384	2404	20	
Fixation	2404	2484	80	
Saccade	2554	2584	30	
Saccade	2613	2633	20	
Fixation	2683	2853	170	
Saccade	2853	2923	70	
Saccade	2953	3053	100	
Fixation	3073	3223	150	
Saccade	3223	3253	30	
Fixation	3353	3503	150	
Saccade	3623	3643	20	
Saccade	3653	3673	20	
Saccade	3733	3763	30	
Saccade	3843	3863	20	
Fixation	3903	4053	150	
Fixation	4073	4173	100	
Saccade	4193	4303	110	
Fixation	4343	4452	110	
Fixation	4472	4582	110	
Fixation	4622	5012	390	
Saccade	5122	5132	10	
Saccade	5372	5382	10	
Fixation	5382	5482	100	
Fixation	5502	5582	80	
Fixation	5602	5752	150	
Saccade	5772	5862	90	
Fixation	5902	6181	280	
Fixation	6201	6281	80	
Saccade	6301	6391	90	
Saccade	6411	6471	60	
Fixation	6571	6671	100	
Saccade	6671	6701	30	8.51
Fixation	6701	6821	120	
Fixation	6841	6911	70	
Saccade	6911	7011	100	
Saccade	7031	7081	50	
Fixation	7101	7201	100	
Fixation	7221	7431	210	
Saccade	7431	7451	20	
Fixation	7521	7621	100	
Saccade	7621	7641	20	2.94
Fixation	7641	7751	110	
Fixation	7791	8080	290	
Fixation	8100	8180	80	
Fixation	8220	8350	130	
Saccade	8430	8480	50	
Saccade	8510	8550	40	
Saccade	8560	8590	30	
Saccade	8650	8660	10	
Saccade	8670	8690	20	
Fixation	8690	8900	210	
Fixation	8920	9120	200	
Fixation	9200	9270	70	
Saccade	9270	9330	60	
Saccade	9370	9390	20	
Fixation	9470	9539	70	
Saccade	9619	9659	40	
Saccade	9689	9709	20	
Fixation	9769	9839	70	
Saccade	9839	9879	40	15.69
Fixation	9879	9949	70	
Fixation	10039	10149	110	
Saccade	10209	10299	90	
Saccade	10319	10389	70	
Saccade	10399	10419	20	
Fixation	10459	10569	110	
Saccade	10589	10609	20	
Fixation	10609	10739	130	
Fixation	10759	10949	190	
Saccade	10949	10989	40	
Saccade	11009	11039	30	
Saccade	11089	11119	30	
Fixation	11159	11268	110	
Fixation	11308	11418	110	
Fixation	11458	11568	110	
Saccade	11648	11658	10	
Fixation	11738	11998	260	
Fixation	12018	12128	110	
Fixation	12168	12268	100	
Fixation	12288	12448	160	
Saccade	12448	12478	30	6.46
Fixation	12478	12678	200	
Fixation	12718	12868	150	
Saccade	12888	12918	30	
Fixation	12918	13097	180	
Fixation	13137	13267	130	
Saccade	13267	13307	40	12.28
Fixation	13307	13387	80	
Fixation	13407	13677	270	
Saccade	13677	13687	10	3.07
Fixation	13687	13797	110	
Fixation	13817	14047	230	
