Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
75	175	100	931.0	313.0
315	405	90	919.0	392.0
425	685	260	936.0	447.0
765	845	80	883.0	360.0
1014	1234	220	921.0	334.0
2533	2773	240	924.0	603.0
2853	3153	300	1042.0	510.0
5122	5222	100	950.0	545.0
5412	5532	120	1114.0	593.0
5552	5672	120	1078.0	605.0
5702	5772	70	1128.0	667.0
5792	5872	80	1103.0	653.0
6361	6631	270	907.0	532.0
7081	7261	180	612.0	653.0
7331	7870	540	805.0	577.0
7990	8090	100	1017.0	870.0
8630	8850	220	1270.0	626.0
8870	9050	180	1181.0	635.0
9329	9559	230	791.0	763.0
9579	9659	80	851.0	691.0
9799	9909	110	962.0	630.0
9949	10059	110	970.0	637.0
10079	10159	80	936.0	665.0
10349	10479	130	1326.0	697.0
10499	10589	90	1298.0	691.0
10599	10759	160	1309.0	734.0
17575	17645	70	912.0	642.0
18024	18214	190	972.0	676.0
18234	18344	110	984.0	671.0
18364	18474	110	1050.0	662.0
18844	18914	70	1380.0	681.0
18934	19024	90	1323.0	694.0
19084	19194	110	1265.0	698.0
19214	19294	80	1264.0	713.0
19314	19423	110	1314.0	743.0
19443	19553	110	1354.0	751.0
19893	19993	100	952.0	854.0
20013	20093	80	988.0	800.0
20393	20503	110	764.0	471.0
20543	20663	120	770.0	445.0
20833	21023	190	816.0	614.0
21162	21242	80	1116.0	782.0
21282	21382	100	1093.0	764.0
21402	21502	100	1068.0	766.0
21582	21692	110	750.0	507.0
21812	21962	150	841.0	544.0
22082	22202	120	878.0	518.0
22332	22542	210	1071.0	693.0
22632	23001	370	848.0	521.0
23041	23171	130	976.0	686.0
23331	23441	110	962.0	708.0
23481	23591	110	981.0	705.0
23611	23681	70	1005.0	707.0
23751	24281	530	904.0	533.0
24301	24411	110	879.0	557.0
24431	24540	110	850.0	567.0
24560	24690	130	834.0	547.0
24750	24980	230	853.0	574.0
25000	25790	790	896.0	565.0
25810	26130	320	918.0	581.0
26149	26359	210	842.0	533.0
26579	26699	120	1143.0	566.0
26869	27049	180	906.0	595.0
27319	27429	110	1103.0	471.0
27469	27689	220	1316.0	403.0
27789	27998	210	1039.0	469.0
28068	28258	190	1004.0	599.0
28318	28428	110	905.0	628.0
28598	28778	180	1154.0	416.0
28868	29028	160	1147.0	702.0
29038	29108	70	1126.0	606.0
29338	29527	190	1049.0	394.0
29697	29947	250	932.0	375.0
30007	30137	130	928.0	593.0
30227	30297	70	957.0	758.0
30317	30387	70	969.0	740.0
30447	30607	160	991.0	463.0
30707	30887	180	907.0	495.0
30927	31027	100	1141.0	341.0
31246	31326	80	792.0	576.0
31346	31456	110	887.0	621.0
31656	31726	70	1190.0	561.0
31766	31856	90	1085.0	560.0
31916	31986	70	555.0	647.0
31996	32156	160	764.0	601.0
32266	32416	150	1067.0	624.0
32466	32716	250	979.0	885.0
32885	33005	120	814.0	419.0
33035	33125	90	775.0	507.0
33145	33275	130	821.0	561.0
33335	33445	110	878.0	436.0
33525	33595	70	962.0	740.0
33615	33695	80	967.0	730.0
33765	33895	130	964.0	515.0
33915	34005	90	931.0	509.0
34045	34175	130	874.0	505.0
34295	34425	130	1089.0	662.0
34614	34714	100	869.0	514.0
34884	35114	230	901.0	518.0
35264	35394	130	835.0	520.0
35564	35774	210	1086.0	636.0
35834	36014	180	1014.0	609.0
36034	36124	90	917.0	645.0
36144	36224	80	922.0	657.0
36253	36323	70	925.0	524.0
36343	36593	250	956.0	539.0
37083	37153	70	1593.0	589.0
37213	37273	60	1478.0	580.0
37483	37553	70	649.0	629.0
37843	37992	150	502.0	575.0
38072	38152	80	804.0	645.0
38232	38312	80	792.0	491.0
38332	38462	130	860.0	508.0
38482	38592	110	902.0	517.0
38632	38792	160	925.0	527.0
38902	39142	240	1031.0	562.0
39212	39312	100	1035.0	539.0
39332	39442	110	1005.0	533.0
39462	39721	260	910.0	516.0
39761	40161	400	723.0	540.0
40451	40541	90	1173.0	638.0
40561	40671	110	1078.0	619.0
40711	40831	120	941.0	660.0
40941	41031	90	1584.0	544.0
41261	41490	230	1298.0	327.0
41510	41690	180	1335.0	396.0
42010	42080	70	674.0	598.0
