event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	175	175	
Fixation	305	805	500	
Fixation	884	1014	130	
Saccade	1014	1084	70	
Fixation	1124	1194	70	
Saccade	1194	1234	40	
Saccade	1554	1574	20	
Saccade	1594	1604	10	
Fixation	1654	1734	80	
Saccade	1734	1764	30	
Saccade	1874	1894	20	
Saccade	1934	1974	40	
Saccade	1994	2044	50	
Fixation	2124	2204	80	
Fixation	2224	2314	90	
Saccade	2314	2334	20	
Fixation	2354	2733	380	
Saccade	2773	2803	30	
Fixation	2803	2913	110	
Fixation	2933	3033	100	
Saccade	3113	3143	30	
Fixation	3223	3313	90	
Fixation	3353	3463	110	
Fixation	3523	3623	100	
Fixation	3783	3933	150	
Saccade	4003	4043	40	
Fixation	4083	4193	110	
Fixation	4233	4482	250	
Fixation	4522	4602	80	
Fixation	4622	4802	180	
Fixation	4822	4902	80	
Fixation	4922	5062	140	
Fixation	5202	5292	90	
Saccade	5292	5312	20	
Fixation	5372	5522	150	
Saccade	5522	5542	20	
Fixation	5602	5832	230	
Saccade	5882	5922	40	
Saccade	5942	5982	40	
Saccade	6002	6012	10	
Saccade	6042	6072	30	
Fixation	6171	6431	260	
Fixation	6451	6661	210	
Saccade	6661	6681	20	
Fixation	6721	6811	90	
Saccade	6811	6831	20	
Saccade	6871	6951	80	
Saccade	6991	7031	40	
Saccade	7101	7121	20	
Saccade	7161	7191	30	
Fixation	7251	7441	190	
Saccade	7441	7481	40	
Fixation	7501	7751	250	
Fixation	7771	7880	110	
Fixation	7940	8100	160	
Fixation	8190	8280	90	
Fixation	8320	8450	130	
Fixation	8570	8720	150	
Fixation	8740	8830	90	
Fixation	8870	9000	130	
Fixation	9020	9110	90	
Saccade	9210	9220	10	
Fixation	9220	9420	200	
Fixation	9440	9530	90	
Fixation	9550	9659	110	
Fixation	9719	9799	80	
Saccade	9879	9909	30	
Fixation	9999	10139	140	
Saccade	10139	10219	80	
Saccade	10279	10289	10	
Saccade	10299	10329	30	
Saccade	10399	10429	30	
Fixation	10429	10609	180	
Saccade	10609	10619	10	3.55
Fixation	10619	10949	330	
Fixation	10969	11049	80	
Fixation	11119	11199	80	
Fixation	11219	11308	90	
Saccade	11308	11328	20	
Saccade	11348	11388	40	
Saccade	11408	11478	70	
Fixation	11518	11618	100	
Saccade	11618	11638	20	
Fixation	11658	11768	110	
Fixation	11788	11898	110	
Saccade	11898	11918	20	
Saccade	11938	11968	30	
Fixation	11968	12188	220	
Saccade	12248	12258	10	
Saccade	12288	12318	30	
Saccade	12388	12408	20	
Fixation	12408	12568	160	
Saccade	12568	12578	10	
Fixation	12618	12698	80	
Saccade	12698	12718	20	
Saccade	12758	12818	60	
Saccade	12938	12958	20	
Saccade	13067	13097	30	
Fixation	13207	13297	90	
Fixation	13317	13387	70	
Saccade	13387	13417	30	
Saccade	13457	13507	50	
Saccade	13537	13567	30	
Fixation	13607	13767	160	
Saccade	13767	13777	10	
Fixation	13867	14017	150	
Saccade	14017	14057	40	
Fixation	14167	14247	80	
Fixation	14287	14417	130	
Fixation	14437	14527	90	
Fixation	14567	14787	220	
Fixation	14866	15116	250	
Fixation	15136	15516	380	
Fixation	15706	15836	130	
Fixation	15966	16086	120	
Fixation	16256	16516	260	
Saccade	16535	16565	30	
Fixation	16565	16745	180	
Saccade	16895	16915	20	
Fixation	16915	17035	120	
Saccade	17115	17135	20	
Saccade	17175	17195	20	
Saccade	17255	17275	20	
Fixation	17275	17365	90	
Fixation	17425	17505	80	
Fixation	17525	17635	110	
Saccade	17685	17725	40	
Fixation	17725	17805	80	
Saccade	17925	17975	50	
Saccade	18015	18085	70	
Saccade	18105	18125	20	
Saccade	18145	18165	20	
Fixation	18185	18314	130	
Fixation	18334	18564	230	
Saccade	18634	18694	60	
Saccade	18754	18794	40	
Saccade	18844	18864	20	
Fixation	19024	19134	110	
Fixation	19174	19304	130	
Saccade	19374	19414	40	
Fixation	19454	19694	240	
Fixation	19734	19854	120	
Fixation	19874	19984	110	
Saccade	20003	20033	30	
Fixation	20033	20133	100	
Fixation	20153	20243	90	
Saccade	20343	20373	30	
Fixation	20373	20513	140	
Fixation	20533	20663	130	
Fixation	20683	20793	110	
Saccade	20833	20853	20	
Saccade	20883	20893	10	
Fixation	20893	21063	170	
Saccade	21143	21193	50	
Fixation	21193	21383	190	
Fixation	21403	21553	150	
Saccade	21553	21593	40	
Saccade	21862	21882	20	
Fixation	21952	22042	90	
Fixation	22082	22162	80	
Saccade	22162	22182	20	3.13
Fixation	22182	22352	170	
Saccade	22402	22412	10	
Fixation	22412	22592	180	
Fixation	22632	22762	130	
Fixation	22782	22882	100	
Fixation	22922	23022	100	
Fixation	23042	23152	110	
Fixation	23192	23282	90	
Fixation	23342	23521	180	
Fixation	23601	23681	80	
Saccade	23681	23721	40	
Saccade	23741	23801	60	
Saccade	23891	23921	30	
Saccade	23971	24001	30	
Saccade	24051	24071	20	
Fixation	24151	24401	250	
Fixation	24441	24621	180	
Fixation	24721	24851	130	
Fixation	24871	24951	80	
Fixation	24991	25101	110	
Fixation	25141	25400	260	
Fixation	25420	25650	230	
Fixation	25690	25780	90	
Fixation	25800	26020	220	
Saccade	26020	26070	50	
Saccade	26090	26120	30	
Saccade	26140	26160	20	
Saccade	26220	26240	20	
Saccade	26270	26300	30	
Saccade	26570	26670	100	
Saccade	26700	26710	10	
Saccade	26730	26770	40	
Fixation	26790	26900	110	
Fixation	26939	27159	220	
Saccade	27159	27179	20	
Saccade	27199	27219	20	
Saccade	27239	27249	10	
Saccade	27269	27299	30	
Saccade	27319	27429	110	
Saccade	27449	27459	10	
Fixation	27459	27579	120	
Fixation	27639	27729	90	
Fixation	27749	27829	80	
Fixation	27939	28019	80	
Fixation	28039	28129	90	
Fixation	28199	28309	110	
Fixation	28349	28429	80	
Fixation	28469	28579	110	
Fixation	28619	28718	100	
Fixation	28758	28848	90	
Saccade	28948	28978	30	
Fixation	29018	29128	110	
Fixation	29268	29368	100	
Saccade	29368	29398	30	
Saccade	29438	29528	90	
Saccade	29568	29588	20	
Saccade	29598	29688	90	
Fixation	29708	29818	110	
Saccade	29818	29838	20	
Fixation	29858	29948	90	
Saccade	29948	29968	20	
Fixation	29988	30168	180	
Saccade	30208	30228	20	
Fixation	30268	30348	80	
Saccade	30348	30358	10	4.21
Fixation	30358	30497	140	
Fixation	30537	30657	120	
Fixation	30717	30837	120	
Saccade	31017	31117	100	
Saccade	31147	31157	10	
