Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
15	185	170	928.0	122.0
285	1324	1039	907.0	186.0
2534	2803	270	834.0	337.0
2823	3203	380	941.0	428.0
3333	3873	540	949.0	513.0
3893	4253	360	899.0	610.0
4273	4692	420	911.0	511.0
4762	5492	730	1208.0	394.0
5782	6001	220	760.0	353.0
6021	6091	70	921.0	378.0
6121	6531	410	899.0	548.0
6571	7591	1019	933.0	570.0
7780	8010	230	1203.0	615.0
8020	8180	160	1006.0	581.0
8200	8340	140	961.0	682.0
8350	8420	70	902.0	729.0
8440	8510	70	997.0	683.0
8850	9110	260	1114.0	270.0
9150	9509	360	1188.0	515.0
9919	10139	220	758.0	394.0
10169	10489	320	848.0	294.0
10509	10639	130	962.0	320.0
10669	11048	380	923.0	424.0
11158	11548	390	871.0	391.0
11568	12328	760	823.0	393.0
12428	12977	550	1056.0	575.0
12997	13367	370	968.0	573.0
13397	14107	710	905.0	409.0
14117	14407	290	720.0	404.0
14626	14796	170	1172.0	551.0
14806	14906	100	1125.0	604.0
14926	15026	100	973.0	606.0
15276	15606	330	936.0	654.0
15636	15906	270	889.0	547.0
15946	16026	80	899.0	546.0
16046	16155	110	954.0	515.0
16345	16445	100	1376.0	471.0
16475	16825	350	1220.0	415.0
17375	17635	260	1114.0	780.0
17725	18294	570	792.0	269.0
18394	18594	200	1693.0	660.0
18614	18694	80	1791.0	634.0
18804	19074	270	721.0	272.0
19104	20763	1659	961.0	261.0
20953	21382	430	1206.0	560.0
21672	22262	590	990.0	364.0
22272	22502	230	1059.0	481.0
22672	23001	330	779.0	336.0
23031	23181	150	819.0	141.0
23201	23371	170	917.0	108.0
23391	23561	170	985.0	175.0
23701	24610	909	1005.0	235.0
24950	25030	80	1121.0	565.0
25060	25260	200	908.0	566.0
25420	25580	160	1343.0	286.0
25670	26240	570	808.0	518.0
26259	26359	100	929.0	488.0
26599	27129	530	1290.0	536.0
27539	27699	160	793.0	257.0
27709	29478	1769	914.0	411.0
29757	29917	160	1146.0	684.0
29947	30227	280	954.0	635.0
30497	31057	560	1211.0	169.0
31396	31656	260	750.0	427.0
31696	31986	290	813.0	327.0
32006	32596	590	907.0	489.0
32606	32716	110	940.0	570.0
32756	32876	120	1035.0	446.0
32886	33006	120	1098.0	406.0
33025	33305	280	980.0	355.0
33325	33595	270	984.0	455.0
33605	33975	370	863.0	550.0
34005	35344	1339	901.0	440.0
35594	36104	510	1099.0	585.0
36124	36713	590	876.0	505.0
36983	37433	450	1234.0	406.0
37453	37743	290	1132.0	470.0
38112	38232	120	677.0	272.0
38272	38522	250	909.0	395.0
38552	38982	430	833.0	407.0
39002	39322	320	930.0	307.0
39352	39821	470	940.0	441.0
39831	40101	270	960.0	445.0
40141	40281	140	951.0	257.0
40291	40441	150	881.0	250.0
40461	40761	300	990.0	275.0
40801	41121	320	871.0	423.0
41141	42190	1049	988.0	462.0
42390	42510	120	1281.0	639.0
42540	42790	250	1017.0	643.0
42890	43179	290	1410.0	210.0
43189	43289	100	1377.0	233.0
43379	43499	120	1099.0	213.0
43509	43949	440	1228.0	258.0
44139	44269	130	823.0	640.0
44579	44699	120	659.0	366.0
44878	45048	170	970.0	548.0
45068	45268	200	1014.0	479.0
45278	45458	180	979.0	440.0
45478	45928	450	1020.0	542.0
46018	46088	70	1049.0	571.0
46148	46278	130	1133.0	555.0
46308	46458	150	991.0	588.0
46478	46657	180	881.0	575.0
46717	47907	1189	894.0	487.0
47927	48546	620	892.0	477.0
48766	48836	70	1235.0	725.0
48846	49006	160	1146.0	603.0
49036	49506	470	930.0	578.0
49516	49696	180	850.0	603.0
49716	49826	110	931.0	578.0
49846	50065	220	892.0	566.0
50075	50255	180	876.0	472.0
50275	50385	110	791.0	492.0
50555	50655	100	1359.0	358.0
50845	51105	260	1165.0	675.0
51165	51335	170	1242.0	619.0
51724	51794	70	512.0	343.0
51944	52944	999	922.0	401.0
53064	53184	120	866.0	427.0
53433	53613	180	1067.0	690.0
53643	53723	80	947.0	635.0
53963	54453	490	1298.0	251.0
54533	54793	260	880.0	655.0
54813	54943	130	905.0	644.0
54962	55112	150	961.0	636.0
55302	55542	240	970.0	831.0
55552	55882	330	969.0	748.0
56092	56232	140	680.0	334.0
56262	56442	180	829.0	274.0
56631	56861	230	817.0	262.0
56901	57081	180	999.0	360.0
57101	57201	100	882.0	428.0
57211	57501	290	793.0	416.0
57661	57861	200	854.0	365.0
57871	58021	150	815.0	418.0
58041	58141	100	878.0	369.0
58161	58300	140	852.0	387.0
58460	58570	110	868.0	351.0
58590	58740	150	841.0	419.0
58780	58970	190	746.0	193.0
58980	59100	120	710.0	211.0
59110	59240	130	722.0	297.0
59340	59420	80	802.0	313.0
59430	59640	210	806.0	387.0
59740	59810	70	878.0	390.0
59830	59990	160	981.0	398.0
60000	60099	100	940.0	448.0
60319	60939	620	812.0	357.0
61119	61339	220	876.0	367.0
61539	61898	360	941.0	424.0
62038	62298	260	901.0	449.0
62578	62668	90	1171.0	656.0
62708	62858	150	988.0	529.0
62878	63018	140	995.0	553.0
63138	63328	190	928.0	525.0
63667	63907	240	965.0	231.0
63927	64007	80	961.0	276.0
64127	64477	350	905.0	268.0
64697	64997	300	898.0	314.0
65266	65466	200	899.0	263.0
65776	65866	90	913.0	231.0
66835	67885	1049	937.0	197.0
