event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	205	205	
Fixation	325	405	80	
Fixation	425	974	550	
Fixation	994	1254	260	
Fixation	1274	1404	130	
Fixation	1424	1524	100	
Saccade	1664	1704	40	
Saccade	1724	1744	20	
Saccade	1774	1814	40	
Saccade	1824	1844	20	
Saccade	1864	1944	80	
Saccade	2004	2064	60	
Saccade	2084	2104	20	
Saccade	2154	2214	60	
Saccade	2224	2254	30	
Saccade	2274	2324	50	
Saccade	2334	2354	20	
Saccade	2374	2394	20	
Saccade	2464	2474	10	
Saccade	2524	2544	20	
Fixation	2564	2893	330	
Fixation	2983	3083	100	
Fixation	3123	3203	80	
Fixation	3223	3363	140	
Fixation	3543	3653	110	
Fixation	3693	3773	80	
Saccade	3773	3813	40	
Fixation	3863	4243	380	
Fixation	4282	4522	240	
Fixation	4562	4672	110	
Fixation	4742	4842	100	
Fixation	4862	4952	90	
Saccade	5032	5052	20	
Fixation	5052	5162	110	
Fixation	5182	5322	140	
Saccade	5322	5352	30	
Saccade	5362	5372	10	
Fixation	5412	5492	80	
Saccade	5492	5502	10	
Saccade	5512	5602	90	
Saccade	5612	5622	10	
Saccade	5662	5692	30	
Fixation	5712	5842	130	
Fixation	5862	5962	100	
Fixation	5982	6081	100	
Fixation	6141	6321	180	
Fixation	6411	6501	90	
Saccade	6501	6521	20	
Saccade	6711	6731	20	
Saccade	6761	6791	30	
Saccade	6811	6831	20	
Saccade	6871	6891	20	
Fixation	6891	6961	70	
Fixation	6981	7051	70	
Fixation	7091	7271	180	
Fixation	7291	7361	70	
Fixation	7381	7760	380	
Fixation	7780	7890	110	
Fixation	7910	8320	410	
Fixation	8390	8520	130	
Saccade	8540	8590	50	
Fixation	8630	8740	110	
Fixation	8760	8900	140	
Saccade	8900	8920	20	4.69
Fixation	8920	8990	70	
Saccade	9050	9070	20	
Saccade	9180	9210	30	
Fixation	9210	9280	70	
Fixation	9290	9380	90	
Fixation	9449	9589	140	
Saccade	9649	9739	90	
Saccade	9859	9889	30	
Saccade	9909	9939	30	
Saccade	9959	10009	50	
Fixation	10059	10299	240	
Saccade	10299	10329	30	
Saccade	10349	10379	30	
Saccade	10389	10409	20	
Fixation	10499	10629	130	
Saccade	10699	10729	30	
Saccade	10859	10879	20	
Saccade	10949	10979	30	
Saccade	11059	11089	30	
Fixation	11158	11288	130	
Saccade	11308	11338	30	
Fixation	11358	11558	200	
Fixation	11578	11708	130	
Fixation	11798	11878	80	
Saccade	11878	11948	70	
Fixation	11998	12098	100	
Saccade	12158	12218	60	
Fixation	12218	12318	100	
Fixation	12408	12498	90	
Saccade	12498	12538	40	
Fixation	12598	12688	90	
Fixation	12728	12857	130	
Fixation	12877	13007	130	
Fixation	13027	13187	160	
Saccade	13187	13207	20	3.58
Fixation	13207	13277	70	
Saccade	13277	13297	20	3.09
Fixation	13297	13407	110	
Fixation	13427	13557	130	
Fixation	13577	13657	80	
Saccade	13727	13757	30	
Fixation	13757	13827	70	
Fixation	13847	13987	140	
Fixation	14007	14267	260	
Fixation	14307	14427	120	
Fixation	14447	14556	110	
Fixation	14576	14826	250	
Fixation	14846	14956	110	
Fixation	14996	15146	150	
Fixation	15166	15516	350	
Saccade	15516	15546	30	
Saccade	15596	15606	10	
Saccade	15646	15666	20	
Fixation	15726	15806	80	
Saccade	15886	15916	30	
Saccade	15926	15936	10	
Fixation	15936	16076	140	
Fixation	16096	16225	130	
Fixation	16245	16375	130	
Saccade	16445	16485	40	
Fixation	16485	16655	170	
Fixation	16725	16845	120	
Fixation	16865	17075	210	
Saccade	17075	17095	20	
Fixation	17115	17235	120	
Fixation	17275	17495	220	
Fixation	17595	17675	80	
Fixation	17695	17795	100	
Saccade	17835	17855	20	
Fixation	17855	17944	90	
Fixation	17964	18044	80	
Saccade	18044	18074	30	
Saccade	18094	18124	30	
Fixation	18224	18314	90	
Saccade	18314	18334	20	
Saccade	18494	18524	30	
Saccade	18574	18634	60	
Fixation	18674	18774	100	
Fixation	18844	18974	130	
Saccade	18974	19034	60	
Saccade	19074	19094	20	
Fixation	19094	19344	250	
