Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
0	35	35
45	95	50
105	135	30
675	735	60
765	785	20
795	815	20
835	854	20
1044	1074	30
1104	1154	50
1174	1194	20
1204	1224	20
1444	1484	40
1504	1554	50
1574	1624	50
1644	1704	60
1744	1804	60
1824	1854	30
1874	1894	20
1954	1974	20
2074	2114	40
2124	2144	20
2184	2214	30
2334	2354	20
2384	2404	20
2544	2564	20
2863	2873	10
3633	3653	20
4752	4772	20
5342	5382	40
6011	6071	60
6111	6151	40
6171	6191	20
6251	6271	20
6501	6571	70
6701	6711	10
7041	7071	30
7201	7231	30
7571	7651	80
7670	7730	60
7930	7950	20
7990	8100	110
8110	8190	80
8210	8230	20
8340	8360	20
8600	8620	20
8870	8900	30
9070	9080	10
9659	9679	20
9749	9769	20
10099	10119	20
10159	10179	20
10829	10859	30
11398	11418	20
11678	11718	40
12298	12328	30
12488	12508	20
12648	12668	20
13217	13237	20
14277	14307	30
14706	14736	30
14866	14876	10
15686	15756	70
15776	15796	20
15946	15966	20
16006	16026	20
16195	16215	20
18824	18844	20
19224	19234	10
19673	19693	20
19713	19743	30
19793	19813	20
19823	19883	60
20433	20463	30
20573	20603	30
20743	20833	90
21103	21143	40
21782	21842	60
21922	21942	20
22052	22082	30
22162	22182	20
22202	22232	30
22592	22622	30
23021	23051	30
23151	23171	20
23221	23291	70
23311	23391	80
23491	23521	30
23611	23661	50
23941	23971	30
24201	24231	30
27809	27849	40
27919	27939	20
28009	28029	20
28068	28098	30
28388	28418	30
28478	28498	20
29508	29548	40
30127	30147	20
30487	30557	70
30957	30987	30
31057	31107	50
31117	31137	20
31177	31247	70
31257	31287	30
31586	31606	20
31626	31666	40
31686	31776	90
32266	32346	80
32736	32776	40
33175	33225	50
34225	34255	30
34345	34365	20
34425	34495	70
34725	34755	30
34954	34974	20
35234	35274	40
35714	35734	20
36034	36054	20
36434	36444	10
37093	37113	20
37753	37783	30
37793	37823	30
37833	37843	10
37903	37923	20
37933	37953	20
37973	37993	20
38113	38123	10
38492	38522	30
38542	38572	30
38612	38652	40
39122	39152	30
39172	39202	30
39362	39412	50
40381	40391	10
40421	40441	20
40541	40571	30
40611	40651	40
40661	40671	10
41131	41161	30
41650	41670	20
41690	41720	30
42120	42180	60
42880	42890	10
42990	43010	20
43160	43180	20
43310	43349	40
44119	44159	40
44449	44489	40
44759	44819	60
45148	45188	40
45498	45518	20
46178	46208	30
48546	48566	20
48606	48656	50
48676	48716	40
48756	48796	40
48806	48856	50
48946	48966	20
49066	49106	40
49306	49376	70
49386	49406	20
49426	49476	50
49506	49556	50
49696	49716	20
49736	49786	50
49796	49886	90
49956	49986	30
50136	50186	50
50305	50365	60
50395	50435	40
50485	50505	20
50955	50985	30
51325	51355	30
51525	51555	30
51575	51605	30
51635	51675	40
51735	51854	120
51894	51914	20
52104	52134	30
52264	52284	20
52474	52534	60
53703	53723	20
53743	53773	30
54913	54943	30
55203	55213	10
55223	55282	60
55302	55322	20
55342	55432	90
55492	55522	30
55662	55692	30
55912	55952	40
56132	56152	20
56262	56282	20
57141	57181	40
57591	57601	10
57621	57651	30
57711	57741	30
58051	58091	40
58211	58251	40
58311	58321	10
58451	58491	40
58531	58551	20
58611	58640	30
58840	58860	20
59070	59090	20
59810	59840	30
59950	59980	30
60629	60659	30
60769	60789	20
60819	60839	20
61089	61099	10
61239	61269	30
61309	61329	20
61769	61799	30
62088	62108	20
62768	62788	20
62828	62878	50
64597	64727	130
64737	64767	30
64777	64837	60
64867	64887	20
64967	64987	20
65127	65167	40
65187	65207	20
65337	65357	20
65367	65397	30
65417	65466	50
65676	65716	40
65836	65856	20
66426	66456	30
66476	66616	140
66646	66666	20
66826	66846	20
67026	67086	60
67155	67195	40
67205	67235	30
67335	67375	40
67455	67485	30
67495	67535	40
67645	67665	20
67825	67855	30
67905	67925	20
68055	68075	20
68085	68135	50
68505	68535	30
69224	69254	30
70404	70434	30
70444	70464	20
70743	70773	30
70993	71013	20
71103	71113	10
71233	71243	10
71253	71273	20
71833	71903	70
72063	72083	20
72123	72133	10
72153	72183	30
72472	72512	40
72572	72602	30
72662	72712	50
72732	72752	20
73092	73112	20
73312	73342	30
73762	73792	30
73941	73991	50
74641	74661	20
75421	75441	20
75740	75760	20
75890	75930	40
76230	76250	20
76280	76300	20
76420	76430	10
76440	76460	20
76770	76790	20
77010	77020	10
77389	77409	20
78089	78129	40
78259	78269	10
78529	78579	50
78619	78639	20
78649	78659	10
78809	78819	10
78889	78909	20
78919	78939	20
78969	78989	20
