event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	115	115	
Saccade	115	175	60	
Fixation	305	765	460	
Saccade	765	775	10	
Saccade	795	874	80	
Saccade	1194	1234	40	
Saccade	1244	1274	30	
Saccade	1284	1324	40	
Saccade	1354	1404	50	
Saccade	1414	1434	20	
Saccade	1454	1494	40	
Saccade	1504	1534	30	
Fixation	1534	1684	150	
Saccade	1684	1724	40	9.91
Fixation	1724	2933	1209	
Saccade	2933	2953	20	7.86
Fixation	2953	3693	740	
Saccade	3693	3763	70	
Saccade	3793	3803	10	
Saccade	3843	3863	20	
Fixation	3863	4193	330	
Saccade	4193	4352	160	
Saccade	4372	4392	20	
Saccade	4402	4462	60	
Saccade	4472	4482	10	
Saccade	4512	4522	10	
Fixation	4522	4632	110	
Saccade	4632	4672	40	11.24
Fixation	4672	5602	929	
Saccade	5602	5702	100	
Saccade	5752	5772	20	
Fixation	5772	5941	170	
Saccade	5941	5961	20	4.9
Fixation	5961	6061	100	
Saccade	6061	6081	20	
Saccade	6121	6201	80	
Saccade	6221	6241	20	
Saccade	6261	6281	20	
Saccade	6301	6341	40	
Saccade	6371	6411	40	
Saccade	6461	6481	20	
Fixation	6481	6621	140	
Saccade	6621	6661	40	9.26
Fixation	6661	7031	370	
Saccade	7031	7061	30	
Saccade	7211	7241	30	
Saccade	7271	7321	50	
Saccade	7331	7381	50	
Fixation	7381	7501	120	
Saccade	7501	7511	10	8.55
Fixation	7511	7870	360	
Saccade	7870	7900	30	7.18
Fixation	7900	8030	130	
Saccade	8050	8080	30	
Fixation	8080	8320	240	
Saccade	8320	8340	20	5.74
Fixation	8340	8890	550	
Saccade	8890	8910	20	2.4
Fixation	8910	9979	1069	
Saccade	10019	10099	80	
Saccade	10119	10149	30	
Saccade	10159	10179	20	
Fixation	10179	10249	70	
Saccade	10249	10259	10	2.45
Fixation	10259	10399	140	
Saccade	10399	10419	20	9.48
Fixation	10419	10579	160	
Saccade	10579	10609	30	3.88
Fixation	10609	11868	1259	
Saccade	11868	11888	20	2.26
Fixation	11888	11978	90	
Saccade	11978	12068	90	
Saccade	12118	12148	30	
Saccade	12178	12188	10	
Fixation	12188	12608	420	
Saccade	12608	12637	30	
Saccade	12777	12807	30	
Saccade	12817	12837	20	
Saccade	12867	12917	50	
Fixation	12917	13037	120	
Saccade	13037	13057	20	5.44
Fixation	13057	13197	140	
Saccade	13197	13217	20	5.51
Fixation	13217	13537	320	
Saccade	13537	13567	30	6.35
Fixation	13567	13797	230	
Saccade	13797	13817	20	8.95
Fixation	13817	14057	240	
Saccade	14057	14087	30	5.82
Fixation	14087	14376	290	
Saccade	14376	14386	10	1.16
Fixation	14386	14636	250	
Saccade	14636	14666	30	4.49
Fixation	14666	14896	230	
Saccade	14896	14916	20	3.95
Fixation	14916	15026	110	
Saccade	15026	15056	30	5.95
Fixation	15056	15156	100	
Saccade	15156	15176	20	3.71
Fixation	15176	15476	300	
Saccade	15476	15496	20	3.73
Fixation	15496	17305	1809	
Saccade	17305	17335	30	
Saccade	17435	17485	50	
Fixation	17485	17655	170	
Saccade	17655	17724	70	8.26
Fixation	17724	17844	120	
Saccade	17844	17864	20	
Saccade	17874	17964	90	
Saccade	17974	18004	30	
Fixation	18004	18074	70	
Saccade	18074	18084	10	
Saccade	18144	18184	40	
Saccade	18204	18214	10	
Fixation	18214	18374	160	
Saccade	18374	18404	30	4.89
Fixation	18404	18624	220	
Saccade	18624	18664	40	10.52
Fixation	18664	18944	280	
Saccade	18944	19024	80	
Saccade	19044	19064	20	
Saccade	19074	19094	20	
