Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
1114	1204	90
1644	1674	30
1684	1704	20
1724	1734	10
1764	1824	60
1954	1964	10
1974	2024	50
2044	2074	30
2574	2613	40
2953	2983	30
3173	3203	30
3803	3833	30
4332	4352	20
4382	4392	10
4842	4902	60
4922	4982	60
4992	5012	20
5042	5072	30
5352	5372	20
5412	5432	20
5572	5662	90
5672	5732	60
5742	5772	30
5782	5812	30
5862	5882	20
6002	6022	20
6141	6161	20
7101	7201	100
7501	7521	20
8010	8080	70
8090	8110	20
8130	8140	10
8170	8180	10
8220	8270	50
8280	8300	20
8450	8490	40
8650	8670	20
8730	8760	30
8840	8970	130
8980	9080	100
9310	9320	10
9340	9440	100
9450	9470	20
9480	9519	40
9919	9939	20
10029	10049	20
10419	10459	40
10849	10869	20
10989	11019	30
11239	11268	30
11638	11658	20
11918	11948	30
12428	12458	30
13597	13627	30
14407	14537	130
16595	16685	90
16695	16705	10
16775	16805	30
16815	16855	40
16925	16945	20
16995	17015	20
17025	17045	20
17345	17365	20
17375	17455	80
17475	17535	60
18015	18085	70
18464	18514	50
18644	18674	30
18694	18714	20
18744	18784	40
18854	18884	30
18954	18974	20
19354	19374	20
19544	19584	40
20103	20133	30
20323	20353	30
20463	20483	20
20713	20733	20
20773	20793	20
21333	21363	30
22512	22522	10
23122	23142	20
23541	23581	40
24111	24141	30
24661	24781	120
24801	24811	10
24841	24861	20
25021	25041	20
25130	25150	20
25260	25280	20
25620	25680	60
25720	25730	10
26540	26560	20
26580	26690	110
26700	26730	30
26740	26809	70
26839	26859	20
27309	27379	70
27389	27409	20
27429	27479	50
27509	27539	30
27739	27759	20
27779	27799	20
28239	28259	20
28279	28359	80
28409	28439	30
28459	28489	30
28538	28568	30
28588	28618	30
28658	28728	70
29658	29678	20
30407	30467	60
30507	30537	30
30547	30557	10
30577	30597	20
30617	30687	70
30697	30707	10
30817	30847	30
31167	31187	20
31197	31227	30
31257	31277	20
31337	31357	20
31367	31407	40
31797	31847	50
31857	31897	40
32406	32436	30
32456	32496	40
32516	32556	40
32596	32626	30
34035	34085	50
34105	34145	40
34165	34205	40
34305	34325	20
34335	34385	50
34805	34835	30
34875	34895	20
34965	34975	10
35025	35045	20
35335	35355	20
35634	35724	90
35764	35784	20
35794	35834	40
36504	36554	50
36734	36754	20
36824	36844	20
37134	37203	70
38213	38243	30
38263	38303	40
38353	38363	10
38373	38383	10
38413	38443	30
38483	38573	90
38633	38723	90
38773	38793	20
38952	38992	40
39102	39122	20
39862	39902	40
40631	40651	20
40691	40721	30
41651	41711	60
43040	43070	30
43090	43150	60
43170	43190	20
43210	43220	10
43230	43250	20
43260	43290	30
43330	43350	20
43720	43730	10
44099	44119	20
44249	44269	20
44319	44339	20
44399	44419	20
45289	45309	20
45649	45669	20
45729	45809	80
45878	45888	10
46328	46358	30
46408	46448	40
46468	46558	90
46588	46618	30
46998	47038	40
47328	47358	30
47378	47448	70
47478	47508	30
47528	47547	20
47827	47847	20
47997	48027	30
48127	48147	20
48337	48387	50
48727	48767	40
49306	49326	20
49506	49536	30
49726	49756	30
49846	49906	60
49966	49986	20
50056	50156	100
51025	51095	70
51485	51535	50
52355	52455	100
52485	52515	30
52595	52615	20
52695	52715	20
52954	53024	70
53744	53854	110
53874	53904	30
54324	54434	110
54513	54523	10
54533	54573	40
54603	54623	20
54693	54723	30
55023	55053	30
55263	55303	40
55543	55573	30
55933	55953	20
56242	56282	40
57002	57092	90
57552	57602	50
57772	57782	10
59511	59541	30
59561	59640	80
59660	59680	20
59720	59740	20
59840	59880	40
59890	59970	80
60320	60330	10
60470	60490	20
60590	60620	30
61869	61889	20
62039	62059	20
62469	62689	220
62809	62869	60
63039	63078	40
63098	63138	40
63178	63198	20
63208	63228	20
63398	63418	20
63438	63508	70
63528	63558	30
63578	63638	60
64008	64078	70
64538	64568	30
65607	65637	30
65827	65847	20
66017	66037	20
66107	66127	20
66277	66297	20
66457	66477	20
67166	67186	20
67356	67386	30
67756	67796	40
68295	68315	20
68475	68495	20
69085	69105	20
69505	69525	20
69994	70024	30
70724	70764	40
70874	70894	20
71114	71144	30
71933	71953	20
72863	72873	10
73063	73083	20
73223	73253	30
73502	73522	20
73612	73632	20
73772	73802	30
73992	74022	30
74112	74142	30
74612	74642	30
74882	74902	20
75022	75052	30
75501	75511	10
76111	76271	160
76321	76371	50
76391	76411	20
76471	76521	50
76541	76561	20
76781	76841	60
77420	77440	20
77890	77930	40
78080	78100	20
78300	78320	20
78749	78799	50
78859	78889	30
78919	78969	50
79149	79169	20
79379	79409	30
79529	79569	40
79679	79709	30
79859	79889	30
79909	79939	30
80009	80039	30
82177	82237	60
82287	82307	20
82687	82707	20
82767	82827	60
82967	83037	70
83307	83377	70
83387	83417	30
83437	83457	20
83467	83507	40
