Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
245	285	40
295	325	30
375	415	40
435	465	30
485	585	100
595	635	40
655	695	40
705	735	30
855	904	50
1044	1094	50
1144	1194	50
1754	1774	20
1874	1894	20
2254	2274	20
2334	2354	20
2374	2404	30
2414	2444	30
2574	2594	20
2973	2993	20
3023	3043	20
3383	3423	40
3783	3813	30
4263	4343	80
4382	4392	10
4442	4472	30
5032	5072	40
5112	5132	20
5282	5312	30
5412	5442	30
5482	5502	20
5522	5562	40
5592	5612	20
5712	5742	30
5752	5762	10
5812	5832	20
6042	6062	20
6301	6311	10
6471	6491	20
6671	6681	10
6981	7001	20
7011	7031	20
7081	7121	40
7761	7821	60
7900	7930	30
7980	7990	10
8080	8130	50
8140	8160	20
8770	8800	30
8910	8940	30
8990	9000	10
9030	9080	50
9100	9130	30
9140	9160	20
9280	9320	40
9420	9470	50
9540	9610	70
9620	9649	30
10209	10239	30
10529	10559	30
10889	10909	20
10999	11029	30
11259	11329	70
11339	11359	20
11378	11388	10
11708	11718	10
11768	11808	40
11868	11948	80
11968	11998	30
12128	12158	30
12328	12348	20
12398	12478	80
12678	12718	40
12728	12738	10
12748	12768	20
13087	13108	20
13118	13137	20
13377	13477	100
13497	13507	10
13547	13557	10
13567	13587	20
13607	13617	10
13797	13817	20
14297	14317	20
14367	14407	40
14477	14517	40
14677	14727	50
14827	14857	30
15146	15156	10
15266	15296	30
15306	15336	30
15346	15376	30
15396	15416	20
15476	15486	10
15556	15586	30
16086	16116	30
16156	16176	20
16226	16246	20
16416	16436	20
16446	16506	60
16526	16566	40
16585	16595	10
16645	16665	20
16785	16845	60
16985	17025	40
18025	18045	20
18085	18105	20
18125	18145	20
18225	18245	20
18494	18514	20
19094	19114	20
19134	19174	40
19304	19394	90
19504	19524	20
19544	19554	10
19694	19764	70
19774	19804	30
19834	19854	20
19874	19904	30
19954	19964	10
20403	20433	30
20463	20483	20
21043	21073	30
21243	21263	20
21503	21523	20
21533	21543	10
21763	21803	40
22002	22022	20
22152	22172	20
22182	22212	30
22242	22272	30
22472	22512	40
23292	23392	100
23651	23671	20
23861	23881	20
23981	24001	20
24041	24061	20
24681	24701	20
25001	25021	20
25370	25390	20
25470	25540	70
26030	26060	30
26070	26090	20
26270	26300	30
26340	26360	20
26400	26450	50
26500	26510	10
26530	26540	10
26560	26570	10
26600	26620	20
26760	26790	30
27739	27769	30
27999	28019	20
28059	28109	50
28259	28279	20
28289	28309	20
28329	28359	30
28379	28449	70
28459	28469	10
28609	28639	30
28679	28719	40
29648	29668	20
29718	29728	10
29818	29858	40
30178	30188	10
30737	30787	50
30877	30897	20
31017	31047	30
31057	31087	30
31407	31457	50
31937	31957	20
32696	32746	50
32756	32826	70
33166	33186	20
33396	33436	40
33546	33586	40
33966	34006	40
34205	34245	40
34285	34305	20
34415	34455	40
34585	34595	10
34715	34795	80
35235	35345	110
35695	35725	30
36234	36254	20
36334	36354	20
36384	36404	20
36474	36484	10
36594	36624	30
36684	36704	20
36904	36934	30
37553	37573	20
37583	37603	20
37653	37683	30
37713	37733	20
37753	37763	10
38413	38433	20
38693	38713	20
39113	39123	10
39223	39292	70
39362	39382	20
39662	39722	60
39952	39992	40
40032	40052	20
40072	40092	20
40312	40402	90
40422	40452	30
40562	40582	20
40902	40952	50
41061	41101	40
41141	41161	20
41381	41391	10
41501	41521	20
41531	41541	10
41631	41661	30
41741	41791	50
41981	42051	70
42091	42131	40
42141	42161	20
42211	42221	10
42291	42311	20
42451	42491	40
42850	42860	10
43130	43160	30
43260	43300	40
43460	43500	40
43940	43950	10
44819	44839	20
44879	44899	20
45069	45099	30
45129	45139	10
46049	46089	40
46488	46518	30
46858	46878	20
47028	47088	60
47218	47238	20
47588	47618	30
47688	47708	20
47748	47778	30
47868	47908	40
48027	48057	30
48157	48177	20
48267	48307	40
48537	48557	20
49147	49157	10
49736	49776	40
49826	49866	40
49876	49906	30
49916	49946	30
50066	50086	20
50136	50156	20
50866	50906	40
50946	50966	20
50986	51006	20
51036	51126	90
51176	51196	20
51216	51226	10
51535	51595	60
51605	51645	40
52245	52275	30
52465	52525	60
52965	52995	30
53005	53035	30
53264	53334	70
53454	53474	20
53684	53714	30
53754	53774	20
53794	53844	50
53874	53894	20
54024	54044	20
54174	54264	90
54804	54814	10
55293	55313	20
55853	55903	50
56383	56393	10
56543	56593	50
56942	56962	20
57132	57162	30
57402	57432	30
57502	57522	20
57542	57552	10
57882	57902	20
58581	58591	10
59201	59301	100
59311	59331	20
59351	59401	50
59441	59451	10
59581	59611	30
59891	59911	20
59921	59961	40
60190	60270	80
60340	60380	40
60460	60470	10
60630	60660	30
60740	60780	40
