start_time	end_time	Block	Grid	IFU	Single Shape
0.255	0.745	1600.0	1600.0	1600.0	1600.0
1.944	2.034	461.4	540.4	86.0	1600.0
2.154	2.334	894.2	282.1	17.3	1600.0
2.424	2.603	1600.0	126.0	175.9	1600.0
2.623	2.723	1600.0	156.1	135.8	1600.0
2.743	2.983	1600.0	195.3	17.0	1600.0
2.993	3.273	724.4	370.5	58.7	1600.0
3.293	3.373	689.3	362.1	8.1	1600.0
3.443	3.573	726.8	319.5	0.0	1600.0
3.593	3.703	792.9	266.0	0.0	1600.0
3.753	4.053	868.4	211.5	40.0	1600.0
4.193	4.272	1168.6	0.0	372.3	1600.0
4.292	4.362	1071.7	0.0	285.3	1600.0
4.422	4.632	653.1	411.7	0.0	1600.0
4.692	4.922	725.7	456.6	0.0	1600.0
4.962	5.352	1600.0	152.1	146.7	1600.0
5.412	5.482	1600.0	167.0	123.8	1600.0
5.712	5.842	1600.0	24.0	288.5	1600.0
5.862	5.942	1600.0	29.1	284.9	1600.0
5.961	6.391	1600.0	290.4	414.6	1600.0
6.661	6.771	1600.0	194.8	463.6	87.9
6.791	6.901	1071.4	98.3	317.1	134.8
7.211	7.321	66.7	1600.0	545.8	1600.0
7.361	7.471	157.0	1600.0	551.8	1600.0
7.491	7.571	245.6	1600.0	460.3	1600.0
7.81	7.9	14.1	1600.0	895.6	1600.0
7.92	8.01	0.0	1600.0	761.4	592.0
8.11	8.32	3.2	1600.0	576.4	344.7
8.36	8.6	98.3	1600.0	520.0	227.7
8.66	9.02	190.3	1600.0	678.1	1600.0
9.07	9.19	0.0	1600.0	691.5	1600.0
9.21	9.32	0.0	1600.0	609.2	1600.0
9.34	9.539	497.1	575.0	122.3	1600.0
9.629	9.739	809.8	371.5	0.0	1600.0
9.999	10.119	1600.0	0.0	265.2	1600.0
10.219	10.359	1600.0	0.0	311.3	1600.0
10.429	10.679	1600.0	0.0	644.8	1600.0
10.709	11.019	1600.0	0.0	718.1	1600.0
11.108	11.288	947.6	193.9	140.4	1600.0
11.388	11.458	846.3	287.3	114.4	1600.0
11.788	11.898	279.1	1600.0	384.1	1600.0
12.178	12.308	134.5	1600.0	1033.9	1600.0
12.378	12.568	109.7	1600.0	1600.0	1600.0
12.638	12.787	148.1	1600.0	1600.0	603.5
12.907	13.007	1.0	1600.0	1600.0	445.0
13.067	13.187	0.0	1600.0	1600.0	453.0
13.207	13.307	0.0	1600.0	1600.0	464.4
13.357	13.467	0.0	1600.0	1600.0	449.4
13.497	13.657	0.0	1600.0	1600.0	461.5
13.677	13.957	0.0	1600.0	1600.0	473.4
13.987	14.137	0.0	1600.0	786.2	254.7
14.157	14.227	0.0	1600.0	687.1	256.7
14.287	14.436	0.0	1600.0	1600.0	316.4
14.486	14.566	0.0	1600.0	1600.0	311.1
14.586	14.736	0.0	1600.0	708.7	243.3
14.766	15.066	0.0	1600.0	1600.0	309.5
15.076	15.256	0.0	1600.0	1600.0	129.2
15.296	15.406	0.0	1600.0	661.0	294.1
15.426	15.536	0.0	1600.0	700.4	323.9
15.616	15.776	0.0	1600.0	878.3	125.3
15.796	15.986	7.1	1600.0	1600.0	0.0
16.006	16.116	126.2	1600.0	1600.0	17.7
16.155	16.315	0.0	1600.0	1600.0	1600.0
16.345	16.655	25.0	1600.0	1022.1	1600.0
16.745	16.935	648.6	432.9	35.4	1600.0
16.955	17.085	1600.0	291.1	0.0	1600.0
17.105	17.235	1600.0	294.6	0.0	1600.0
17.425	17.505	1600.0	150.1	80.6	1600.0
17.675	17.805	1600.0	260.8	0.0	1600.0
17.825	17.924	1600.0	319.6	0.0	1600.0
17.944	18.064	861.8	384.8	0.0	1600.0
18.204	18.324	743.5	419.6	0.0	1600.0
18.374	18.534	756.6	420.5	0.0	1600.0
18.804	18.994	1600.0	0.0	330.2	1600.0
19.004	19.164	1600.0	0.0	466.9	1600.0
19.494	19.733	1600.0	0.0	327.4	1600.0
