start_time	end_time	Block	Grid	IFU	Single Shape
0.015	0.175	1600.0	1600.0	473.0	1600.0
0.285	0.555	1600.0	1600.0	510.0	1600.0
0.705	1.084	1600.0	1600.0	1600.0	1600.0
1.154	1.244	1600.0	430.2	1600.0	1600.0
2.583	2.663	443.0	755.5	183.7	1600.0
2.723	2.803	595.7	566.9	0.0	1600.0
2.873	3.073	728.0	422.6	0.0	1600.0
3.223	3.343	742.2	430.5	106.0	1600.0
3.403	3.483	725.0	385.0	34.0	1600.0
3.503	3.603	698.5	397.0	0.0	1600.0
3.693	3.903	721.9	419.1	0.0	1600.0
3.923	4.013	715.1	451.1	0.0	1600.0
4.223	4.352	717.1	466.2	0.0	1600.0
4.522	4.752	826.6	396.0	64.5	1600.0
4.962	5.052	1600.0	109.2	218.6	1600.0
5.092	5.242	1600.0	160.7	274.6	1600.0
5.352	5.462	1600.0	0.0	907.0	1600.0
5.602	5.732	1600.0	0.0	728.2	1600.0
5.752	5.872	1600.0	0.0	698.0	1600.0
5.892	6.001	1600.0	0.0	637.7	1600.0
6.021	6.121	1600.0	31.3	571.5	1600.0
6.271	6.401	1600.0	171.7	458.6	0.0
6.681	6.801	1600.0	156.2	220.8	0.0
6.841	6.981	1065.5	126.8	240.3	68.7
7.141	7.221	839.4	234.1	1600.0	208.9
7.241	7.341	761.8	279.5	1600.0	228.7
7.521	7.75	355.9	673.9	132.3	138.4
7.77	7.9	163.6	1600.0	281.5	98.3
7.92	7.99	92.4	1600.0	379.8	13.0
8.07	8.15	0.0	1600.0	507.0	38.1
8.17	8.28	0.0	1600.0	543.8	88.2
8.32	8.67	0.0	1600.0	503.8	142.8
8.79	8.89	0.0	1600.0	674.1	257.8
8.94	9.02	0.0	1600.0	680.6	267.3
9.1	9.17	174.7	1600.0	646.8	172.8
9.19	9.3	141.5	1600.0	635.2	89.9
9.469	9.559	0.0	1600.0	576.2	1600.0
9.739	9.979	0.0	1600.0	637.2	211.4
10.039	10.119	0.0	1600.0	561.0	1600.0
10.139	10.249	0.0	1600.0	453.0	1600.0
10.409	10.519	0.0	1002.2	475.0	1600.0
10.539	10.649	0.0	896.9	377.1	1600.0
10.669	10.799	0.0	839.4	330.9	1600.0
10.909	10.989	47.0	784.9	282.9	1600.0
11.188	11.278	0.0	860.0	375.2	1600.0
11.408	11.528	0.0	874.5	391.8	1600.0
11.538	11.628	0.0	943.7	451.4	1600.0
11.668	11.798	0.0	919.8	428.6	1600.0
11.818	11.908	0.0	913.2	410.2	77.8
11.998	12.198	0.0	991.2	484.1	1600.0
12.218	12.408	0.0	967.7	469.9	1600.0
12.588	12.957	0.0	987.8	481.4	1600.0
13.257	13.347	0.0	1093.8	608.3	1600.0
