Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	155	155	893.0	282.0
255	775	520	897.0	285.0
795	1254	460	895.0	311.0
1274	1454	180	951.0	336.0
1624	1694	70	1264.0	294.0
2903	3003	100	737.0	584.0
3463	3573	110	982.0	540.0
3593	3743	150	1034.0	550.0
3763	3993	230	1070.0	618.0
4013	4093	80	1115.0	686.0
4163	4272	110	1135.0	729.0
4312	4552	240	1139.0	744.0
4642	4852	210	1019.0	731.0
4892	5152	260	1003.0	678.0
5212	5452	240	1020.0	742.0
5472	5592	120	1101.0	747.0
5612	5722	110	1090.0	726.0
5762	5942	180	1012.0	691.0
6011	6101	90	910.0	654.0
6261	6331	70	1417.0	743.0
6461	6561	100	1283.0	646.0
6581	6661	80	1242.0	620.0
6811	6961	150	725.0	572.0
6981	7091	110	760.0	560.0
7311	7541	230	902.0	562.0
7910	7980	70	481.0	495.0
8070	8170	100	658.0	656.0
8340	8460	120	733.0	639.0
8480	8890	410	779.0	648.0
8910	9010	100	776.0	680.0
9060	9160	100	763.0	673.0
9180	9469	290	775.0	675.0
9489	9869	380	794.0	689.0
10309	10489	180	1103.0	489.0
10509	10839	330	1056.0	493.0
10929	11019	90	1000.0	585.0
11128	11338	210	785.0	576.0
11468	11538	70	1253.0	532.0
11588	11658	70	1156.0	537.0
11728	11818	90	1322.0	460.0
11878	11948	70	1404.0	590.0
11988	12108	120	1381.0	568.0
12128	12308	180	1369.0	549.0
12528	12638	110	667.0	531.0
12678	12857	180	819.0	544.0
12877	12977	100	857.0	548.0
12997	13207	210	832.0	560.0
13257	13337	80	805.0	565.0
13517	13617	100	1263.0	766.0
13657	13807	150	1149.0	723.0
13947	14127	180	1103.0	740.0
14646	14736	90	634.0	620.0
14916	15066	150	771.0	375.0
15086	15256	170	874.0	318.0
15486	15576	90	896.0	472.0
15596	15686	90	799.0	454.0
15796	15896	100	647.0	395.0
16026	16265	240	646.0	516.0
16305	16555	250	541.0	534.0
16595	16705	110	616.0	499.0
16725	16835	110	594.0	483.0
16855	16955	100	582.0	479.0
17005	17275	270	721.0	351.0
17295	17475	180	750.0	450.0
17495	17575	80	730.0	489.0
17595	17805	210	743.0	518.0
17845	17954	110	696.0	517.0
17974	18104	130	657.0	530.0
18164	18644	480	608.0	541.0
18664	18754	90	601.0	508.0
18794	18964	170	616.0	510.0
