Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
1554	1574	20
1694	1704	10
1714	1744	30
2094	2144	50
2214	2304	90
2344	2364	20
2394	2404	10
2424	2444	20
2464	2534	70
2544	2573	30
2673	2733	60
2773	2793	20
2873	2903	30
3263	3293	30
3363	3393	30
4552	4572	20
5192	5212	20
5452	5472	20
6121	6151	30
6161	6201	40
6241	6261	20
6661	6681	20
6761	6811	50
7171	7191	20
7591	7641	50
7690	7710	20
7740	7760	20
7780	7810	30
7830	7860	30
7900	7910	10
7980	8000	20
8040	8070	30
8250	8270	20
8320	8340	20
9969	9999	30
10089	10119	30
10229	10249	20
10839	10859	20
11019	11039	20
11338	11368	30
11428	11468	40
11658	11688	30
11858	11878	20
12308	12338	30
12428	12478	50
12518	12528	10
13337	13367	30
13417	13437	20
13457	13487	30
14407	14457	50
14467	14497	30
14536	14566	30
14626	14646	20
14806	14826	20
14896	14916	20
15066	15086	20
15256	15286	30
15476	15486	10
15686	15706	20
15896	15926	30
16955	16985	30
18964	18994	30
19913	19943	30
20453	20483	30
20663	20703	40
20793	20813	20
20843	20853	10
20913	20943	30
20963	21003	40
21153	21173	20
21482	21502	20
22122	22162	40
22332	22352	20
22542	22572	30
22782	22802	20
23261	23271	10
23591	23621	30
23661	23681	20
23711	23741	30
24211	24241	30
24291	24351	60
25020	25040	20
25100	25120	20
26669	26709	40
26809	26839	30
26849	26869	20
26939	26969	30
27249	27259	10
27349	27399	50
27739	27759	20
28089	28129	40
29568	29588	20
29858	29888	30
31966	31996	30
32226	32236	10
32316	32386	70
32406	32426	20
32546	32566	20
33096	33126	30
33206	33256	50
33276	33296	20
33705	33745	40
35264	35294	30
35344	35374	30
35394	35424	30
36074	36124	50
37473	37493	20
38033	38053	20
38363	38383	20
39172	39202	30
39822	39842	20
40142	40172	30
40461	40521	60
40711	40741	30
40771	40781	10
40991	41041	50
41061	41081	20
42520	42550	30
42610	42640	30
42740	42760	20
42940	42970	30
43400	43420	20
43490	43520	30
43590	43609	20
43909	44019	110
44119	44139	20
44259	44279	20
44439	44459	20
44679	44719	40
44939	44969	30
45009	45049	40
45289	45338	50
46198	46218	20
46308	46338	30
46348	46368	20
46448	46508	60
46878	46918	40
46958	46978	20
46998	47017	20
47117	47137	20
47687	47707	20
47807	47827	20
48167	48187	20
48687	48736	50
49076	49116	40
49186	49276	90
49346	49366	20
49426	49446	20
49656	49686	30
49976	49996	20
50136	50166	30
50366	50376	10
50545	50575	30
50945	50975	30
51615	51645	30
51795	51825	30
52324	52344	20
52914	52954	40
53154	53184	30
53354	53374	20
53764	53794	30
53844	53863	20
53883	53923	40
54033	54043	10
54393	54423	30
56192	56212	20
56442	56462	20
56582	56622	40
57012	57042	30
57681	57741	60
57761	57791	30
57811	57861	50
58091	58111	20
58241	58271	30
58361	58381	20
58401	58421	20
58831	58841	10
59110	59170	60
59210	59220	10
60020	60060	40
60210	60230	20
60390	60420	30
60460	60500	40
60510	60530	20
60550	60590	40
60709	60729	20
60879	60929	50
61079	61109	30
61229	61249	20
61809	61839	30
62388	62408	20
63978	63988	10
64407	64427	20
64507	64527	20
64787	64827	40
64847	64867	20
64887	64907	20
65177	65197	20
65607	65637	30
65707	65757	50
65866	65876	10
65926	65946	20
66216	66306	90
66346	66366	20
66726	66806	80
66936	66976	40
66996	67016	20
67076	67096	20
67306	67376	70
67436	67456	20
67506	67526	20
67605	67635	30
68285	68305	20
68325	68355	30
68815	68835	20
68965	69035	70
69095	69125	30
69145	69195	50
69274	69304	30
69364	69394	30
69754	69774	20
70014	70034	20
70344	70394	50
70704	70724	20
70884	70914	30
71623	71643	20
71973	71983	10
72263	72293	30
72313	72353	40
72742	72812	70
73042	73062	20
73172	73222	50
74631	74661	30
74671	74691	20
74761	74791	30
74981	75001	20
75601	75621	20
76330	76360	30
76660	76690	30
76720	76740	20
77050	77060	10
77070	77090	20
77100	77130	30
77440	77470	30
77650	77700	50
77719	77740	20
77949	77969	20
78069	78109	40
78189	78209	20
78499	78529	30
78679	78739	60
79149	79179	30
79219	79249	30
79289	79309	20
79339	79359	20
79468	79478	10
81197	81227	30
81287	81317	30
81347	81357	10
81867	81897	30
81967	81987	20
81997	82007	10
82057	82077	20
82707	82737	30
82777	82827	50
83186	83256	70
83926	83956	30
83966	83986	20
84046	84066	20
84076	84096	20
84126	84156	30
84306	84326	20
84556	84575	20
84845	84885	40
85485	85515	30
86215	86225	10
86504	86524	20
87314	87334	20
87474	87494	20
87814	87844	30
88073	88113	40
88733	88753	20
88973	88993	20
89333	89373	40
90062	90092	30
90162	90182	20
90312	90352	40
90482	90502	20
90552	90572	20
90672	90682	10
90812	90842	30
91092	91112	20
91242	91272	30
91561	91651	90
91981	92061	80
92361	92381	20
92551	92571	20
92731	92771	40
93320	93340	20
93460	93500	40
93750	93810	60
94979	94999	20
95109	95129	20
95139	95149	10
95199	95219	20
95279	95299	20
95539	95569	30
95579	95589	10
95609	95689	80
95709	95729	20
96718	96738	20
96908	96928	20
97008	97038	30
97358	97428	70
98967	98987	20
99187	99197	10
100086	100106	20
100936	100956	20
101216	101236	20
101476	101526	50
101995	102065	70
102315	102345	30
102645	102735	90
103065	103105	40
103245	103265	20
103295	103305	10
103344	103374	30
103914	103954	40
103994	104014	20
104064	104084	20
105743	105773	30
